! Date: 14/08/2026  Time: 14:36:41  Created by RADMC3D compiled on Aug 14 2026 12:46    
! Alexander Men’shchikov, DAp IRFU CEA Saclay, France                         
!
! RADIAL PROFILES OF SURFACE DENSITIES (cm^-2)
!
! Distance (pc): 2.60000000E+02  Mass-averaged Tdust (K): 1.42640542E+01
!
!   N   RADIUS(au)     RADIUS(pc)     RADIUS(as)      PROFILE        SLOPE          PROFILEBS      SLOPEBS
!
  206  1.5986467E+05  7.7503513E-01  6.1486411E+02  3.6797513E+20  3.7582995E-02  1.0000000E-99  1.0000000E-99
  207  1.6064436E+05  7.7881511E-01  6.1786291E+02  3.6790576E+20  3.7969194E-02  1.0000000E-99  1.0000000E-99
  208  1.6142404E+05  7.8259508E-01  6.2086170E+02  3.6783605E+20  3.8357586E-02  1.0000000E-99  1.0000000E-99
  209  1.6220373E+05  7.8637506E-01  6.2386049E+02  3.6776598E+20  3.8748173E-02  1.0000000E-99  1.0000000E-99
  210  1.6298342E+05  7.9015503E-01  6.2685929E+02  3.6769556E+20  3.9140962E-02  1.0000000E-99  1.0000000E-99
  211  1.6376310E+05  7.9393501E-01  6.2985808E+02  3.6762479E+20  3.9535957E-02  1.0000000E-99  1.0000000E-99
  212  1.6454279E+05  7.9771498E-01  6.3285688E+02  3.6755367E+20  3.9933163E-02  1.0000000E-99  1.0000000E-99
  213  1.6532247E+05  8.0149496E-01  6.3585567E+02  3.6748220E+20  4.0332584E-02  1.0000000E-99  1.0000000E-99
  214  1.6610216E+05  8.0527493E-01  6.3885447E+02  3.6741038E+20  4.0734224E-02  1.0000000E-99  1.0000000E-99
  215  1.6688185E+05  8.0905491E-01  6.4185326E+02  3.6733820E+20  4.1138090E-02  1.0000000E-99  1.0000000E-99
  216  1.6766153E+05  8.1283488E-01  6.4485206E+02  3.6726567E+20  4.1544186E-02  1.0000000E-99  1.0000000E-99
  217  1.6844122E+05  8.1661486E-01  6.4785085E+02  3.6719279E+20  4.1952515E-02  1.0000000E-99  1.0000000E-99
  218  1.6922091E+05  8.2039483E-01  6.5084964E+02  3.6711956E+20  4.2363085E-02  1.0000000E-99  1.0000000E-99
  219  1.7000059E+05  8.2417481E-01  6.5384844E+02  3.6704597E+20  4.2775898E-02  1.0000000E-99  1.0000000E-99
  220  1.7078028E+05  8.2795478E-01  6.5684723E+02  3.6697203E+20  4.3190961E-02  1.0000000E-99  1.0000000E-99
  221  1.7155997E+05  8.3173476E-01  6.5984603E+02  3.6689774E+20  4.3608278E-02  1.0000000E-99  1.0000000E-99
  222  1.7233965E+05  8.3551473E-01  6.6284482E+02  3.6682309E+20  4.4027855E-02  1.0000000E-99  1.0000000E-99
  223  1.7311934E+05  8.3929471E-01  6.6584362E+02  3.6674809E+20  4.4449696E-02  1.0000000E-99  1.0000000E-99
  224  1.7389903E+05  8.4307468E-01  6.6884241E+02  3.6667273E+20  4.4873806E-02  1.0000000E-99  1.0000000E-99
  225  1.7467871E+05  8.4685466E-01  6.7184120E+02  3.6659702E+20  4.5300190E-02  1.0000000E-99  1.0000000E-99
  226  1.7545840E+05  8.5063463E-01  6.7484000E+02  3.6652096E+20  4.5728855E-02  1.0000000E-99  1.0000000E-99
  227  1.7623809E+05  8.5441461E-01  6.7783879E+02  3.6644454E+20  4.6159804E-02  1.0000000E-99  1.0000000E-99
  228  1.7701777E+05  8.5819458E-01  6.8083759E+02  3.6636777E+20  4.6593043E-02  1.0000000E-99  1.0000000E-99
  229  1.7779746E+05  8.6197456E-01  6.8383638E+02  3.6629064E+20  4.7028578E-02  1.0000000E-99  1.0000000E-99
  230  1.7857715E+05  8.6575453E-01  6.8683518E+02  3.6621316E+20  4.7466413E-02  1.0000000E-99  1.0000000E-99
  231  1.7935683E+05  8.6953451E-01  6.8983397E+02  3.6613532E+20  4.7906554E-02  1.0000000E-99  1.0000000E-99
  232  1.8013652E+05  8.7331448E-01  6.9283277E+02  3.6605712E+20  4.8349006E-02  1.0000000E-99  1.0000000E-99
  233  1.8091621E+05  8.7709446E-01  6.9583156E+02  3.6597857E+20  4.8793775E-02  1.0000000E-99  1.0000000E-99
  234  1.8169589E+05  8.8087443E-01  6.9883035E+02  3.6589966E+20  4.9240866E-02  1.0000000E-99  1.0000000E-99
  235  1.8247558E+05  8.8465441E-01  7.0182915E+02  3.6582040E+20  4.9690285E-02  1.0000000E-99  1.0000000E-99
  236  1.8325527E+05  8.8843438E-01  7.0482794E+02  3.6574078E+20  5.0142036E-02  1.0000000E-99  1.0000000E-99
  237  1.8403495E+05  8.9221436E-01  7.0782674E+02  3.6566080E+20  5.0596126E-02  1.0000000E-99  1.0000000E-99
  238  1.8481464E+05  8.9599433E-01  7.1082553E+02  3.6558046E+20  5.1052561E-02  1.0000000E-99  1.0000000E-99
  239  1.8559432E+05  8.9977431E-01  7.1382433E+02  3.6549977E+20  5.1511345E-02  1.0000000E-99  1.0000000E-99
  240  1.8637401E+05  9.0355428E-01  7.1682312E+02  3.6541872E+20  5.1972484E-02  1.0000000E-99  1.0000000E-99
  241  1.8715370E+05  9.0733426E-01  7.1982191E+02  3.6533731E+20  5.2435984E-02  1.0000000E-99  1.0000000E-99
  242  1.8793338E+05  9.1111423E-01  7.2282071E+02  3.6525555E+20  5.2901851E-02  1.0000000E-99  1.0000000E-99
  243  1.8871307E+05  9.1489421E-01  7.2581950E+02  3.6517342E+20  5.3370091E-02  1.0000000E-99  1.0000000E-99
  244  1.8949276E+05  9.1867418E-01  7.2881830E+02  3.6509094E+20  5.3840708E-02  1.0000000E-99  1.0000000E-99
  245  1.9027244E+05  9.2245416E-01  7.3181709E+02  3.6500810E+20  5.4313710E-02  1.0000000E-99  1.0000000E-99
  246  1.9105213E+05  9.2623413E-01  7.3481589E+02  3.6492489E+20  5.4789102E-02  1.0000000E-99  1.0000000E-99
  247  1.9183182E+05  9.3001411E-01  7.3781468E+02  3.6484133E+20  5.5266890E-02  1.0000000E-99  1.0000000E-99
  248  1.9261150E+05  9.3379408E-01  7.4081348E+02  3.6475741E+20  5.5747079E-02  1.0000000E-99  1.0000000E-99
  249  1.9339119E+05  9.3757406E-01  7.4381227E+02  3.6467313E+20  5.6229676E-02  1.0000000E-99  1.0000000E-99
  250  1.9417088E+05  9.4135403E-01  7.4681106E+02  3.6458849E+20  5.6714687E-02  1.0000000E-99  1.0000000E-99
  251  1.9495056E+05  9.4513401E-01  7.4980986E+02  3.6450349E+20  5.7202118E-02  1.0000000E-99  1.0000000E-99
  252  1.9573025E+05  9.4891398E-01  7.5280865E+02  3.6441813E+20  5.7691974E-02  1.0000000E-99  1.0000000E-99
  253  1.9650994E+05  9.5269396E-01  7.5580745E+02  3.6433241E+20  5.8184262E-02  1.0000000E-99  1.0000000E-99
  254  1.9728962E+05  9.5647393E-01  7.5880624E+02  3.6424632E+20  5.8678989E-02  1.0000000E-99  1.0000000E-99
  255  1.9806931E+05  9.6025391E-01  7.6180504E+02  3.6415988E+20  5.9176160E-02  1.0000000E-99  1.0000000E-99
  256  1.9884900E+05  9.6403388E-01  7.6480383E+02  3.6407307E+20  5.9675781E-02  1.0000000E-99  1.0000000E-99
  257  1.9962868E+05  9.6781386E-01  7.6780262E+02  3.6398590E+20  6.0177859E-02  1.0000000E-99  1.0000000E-99
  258  2.0040837E+05  9.7159383E-01  7.7080142E+02  3.6389837E+20  6.0682401E-02  1.0000000E-99  1.0000000E-99
  259  2.0118806E+05  9.7537381E-01  7.7380021E+02  3.6381048E+20  6.1189412E-02  1.0000000E-99  1.0000000E-99
  260  2.0196774E+05  9.7915378E-01  7.7679901E+02  3.6372222E+20  6.1698898E-02  1.0000000E-99  1.0000000E-99
  261  2.0274743E+05  9.8293376E-01  7.7979780E+02  3.6363361E+20  6.2210868E-02  1.0000000E-99  1.0000000E-99
  262  2.0352712E+05  9.8671373E-01  7.8279660E+02  3.6354462E+20  6.2725325E-02  1.0000000E-99  1.0000000E-99
  263  2.0430680E+05  9.9049371E-01  7.8579539E+02  3.6345528E+20  6.3242279E-02  1.0000000E-99  1.0000000E-99
  264  2.0508649E+05  9.9427368E-01  7.8879419E+02  3.6336557E+20  6.3761734E-02  1.0000000E-99  1.0000000E-99
  265  2.0586617E+05  9.9805366E-01  7.9179298E+02  3.6327550E+20  6.4283698E-02  1.0000000E-99  1.0000000E-99
  266  2.0664586E+05  1.0018336E+00  7.9479177E+02  3.6318506E+20  6.4808176E-02  1.0000000E-99  1.0000000E-99
  267  2.0742555E+05  1.0056136E+00  7.9779057E+02  3.6309426E+20  6.5335177E-02  1.0000000E-99  1.0000000E-99
  268  2.0820523E+05  1.0093936E+00  8.0078936E+02  3.6300309E+20  6.5864706E-02  1.0000000E-99  1.0000000E-99
  269  2.0898492E+05  1.0131736E+00  8.0378816E+02  3.6291156E+20  6.6396771E-02  1.0000000E-99  1.0000000E-99
  270  2.0976461E+05  1.0169535E+00  8.0678695E+02  3.6281966E+20  6.6931377E-02  1.0000000E-99  1.0000000E-99
  271  2.1054429E+05  1.0207335E+00  8.0978575E+02  3.6272740E+20  6.7468533E-02  1.0000000E-99  1.0000000E-99
  272  2.1132398E+05  1.0245135E+00  8.1278454E+02  3.6263477E+20  6.8008244E-02  1.0000000E-99  1.0000000E-99
  273  2.1210367E+05  1.0282935E+00  8.1578334E+02  3.6254177E+20  6.8550518E-02  1.0000000E-99  1.0000000E-99
  274  2.1288335E+05  1.0320734E+00  8.1878213E+02  3.6244841E+20  6.9095362E-02  1.0000000E-99  1.0000000E-99
  275  2.1366304E+05  1.0358534E+00  8.2178092E+02  3.6235468E+20  6.9642782E-02  1.0000000E-99  1.0000000E-99
  276  2.1444273E+05  1.0396334E+00  8.2477972E+02  3.6226059E+20  7.0192787E-02  1.0000000E-99  1.0000000E-99
  277  2.1522241E+05  1.0434134E+00  8.2777851E+02  3.6216612E+20  7.0745382E-02  1.0000000E-99  1.0000000E-99
  278  2.1600210E+05  1.0471933E+00  8.3077731E+02  3.6207129E+20  7.1300576E-02  1.0000000E-99  1.0000000E-99
  279  2.1678179E+05  1.0509733E+00  8.3377610E+02  3.6197609E+20  7.1858374E-02  1.0000000E-99  1.0000000E-99
  280  2.1756147E+05  1.0547533E+00  8.3677490E+02  3.6188053E+20  7.2418786E-02  1.0000000E-99  1.0000000E-99
  281  2.1834116E+05  1.0585333E+00  8.3977369E+02  3.6178459E+20  7.2981817E-02  1.0000000E-99  1.0000000E-99
  282  2.1912085E+05  1.0623132E+00  8.4277248E+02  3.6168829E+20  7.3547475E-02  1.0000000E-99  1.0000000E-99
  283  2.1990053E+05  1.0660932E+00  8.4577128E+02  3.6159161E+20  7.4115768E-02  1.0000000E-99  1.0000000E-99
  284  2.2068022E+05  1.0698732E+00  8.4877007E+02  3.6149457E+20  7.4686703E-02  1.0000000E-99  1.0000000E-99
  285  2.2145991E+05  1.0736532E+00  8.5176887E+02  3.6139716E+20  7.5260287E-02  1.0000000E-99  1.0000000E-99
  286  2.2223959E+05  1.0774331E+00  8.5476766E+02  3.6129938E+20  7.5836528E-02  1.0000000E-99  1.0000000E-99
  287  2.2301928E+05  1.0812131E+00  8.5776646E+02  3.6120122E+20  7.6415434E-02  1.0000000E-99  1.0000000E-99
  288  2.2379897E+05  1.0849931E+00  8.6076525E+02  3.6110270E+20  7.6997011E-02  1.0000000E-99  1.0000000E-99
  289  2.2457865E+05  1.0887731E+00  8.6376405E+02  3.6100380E+20  7.7581269E-02  1.0000000E-99  1.0000000E-99
  290  2.2535834E+05  1.0925530E+00  8.6676284E+02  3.6090454E+20  7.8168214E-02  1.0000000E-99  1.0000000E-99
  291  2.2613802E+05  1.0963330E+00  8.6976163E+02  3.6080490E+20  7.8757854E-02  1.0000000E-99  1.0000000E-99
  292  2.2691771E+05  1.1001130E+00  8.7276043E+02  3.6070489E+20  7.9350197E-02  1.0000000E-99  1.0000000E-99
  293  2.2769740E+05  1.1038930E+00  8.7575922E+02  3.6060451E+20  7.9945251E-02  1.0000000E-99  1.0000000E-99
  294  2.2847708E+05  1.1076729E+00  8.7875802E+02  3.6050376E+20  8.0543024E-02  1.0000000E-99  1.0000000E-99
  295  2.2925677E+05  1.1114529E+00  8.8175681E+02  3.6040263E+20  8.1143523E-02  1.0000000E-99  1.0000000E-99
  296  2.3003646E+05  1.1152329E+00  8.8475561E+02  3.6030113E+20  8.1746757E-02  1.0000000E-99  1.0000000E-99
  297  2.3081614E+05  1.1190129E+00  8.8775440E+02  3.6019926E+20  8.2352734E-02  1.0000000E-99  1.0000000E-99
  298  2.3159583E+05  1.1227928E+00  8.9075319E+02  3.6009701E+20  8.2961462E-02  1.0000000E-99  1.0000000E-99
  299  2.3237552E+05  1.1265728E+00  8.9375199E+02  3.5999439E+20  8.3572948E-02  1.0000000E-99  1.0000000E-99
  300  2.3315520E+05  1.1303528E+00  8.9675078E+02  3.5989140E+20  8.4187202E-02  1.0000000E-99  1.0000000E-99
  301  2.3393489E+05  1.1341328E+00  8.9974958E+02  3.5978803E+20  8.4804231E-02  1.0000000E-99  1.0000000E-99
  302  2.3471458E+05  1.1379127E+00  9.0274837E+02  3.5968428E+20  8.5424043E-02  1.0000000E-99  1.0000000E-99
  303  2.3549426E+05  1.1416927E+00  9.0574717E+02  3.5958016E+20  8.6046648E-02  1.0000000E-99  1.0000000E-99
  304  2.3627395E+05  1.1454727E+00  9.0874596E+02  3.5947567E+20  8.6672053E-02  1.0000000E-99  1.0000000E-99
  305  2.3705364E+05  1.1492527E+00  9.1174476E+02  3.5937080E+20  8.7300267E-02  1.0000000E-99  1.0000000E-99
  306  2.3783332E+05  1.1530326E+00  9.1474355E+02  3.5926555E+20  8.7931298E-02  1.0000000E-99  1.0000000E-99
  307  2.3861301E+05  1.1568126E+00  9.1774234E+02  3.5915992E+20  8.8565155E-02  1.0000000E-99  1.0000000E-99
  308  2.3939270E+05  1.1605926E+00  9.2074114E+02  3.5905392E+20  8.9201847E-02  1.0000000E-99  1.0000000E-99
  309  2.4017238E+05  1.1643726E+00  9.2373993E+02  3.5894754E+20  8.9841381E-02  1.0000000E-99  1.0000000E-99
  310  2.4095207E+05  1.1681525E+00  9.2673873E+02  3.5884079E+20  9.0483768E-02  1.0000000E-99  1.0000000E-99
  311  2.4173176E+05  1.1719325E+00  9.2973752E+02  3.5873365E+20  9.1129015E-02  1.0000000E-99  1.0000000E-99
  312  2.4251144E+05  1.1757125E+00  9.3273632E+02  3.5862614E+20  9.1777132E-02  1.0000000E-99  1.0000000E-99
  313  2.4329113E+05  1.1794925E+00  9.3573511E+02  3.5851825E+20  9.2428126E-02  1.0000000E-99  1.0000000E-99
  314  2.4407082E+05  1.1832724E+00  9.3873390E+02  3.5840998E+20  9.3082008E-02  1.0000000E-99  1.0000000E-99
  315  2.4485050E+05  1.1870524E+00  9.4173270E+02  3.5830133E+20  9.3738787E-02  1.0000000E-99  1.0000000E-99
  316  2.4563019E+05  1.1908324E+00  9.4473149E+02  3.5819230E+20  9.4398470E-02  1.0000000E-99  1.0000000E-99
  317  2.4640987E+05  1.1946124E+00  9.4773029E+02  3.5808289E+20  9.5061068E-02  1.0000000E-99  1.0000000E-99
  318  2.4718956E+05  1.1983923E+00  9.5072908E+02  3.5797310E+20  9.5726589E-02  1.0000000E-99  1.0000000E-99
  319  2.4796925E+05  1.2021723E+00  9.5372788E+02  3.5786293E+20  9.6395043E-02  1.0000000E-99  1.0000000E-99
  320  2.4874893E+05  1.2059523E+00  9.5672667E+02  3.5775238E+20  9.7066438E-02  1.0000000E-99  1.0000000E-99
  321  2.4952862E+05  1.2097323E+00  9.5972547E+02  3.5764145E+20  9.7740785E-02  1.0000000E-99  1.0000000E-99
  322  2.5030831E+05  1.2135122E+00  9.6272426E+02  3.5753013E+20  9.8418093E-02  1.0000000E-99  1.0000000E-99
  323  2.5108799E+05  1.2172922E+00  9.6572305E+02  3.5741843E+20  9.9098370E-02  1.0000000E-99  1.0000000E-99
  324  2.5186768E+05  1.2210722E+00  9.6872185E+02  3.5730635E+20  9.9781627E-02  1.0000000E-99  1.0000000E-99
  325  2.5264737E+05  1.2248522E+00  9.7172064E+02  3.5719389E+20  1.0046787E-01  1.0000000E-99  1.0000000E-99
  326  2.5342705E+05  1.2286321E+00  9.7471944E+02  3.5708105E+20  1.0115712E-01  1.0000000E-99  1.0000000E-99
  327  2.5420674E+05  1.2324121E+00  9.7771823E+02  3.5696782E+20  1.0184937E-01  1.0000000E-99  1.0000000E-99
  328  2.5498643E+05  1.2361921E+00  9.8071703E+02  3.5685420E+20  1.0254464E-01  1.0000000E-99  1.0000000E-99
  329  2.5576611E+05  1.2399721E+00  9.8371582E+02  3.5674021E+20  1.0324294E-01  1.0000000E-99  1.0000000E-99
  330  2.5654580E+05  1.2437520E+00  9.8671461E+02  3.5662582E+20  1.0394428E-01  1.0000000E-99  1.0000000E-99
  331  2.5732549E+05  1.2475320E+00  9.8971341E+02  3.5651106E+20  1.0464866E-01  1.0000000E-99  1.0000000E-99
  332  2.5810517E+05  1.2513120E+00  9.9271220E+02  3.5639590E+20  1.0535610E-01  1.0000000E-99  1.0000000E-99
  333  2.5888486E+05  1.2550920E+00  9.9571100E+02  3.5628037E+20  1.0606661E-01  1.0000000E-99  1.0000000E-99
  334  2.5966455E+05  1.2588719E+00  9.9870979E+02  3.5616444E+20  1.0678020E-01  1.0000000E-99  1.0000000E-99
  335  2.6044423E+05  1.2626519E+00  1.0017086E+03  3.5604813E+20  1.0749687E-01  1.0000000E-99  1.0000000E-99
  336  2.6122392E+05  1.2664319E+00  1.0047074E+03  3.5593143E+20  1.0821664E-01  1.0000000E-99  1.0000000E-99
  337  2.6200361E+05  1.2702119E+00  1.0077062E+03  3.5581435E+20  1.0893952E-01  1.0000000E-99  1.0000000E-99
  338  2.6278329E+05  1.2739918E+00  1.0107050E+03  3.5569687E+20  1.0966552E-01  1.0000000E-99  1.0000000E-99
  339  2.6356298E+05  1.2777718E+00  1.0137038E+03  3.5557901E+20  1.1039465E-01  1.0000000E-99  1.0000000E-99
  340  2.6434267E+05  1.2815518E+00  1.0167026E+03  3.5546076E+20  1.1112692E-01  1.0000000E-99  1.0000000E-99
  341  2.6512235E+05  1.2853318E+00  1.0197014E+03  3.5534212E+20  1.1186234E-01  1.0000000E-99  1.0000000E-99
  342  2.6590204E+05  1.2891117E+00  1.0227001E+03  3.5522310E+20  1.1260092E-01  1.0000000E-99  1.0000000E-99
  343  2.6668172E+05  1.2928917E+00  1.0256989E+03  3.5510368E+20  1.1334266E-01  1.0000000E-99  1.0000000E-99
  344  2.6746141E+05  1.2966717E+00  1.0286977E+03  3.5498387E+20  1.1408760E-01  1.0000000E-99  1.0000000E-99
  345  2.6824110E+05  1.3004517E+00  1.0316965E+03  3.5486367E+20  1.1483572E-01  1.0000000E-99  1.0000000E-99
  346  2.6902078E+05  1.3042316E+00  1.0346953E+03  3.5474309E+20  1.1558705E-01  1.0000000E-99  1.0000000E-99
  347  2.6980047E+05  1.3080116E+00  1.0376941E+03  3.5462211E+20  1.1634159E-01  1.0000000E-99  1.0000000E-99
  348  2.7058016E+05  1.3117916E+00  1.0406929E+03  3.5450073E+20  1.1709936E-01  1.0000000E-99  1.0000000E-99
  349  2.7135984E+05  1.3155716E+00  1.0436917E+03  3.5437897E+20  1.1786036E-01  1.0000000E-99  1.0000000E-99
  350  2.7213953E+05  1.3193515E+00  1.0466905E+03  3.5425681E+20  1.1862461E-01  1.0000000E-99  1.0000000E-99
  351  2.7291922E+05  1.3231315E+00  1.0496893E+03  3.5413427E+20  1.1939213E-01  1.0000000E-99  1.0000000E-99
  352  2.7369890E+05  1.3269115E+00  1.0526881E+03  3.5401132E+20  1.2016291E-01  1.0000000E-99  1.0000000E-99
  353  2.7447859E+05  1.3306915E+00  1.0556869E+03  3.5388799E+20  1.2093697E-01  1.0000000E-99  1.0000000E-99
  354  2.7525828E+05  1.3344714E+00  1.0586857E+03  3.5376426E+20  1.2171432E-01  1.0000000E-99  1.0000000E-99
  355  2.7603796E+05  1.3382514E+00  1.0616845E+03  3.5364013E+20  1.2249499E-01  1.0000000E-99  1.0000000E-99
  356  2.7681765E+05  1.3420314E+00  1.0646833E+03  3.5351561E+20  1.2327896E-01  1.0000000E-99  1.0000000E-99
  357  2.7759734E+05  1.3458114E+00  1.0676821E+03  3.5339070E+20  1.2406626E-01  1.0000000E-99  1.0000000E-99
  358  2.7837702E+05  1.3495913E+00  1.0706809E+03  3.5326539E+20  1.2485691E-01  1.0000000E-99  1.0000000E-99
  359  2.7915671E+05  1.3533713E+00  1.0736797E+03  3.5313968E+20  1.2565090E-01  1.0000000E-99  1.0000000E-99
  360  2.7993640E+05  1.3571513E+00  1.0766784E+03  3.5301358E+20  1.2644826E-01  1.0000000E-99  1.0000000E-99
  361  2.8071608E+05  1.3609313E+00  1.0796772E+03  3.5288708E+20  1.2724899E-01  1.0000000E-99  1.0000000E-99
  362  2.8149577E+05  1.3647112E+00  1.0826760E+03  3.5276018E+20  1.2805311E-01  1.0000000E-99  1.0000000E-99
  363  2.8227546E+05  1.3684912E+00  1.0856748E+03  3.5263289E+20  1.2886063E-01  1.0000000E-99  1.0000000E-99
  364  2.8305514E+05  1.3722712E+00  1.0886736E+03  3.5250519E+20  1.2967155E-01  1.0000000E-99  1.0000000E-99
  365  2.8383483E+05  1.3760512E+00  1.0916724E+03  3.5237710E+20  1.3048591E-01  1.0000000E-99  1.0000000E-99
  366  2.8461452E+05  1.3798311E+00  1.0946712E+03  3.5224861E+20  1.3130369E-01  1.0000000E-99  1.0000000E-99
  367  2.8539420E+05  1.3836111E+00  1.0976700E+03  3.5211972E+20  1.3212493E-01  1.0000000E-99  1.0000000E-99
  368  2.8617389E+05  1.3873911E+00  1.1006688E+03  3.5199043E+20  1.3294962E-01  1.0000000E-99  1.0000000E-99
  369  2.8695357E+05  1.3911711E+00  1.1036676E+03  3.5186074E+20  1.3377779E-01  1.0000000E-99  1.0000000E-99
  370  2.8773326E+05  1.3949510E+00  1.1066664E+03  3.5173064E+20  1.3460944E-01  1.0000000E-99  1.0000000E-99
  371  2.8851295E+05  1.3987310E+00  1.1096652E+03  3.5160015E+20  1.3544459E-01  1.0000000E-99  1.0000000E-99
  372  2.8929263E+05  1.4025110E+00  1.1126640E+03  3.5146926E+20  1.3628326E-01  1.0000000E-99  1.0000000E-99
  373  2.9007232E+05  1.4062910E+00  1.1156628E+03  3.5133796E+20  1.3712544E-01  1.0000000E-99  1.0000000E-99
  374  2.9085201E+05  1.4100709E+00  1.1186616E+03  3.5120626E+20  1.3797117E-01  1.0000000E-99  1.0000000E-99
  375  2.9163169E+05  1.4138509E+00  1.1216604E+03  3.5107415E+20  1.3882044E-01  1.0000000E-99  1.0000000E-99
  376  2.9241138E+05  1.4176309E+00  1.1246592E+03  3.5094165E+20  1.3967327E-01  1.0000000E-99  1.0000000E-99
  377  2.9319107E+05  1.4214109E+00  1.1276580E+03  3.5080873E+20  1.4052968E-01  1.0000000E-99  1.0000000E-99
  378  2.9397075E+05  1.4251908E+00  1.1306567E+03  3.5067542E+20  1.4138968E-01  1.0000000E-99  1.0000000E-99
  379  2.9475044E+05  1.4289708E+00  1.1336555E+03  3.5054170E+20  1.4225329E-01  1.0000000E-99  1.0000000E-99
  380  2.9553013E+05  1.4327508E+00  1.1366543E+03  3.5040757E+20  1.4312050E-01  1.0000000E-99  1.0000000E-99
  381  2.9630981E+05  1.4365308E+00  1.1396531E+03  3.5027304E+20  1.4399135E-01  1.0000000E-99  1.0000000E-99
  382  2.9708950E+05  1.4403107E+00  1.1426519E+03  3.5013810E+20  1.4486584E-01  1.0000000E-99  1.0000000E-99
  383  2.9786919E+05  1.4440907E+00  1.1456507E+03  3.5000275E+20  1.4574399E-01  1.0000000E-99  1.0000000E-99
  384  2.9864887E+05  1.4478707E+00  1.1486495E+03  3.4986700E+20  1.4662581E-01  1.0000000E-99  1.0000000E-99
  385  2.9942856E+05  1.4516507E+00  1.1516483E+03  3.4973084E+20  1.4751131E-01  1.0000000E-99  1.0000000E-99
  386  3.0020825E+05  1.4554306E+00  1.1546471E+03  3.4959427E+20  1.4840051E-01  1.0000000E-99  1.0000000E-99
  387  3.0098793E+05  1.4592106E+00  1.1576459E+03  3.4945729E+20  1.4929342E-01  1.0000000E-99  1.0000000E-99
  388  3.0176762E+05  1.4629906E+00  1.1606447E+03  3.4931991E+20  1.5019006E-01  1.0000000E-99  1.0000000E-99
  389  3.0254731E+05  1.4667706E+00  1.1636435E+03  3.4918211E+20  1.5109044E-01  1.0000000E-99  1.0000000E-99
  390  3.0332699E+05  1.4705505E+00  1.1666423E+03  3.4904390E+20  1.5199457E-01  1.0000000E-99  1.0000000E-99
  391  3.0410668E+05  1.4743305E+00  1.1696411E+03  3.4890529E+20  1.5290247E-01  1.0000000E-99  1.0000000E-99
  392  3.0488637E+05  1.4781105E+00  1.1726399E+03  3.4876626E+20  1.5381416E-01  1.0000000E-99  1.0000000E-99
  393  3.0566605E+05  1.4818905E+00  1.1756387E+03  3.4862682E+20  1.5472964E-01  1.0000000E-99  1.0000000E-99
  394  3.0644574E+05  1.4856704E+00  1.1786375E+03  3.4848696E+20  1.5564894E-01  1.0000000E-99  1.0000000E-99
  395  3.0722543E+05  1.4894504E+00  1.1816363E+03  3.4834670E+20  1.5657207E-01  1.0000000E-99  1.0000000E-99
  396  3.0800511E+05  1.4932304E+00  1.1846350E+03  3.4820602E+20  1.5749903E-01  1.0000000E-99  1.0000000E-99
  397  3.0878480E+05  1.4970104E+00  1.1876338E+03  3.4806493E+20  1.5842986E-01  1.0000000E-99  1.0000000E-99
  398  3.0956448E+05  1.5007903E+00  1.1906326E+03  3.4792342E+20  1.5936455E-01  1.0000000E-99  1.0000000E-99
  399  3.1034417E+05  1.5045703E+00  1.1936314E+03  3.4778150E+20  1.6030314E-01  1.0000000E-99  1.0000000E-99
  400  3.1112386E+05  1.5083503E+00  1.1966302E+03  3.4763916E+20  1.6124563E-01  1.0000000E-99  1.0000000E-99
  401  3.1190354E+05  1.5121303E+00  1.1996290E+03  3.4749641E+20  1.6219203E-01  1.0000000E-99  1.0000000E-99
  402  3.1268323E+05  1.5159102E+00  1.2026278E+03  3.4735324E+20  1.6314237E-01  1.0000000E-99  1.0000000E-99
  403  3.1346292E+05  1.5196902E+00  1.2056266E+03  3.4720966E+20  1.6409666E-01  1.0000000E-99  1.0000000E-99
  404  3.1424260E+05  1.5234702E+00  1.2086254E+03  3.4706566E+20  1.6505491E-01  1.0000000E-99  1.0000000E-99
  405  3.1502229E+05  1.5272502E+00  1.2116242E+03  3.4692123E+20  1.6601714E-01  1.0000000E-99  1.0000000E-99
  406  3.1580198E+05  1.5310301E+00  1.2146230E+03  3.4677640E+20  1.6698337E-01  1.0000000E-99  1.0000000E-99
  407  3.1658166E+05  1.5348101E+00  1.2176218E+03  3.4663114E+20  1.6795361E-01  1.0000000E-99  1.0000000E-99
  408  3.1736135E+05  1.5385901E+00  1.2206206E+03  3.4648546E+20  1.6892788E-01  1.0000000E-99  1.0000000E-99
  409  3.1814104E+05  1.5423701E+00  1.2236194E+03  3.4633937E+20  1.6990619E-01  1.0000000E-99  1.0000000E-99
  410  3.1892072E+05  1.5461500E+00  1.2266182E+03  3.4619285E+20  1.7088856E-01  1.0000000E-99  1.0000000E-99
  411  3.1970041E+05  1.5499300E+00  1.2296170E+03  3.4604591E+20  1.7187501E-01  1.0000000E-99  1.0000000E-99
  412  3.2048010E+05  1.5537100E+00  1.2326158E+03  3.4589855E+20  1.7286556E-01  1.0000000E-99  1.0000000E-99
  413  3.2125978E+05  1.5574900E+00  1.2356145E+03  3.4575077E+20  1.7386021E-01  1.0000000E-99  1.0000000E-99
