# Injection truth table -- cmf2.00_n600_s2029_flat  seed=2029
# observed-size cut FWHMSDbs in [15.0, 80.0] arcsec: 355 of 517 grid nodes retained
# Core mass function sampling:
# dN/dM proportional to M^(-2.00)  (dN/dlogM proportional to M^(-1.00))
# 600 reported masses drawn on [0.05, 6] M_sun; median 0.1 M_sun
# 600 cores assigned to 83 distinct grid nodes
# drawn reported mass versus node reported mass M_SED4bs: median 0.1 versus 0.0623 M_sun, median |log10 ratio| 0.191 dex
# drawn contrast versus node contrast at the drawn column: median 1.223 versus 1.236, median |log10 ratio| 0.011 dex
# drawn observed size versus node size FWHMSDbs: median 40.1 versus 42.0 arcsec, median |log10 ratio| 0.062 dex
# target background column: median 5.06e+21 cm^-2 (5th 3.09e+21, 95th 1.52e+22)
# slope of the true masses M_BE actually assigned, above 0.10 M_sun: x = 1.55 +/- 0.09  (nominal input x = 1.00)
# slope of the true masses M_BE actually assigned, above 0.20 M_sun: x = 1.58 +/- 0.15  (nominal input x = 1.00)
# centers of injected cores must clear the footprints of the real sources by 18.2 arcsec; the footprints themselves cover 6.5% of the field
# sep_criterion=36.3"  scale_factor=1  local_Sigma/SD_emb in cm-2  T_BE in K  rho_BE in cm-3  M_BE in Msun  R_BE_as in arcsec (truncation radius of the sphere)  FWHM_SD in arcsec (observed major axis at half maximum of the model in the surface-density image, FWHMSDbs)
# id    model         x_pix  y_pix  local_Sigma  SD_emb       T_BE   rho_BE       M_BE    R_BE_as  FWHM_SD  scale
#----------------------------------------------------------------------------------------------------------------
  446  i04j14k06       443    426    2.260e+22    2.400e+22    8.06    1.097e-18  2.1089   116.26    33.33  1
  447  i02j11k06       498    347    1.061e+22    6.000e+21    9.49    8.557e-19  0.5825    26.74    31.49  1
  448  i04j10k06       218    444    2.125e+22    2.400e+22    8.28    6.371e-19  0.3792    22.98    29.80  1
  449  i03j10k06       184    502    1.622e+22    1.200e+22    9.08    6.594e-19  0.3795    22.10    29.42  1
  450  i03j10k06       658    443    1.437e+22    1.200e+22    9.08    6.594e-19  0.3795    22.10    29.42  1
  451  i03j10k06       769    479    1.367e+22    1.200e+22    9.08    6.594e-19  0.3795    22.10    29.42  1
  452  i04j09k06       217    479    2.941e+22    2.400e+22    8.38    4.674e-19  0.2472    19.72    27.84  1
  453  i03j09k06       657    570    1.408e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  454  i02j09k06       470    153    9.185e+21    6.000e+21   10.13    4.836e-19  0.2470    18.81    27.24  1
  455  i02j09k06       584    411    9.187e+21    6.000e+21   10.13    4.836e-19  0.2470    18.81    27.24  1
  456  i02j09k06        64    493    8.650e+21    6.000e+21   10.13    4.836e-19  0.2470    18.81    27.24  1
  457  i02j09k06        85    133    8.662e+21    6.000e+21   10.13    4.836e-19  0.2470    18.81    27.24  1
  458  i04j08k06       272    482    2.164e+22    2.400e+22    8.47    3.221e-19  0.1608    18.00    26.77  1
  459  i03j08k06        54    187    1.471e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.68  1
  460  i03j08k06        79    307    1.418e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.68  1
  461  i03j08k06       215    409    1.589e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.68  1
  462  i03j08k06       235    230    1.867e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.68  1
  463  i03j08k06       721    511    1.504e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.68  1
  464  i03j08k06       158    125    1.508e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.68  1
  465  i03j08k06       824    522    1.509e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.68  1
  466  i03j08k06       296     43    9.673e+21    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.68  1
  467  i03j08k06       797    795    9.975e+21    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.68  1
  468  i02j08k06       733    643    1.047e+22    6.000e+21   10.51    3.265e-19  0.1607    17.47    26.38  1
  469  i03j07k06       473    387    1.829e+22    1.200e+22    9.67    2.138e-19  0.1047    16.93    26.06  1
  470  i03j07k06       327    448    9.705e+21    1.200e+22    9.67    2.138e-19  0.1047    16.93    26.06  1
  471  i03j07k06       560    493    1.586e+22    1.200e+22    9.67    2.138e-19  0.1047    16.93    26.06  1
  472  i03j07k06        38    249    1.164e+22    1.200e+22    9.67    2.138e-19  0.1047    16.93    26.06  1
  473  i02j07k06       214    681    6.556e+21    6.000e+21   10.86    2.114e-19  0.1048    16.86    26.03  1
  474  i02j07k06        62    747    7.410e+21    6.000e+21   10.86    2.114e-19  0.1048    16.86    26.03  1
  475  i03j06k06       861    514    1.178e+22    1.200e+22    9.80    1.402e-19  0.0682    16.48    25.73  1
  476  i03j06k06       791    624    9.476e+21    1.200e+22    9.80    1.402e-19  0.0682    16.48    25.73  1
  477  i03j06k06       308    171    9.101e+21    1.200e+22    9.80    1.402e-19  0.0682    16.48    25.73  1
  478  i03j05k06       477    188    8.962e+21    1.200e+22    9.90    9.190e-20  0.0445    16.19    25.62  1
  479  i03j05k06       689    358    9.304e+21    1.200e+22    9.90    9.190e-20  0.0445    16.19    25.62  1
  480  i01j06k06       781     39    3.619e+21    3.000e+21   12.44    1.404e-19  0.0682    16.31    25.53  1
  481  i01j06k06       872    898    4.409e+21    3.000e+21   12.44    1.404e-19  0.0682    16.31    25.53  1
  482  i01j06k06       908     35    3.259e+21    3.000e+21   12.44    1.404e-19  0.0682    16.31    25.53  1
  483  i01j06k06       895    157    3.253e+21    3.000e+21   12.44    1.404e-19  0.0682    16.31    25.53  1
  484  i02j05k06       238    823    6.006e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.50  1
  485  i02j05k06       410    290    7.752e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.50  1
  486  i02j05k06       941    823    5.619e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.50  1
  487  i02j05k06       131    853    5.389e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.50  1
  488  i02j05k06       277    900    4.921e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.50  1
  489  i02j05k06       938    472    5.029e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.50  1
  490  i02j05k06       941    625    6.465e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.50  1
  491  i02j05k06       256    778    6.429e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.50  1
  492  i02j05k06       941    711    6.812e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.50  1
  493  i02j05k06       667    611    7.000e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.50  1
  494  i02j06k06       358    622    6.949e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.50  1
  495  i02j06k06       406    220    7.911e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.50  1
  496  i02j06k06        55    152    8.875e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.50  1
  497  i02j06k06       511    893    6.950e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.50  1
  498  i02j06k06        45    787    7.418e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.50  1
  499  i02j06k06       782    177    8.074e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.50  1
  500  i02j06k06       530    779    8.341e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.50  1
  501  i02j06k06        88    441    7.283e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.50  1
  502  i02j06k06       401    133    8.395e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.50  1
  503  i02j06k06       583    307    8.010e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.50  1
  504  i02j06k06       498    132    7.855e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.50  1
  505  i02j06k06       186    607    7.576e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.50  1
  506  i04j14k05       371    408    1.976e+22    2.400e+22    7.77    3.227e-18  2.1090   136.05    25.18  1
  507  i04j14k05       115    585    1.477e+22    2.400e+22    7.77    3.227e-18  2.1090   136.05    25.18  1
  508  i04j14k05       101    229    1.764e+22    2.400e+22    7.77    3.227e-18  2.1090   136.05    25.18  1
  509  i02j04k06       858    446    6.745e+21    6.000e+21   11.49    6.197e-20  0.0289    15.80    25.15  1
  510  i02j04k06       762    720    8.912e+21    6.000e+21   11.49    6.197e-20  0.0289    15.80    25.15  1
  511  i02j04k06       727    227    6.873e+21    6.000e+21   11.49    6.197e-20  0.0289    15.80    25.15  1
  512  i02j04k06       735    563    8.108e+21    6.000e+21   11.49    6.197e-20  0.0289    15.80    25.15  1
  513  i02j03k06       476    320    7.089e+21    6.000e+21   11.59    4.201e-20  0.0189    15.52    24.88  1
  514  i02j03k06       164    705    6.912e+21    6.000e+21   11.59    4.201e-20  0.0189    15.52    24.88  1
  515  i03j11k05       692    468    2.065e+22    1.200e+22    8.35    2.558e-18  0.5825    26.50    24.74  1
  516  i03j10k05       192    116    1.883e+22    1.200e+22    8.47    2.256e-18  0.3793    18.27    22.54  1
  517  i04j13k04       485    443    2.469e+22    2.400e+22    7.52    7.175e-18  1.3736    91.73    21.94  1
  518  i03j12k04       154    595    1.346e+22    1.200e+22    7.79    7.756e-18  0.8945    53.30    21.75  1
  519  i05j12k04       335    324    4.099e+22    4.800e+22    7.15    7.441e-18  0.8944    59.47    20.98  1
  520  i04j09k05       250    199    1.983e+22    2.400e+22    8.05    1.777e-18  0.2471    14.62    20.70  1
  521  i04j12k03       190    216    2.598e+22    2.400e+22    7.22    1.838e-17  0.8943    62.91    19.73  1
  522  i04j08k05       386    375    2.987e+22    2.400e+22    8.18    1.319e-18  0.1608    12.33    19.37  1
  523  i03j08k05       357    512    1.553e+22    1.200e+22    8.90    1.329e-18  0.1609    12.07    19.28  1
  524  i03j08k05       332    286    1.540e+22    1.200e+22    8.90    1.329e-18  0.1609    12.07    19.28  1
  525  i02j08k05       768    654    9.943e+21    6.000e+21    9.50    1.350e-18  0.1609    11.85    19.16  1
  526  i04j10k03       149    313    1.748e+22    2.400e+22    7.23    1.854e-17  0.3794    22.50    18.57  1
  527  i03j07k05       429     89    1.823e+22    1.200e+22    9.17    9.131e-19  0.1047    11.00    18.55  1
  528  i03j07k05       188    573    1.725e+22    1.200e+22    9.17    9.131e-19  0.1047    11.00    18.55  1
  529  i03j06k05        54    667    1.716e+22    1.200e+22    9.41    6.091e-19  0.0683    10.43    18.26  1
  530  i03j06k05       682    528    1.067e+22    1.200e+22    9.41    6.091e-19  0.0683    10.43    18.26  1
  531  i03j06k05       216    153    1.689e+22    1.200e+22    9.41    6.091e-19  0.0683    10.43    18.26  1
  532  i01j03k05       390    811    4.436e+21    3.000e+21   12.71    1.750e-19  0.0188     9.68    17.81  1
  533  i03j09k04       251    156    1.614e+22    1.200e+22    8.01    5.863e-18  0.2472    12.21    17.78  1
  534  i03j09k01       115    343    1.092e+22    1.200e+22    6.75    1.266e-16  0.2471    18.10    17.13  1
  535  i03j09k03       593    519    1.768e+22    1.200e+22    7.46    1.726e-17  0.2471    12.75    16.90  1
  536  i04j08k04       408    429    2.157e+22    2.400e+22    7.76    4.808e-18  0.1609     9.42    16.54  1
  537  i02j07k04       435    721    8.768e+21    6.000e+21    8.82    3.753e-18  0.1048     7.52    15.75  1
  538  i05j08k03       337    367    4.881e+22    4.800e+22    7.05    1.486e-17  0.1610     8.75    15.64  1
  539  i04j08k03       281    359    2.640e+22    2.400e+22    7.33    1.571e-17  0.1609     8.43    15.55  1
  540  i04j08k01       532    449    2.350e+22    2.400e+22    6.71    1.277e-16  0.1610    10.90    15.52  1
  541  i03j08k03       504    494    1.777e+22    1.200e+22    7.55    1.575e-17  0.1609     8.23    15.50  1
  542  i03j06k04       381    311    1.856e+22    1.200e+22    8.74    2.595e-18  0.0683     6.84    15.45  1
  543  i03j08k02       115     85    1.303e+22    1.200e+22    7.08    4.488e-17  0.1610     8.93    15.28  1
