! Date: 15/08/2026  Time: 09:06:09  Created by RADMC3D compiled on Aug 14 2026 12:46    
! Alexander Men’shchikov, DAp IRFU CEA Saclay, France                         
!
! RADIAL PROFILES OF SURFACE DENSITIES (cm^-2)
!
! Distance (pc): 2.60000000E+02  Mass-averaged Tdust (K): 8.25392120E+00
!
!   N   RADIUS(au)     RADIUS(pc)     RADIUS(as)      PROFILE        SLOPE          PROFILEBS      SLOPEBS
!
  206  1.5986367E+05  7.7503031E-01  6.1486029E+02  2.1336484E+22  2.5722196E-01  1.0000000E-99  1.0000000E-99
  207  1.6064333E+05  7.7881016E-01  6.1785898E+02  2.1308791E+22  2.6043154E-01  1.0000000E-99  1.0000000E-99
  208  1.6142299E+05  7.8259000E-01  6.2085767E+02  2.1280928E+22  2.6367349E-01  1.0000000E-99  1.0000000E-99
  209  1.6220265E+05  7.8636985E-01  6.2385636E+02  2.1252892E+22  2.6694816E-01  1.0000000E-99  1.0000000E-99
  210  1.6298231E+05  7.9014969E-01  6.2685505E+02  2.1224684E+22  2.7025595E-01  1.0000000E-99  1.0000000E-99
  211  1.6376197E+05  7.9392954E-01  6.2985375E+02  2.1196303E+22  2.7359724E-01  1.0000000E-99  1.0000000E-99
  212  1.6454163E+05  7.9770939E-01  6.3285244E+02  2.1167748E+22  2.7697242E-01  1.0000000E-99  1.0000000E-99
  213  1.6532129E+05  8.0148923E-01  6.3585113E+02  2.1139019E+22  2.8038189E-01  1.0000000E-99  1.0000000E-99
  214  1.6610095E+05  8.0526908E-01  6.3884982E+02  2.1110114E+22  2.8382606E-01  1.0000000E-99  1.0000000E-99
  215  1.6688061E+05  8.0904892E-01  6.4184851E+02  2.1081034E+22  2.8730533E-01  1.0000000E-99  1.0000000E-99
  216  1.6766027E+05  8.1282877E-01  6.4484721E+02  2.1051777E+22  2.9082014E-01  1.0000000E-99  1.0000000E-99
  217  1.6843993E+05  8.1660861E-01  6.4784590E+02  2.1022342E+22  2.9437091E-01  1.0000000E-99  1.0000000E-99
  218  1.6921959E+05  8.2038846E-01  6.5084459E+02  2.0992729E+22  2.9795807E-01  1.0000000E-99  1.0000000E-99
  219  1.6999925E+05  8.2416831E-01  6.5384328E+02  2.0962938E+22  3.0158207E-01  1.0000000E-99  1.0000000E-99
  220  1.7077891E+05  8.2794815E-01  6.5684197E+02  2.0932966E+22  3.0524336E-01  1.0000000E-99  1.0000000E-99
  221  1.7155857E+05  8.3172800E-01  6.5984066E+02  2.0902815E+22  3.0894240E-01  1.0000000E-99  1.0000000E-99
  222  1.7233823E+05  8.3550784E-01  6.6283936E+02  2.0872482E+22  3.1267965E-01  1.0000000E-99  1.0000000E-99
  223  1.7311789E+05  8.3928769E-01  6.6583805E+02  2.0841967E+22  3.1645559E-01  1.0000000E-99  1.0000000E-99
  224  1.7389755E+05  8.4306753E-01  6.6883674E+02  2.0811269E+22  3.2027070E-01  1.0000000E-99  1.0000000E-99
  225  1.7467721E+05  8.4684738E-01  6.7183543E+02  2.0780388E+22  3.2412549E-01  1.0000000E-99  1.0000000E-99
  226  1.7545687E+05  8.5062723E-01  6.7483412E+02  2.0749322E+22  3.2802044E-01  1.0000000E-99  1.0000000E-99
  227  1.7623653E+05  8.5440707E-01  6.7783281E+02  2.0718071E+22  3.3195607E-01  1.0000000E-99  1.0000000E-99
  228  1.7701619E+05  8.5818692E-01  6.8083151E+02  2.0686633E+22  3.3593290E-01  1.0000000E-99  1.0000000E-99
  229  1.7779585E+05  8.6196676E-01  6.8383020E+02  2.0655009E+22  3.3995146E-01  1.0000000E-99  1.0000000E-99
  230  1.7857551E+05  8.6574661E-01  6.8682889E+02  2.0623197E+22  3.4401229E-01  1.0000000E-99  1.0000000E-99
  231  1.7935517E+05  8.6952645E-01  6.8982758E+02  2.0591197E+22  3.4811594E-01  1.0000000E-99  1.0000000E-99
  232  1.8013483E+05  8.7330630E-01  6.9282627E+02  2.0559006E+22  3.5226296E-01  1.0000000E-99  1.0000000E-99
  233  1.8091449E+05  8.7708615E-01  6.9582496E+02  2.0526626E+22  3.5645393E-01  1.0000000E-99  1.0000000E-99
  234  1.8169415E+05  8.8086599E-01  6.9882366E+02  2.0494054E+22  3.6068943E-01  1.0000000E-99  1.0000000E-99
  235  1.8247381E+05  8.8464584E-01  7.0182235E+02  2.0461289E+22  3.6497005E-01  1.0000000E-99  1.0000000E-99
  236  1.8325347E+05  8.8842568E-01  7.0482104E+02  2.0428332E+22  3.6929639E-01  1.0000000E-99  1.0000000E-99
  237  1.8403313E+05  8.9220553E-01  7.0781973E+02  2.0395180E+22  3.7366906E-01  1.0000000E-99  1.0000000E-99
  238  1.8481279E+05  8.9598537E-01  7.1081842E+02  2.0361833E+22  3.7808870E-01  1.0000000E-99  1.0000000E-99
  239  1.8559245E+05  8.9976522E-01  7.1381712E+02  2.0328290E+22  3.8255594E-01  1.0000000E-99  1.0000000E-99
  240  1.8637211E+05  9.0354507E-01  7.1681581E+02  2.0294550E+22  3.8707142E-01  1.0000000E-99  1.0000000E-99
  241  1.8715177E+05  9.0732491E-01  7.1981450E+02  2.0260613E+22  3.9163582E-01  1.0000000E-99  1.0000000E-99
  242  1.8793143E+05  9.1110476E-01  7.2281319E+02  2.0226476E+22  3.9624980E-01  1.0000000E-99  1.0000000E-99
  243  1.8871109E+05  9.1488460E-01  7.2581188E+02  2.0192139E+22  4.0091406E-01  1.0000000E-99  1.0000000E-99
  244  1.8949075E+05  9.1866445E-01  7.2881057E+02  2.0157601E+22  4.0562929E-01  1.0000000E-99  1.0000000E-99
  245  1.9027041E+05  9.2244429E-01  7.3180927E+02  2.0122861E+22  4.1039622E-01  1.0000000E-99  1.0000000E-99
  246  1.9105007E+05  9.2622414E-01  7.3480796E+02  2.0087918E+22  4.1521556E-01  1.0000000E-99  1.0000000E-99
  247  1.9182973E+05  9.3000399E-01  7.3780665E+02  2.0052770E+22  4.2008807E-01  1.0000000E-99  1.0000000E-99
  248  1.9260939E+05  9.3378383E-01  7.4080534E+02  2.0017418E+22  4.2501451E-01  1.0000000E-99  1.0000000E-99
  249  1.9338905E+05  9.3756368E-01  7.4380403E+02  1.9981859E+22  4.2999565E-01  1.0000000E-99  1.0000000E-99
  250  1.9416871E+05  9.4134352E-01  7.4680272E+02  1.9946093E+22  4.3503227E-01  1.0000000E-99  1.0000000E-99
  251  1.9494837E+05  9.4512337E-01  7.4980142E+02  1.9910118E+22  4.4012519E-01  1.0000000E-99  1.0000000E-99
  252  1.9572803E+05  9.4890321E-01  7.5280011E+02  1.9873933E+22  4.4527522E-01  1.0000000E-99  1.0000000E-99
  253  1.9650769E+05  9.5268306E-01  7.5579880E+02  1.9837537E+22  4.5048320E-01  1.0000000E-99  1.0000000E-99
  254  1.9728735E+05  9.5646291E-01  7.5879749E+02  1.9800930E+22  4.5575000E-01  1.0000000E-99  1.0000000E-99
  255  1.9806701E+05  9.6024275E-01  7.6179618E+02  1.9764109E+22  4.6107647E-01  1.0000000E-99  1.0000000E-99
  256  1.9884667E+05  9.6402260E-01  7.6479488E+02  1.9727074E+22  4.6646352E-01  1.0000000E-99  1.0000000E-99
  257  1.9962633E+05  9.6780244E-01  7.6779357E+02  1.9689824E+22  4.7191206E-01  1.0000000E-99  1.0000000E-99
  258  2.0040599E+05  9.7158229E-01  7.7079226E+02  1.9652356E+22  4.7742301E-01  1.0000000E-99  1.0000000E-99
  259  2.0118565E+05  9.7536213E-01  7.7379095E+02  1.9614671E+22  4.8299731E-01  1.0000000E-99  1.0000000E-99
  260  2.0196531E+05  9.7914198E-01  7.7678964E+02  1.9576766E+22  4.8863595E-01  1.0000000E-99  1.0000000E-99
  261  2.0274497E+05  9.8292182E-01  7.7978833E+02  1.9538640E+22  4.9433990E-01  1.0000000E-99  1.0000000E-99
  262  2.0352463E+05  9.8670167E-01  7.8278703E+02  1.9500293E+22  5.0011018E-01  1.0000000E-99  1.0000000E-99
  263  2.0430429E+05  9.9048152E-01  7.8578572E+02  1.9461722E+22  5.0594782E-01  1.0000000E-99  1.0000000E-99
  264  2.0508395E+05  9.9426136E-01  7.8878441E+02  1.9422927E+22  5.1185387E-01  1.0000000E-99  1.0000000E-99
  265  2.0586361E+05  9.9804121E-01  7.9178310E+02  1.9383906E+22  5.1782941E-01  1.0000000E-99  1.0000000E-99
  266  2.0664327E+05  1.0018211E+00  7.9478179E+02  1.9344658E+22  5.2387554E-01  1.0000000E-99  1.0000000E-99
  267  2.0742293E+05  1.0056009E+00  7.9778048E+02  1.9305181E+22  5.2999338E-01  1.0000000E-99  1.0000000E-99
  268  2.0820259E+05  1.0093807E+00  8.0077918E+02  1.9265475E+22  5.3618408E-01  1.0000000E-99  1.0000000E-99
  269  2.0898225E+05  1.0131606E+00  8.0377787E+02  1.9225536E+22  5.4244882E-01  1.0000000E-99  1.0000000E-99
  270  2.0976191E+05  1.0169404E+00  8.0677656E+02  1.9185365E+22  5.4878879E-01  1.0000000E-99  1.0000000E-99
  271  2.1054157E+05  1.0207203E+00  8.0977525E+02  1.9144959E+22  5.5520522E-01  1.0000000E-99  1.0000000E-99
  272  2.1132123E+05  1.0245001E+00  8.1277394E+02  1.9104318E+22  5.6169936E-01  1.0000000E-99  1.0000000E-99
  273  2.1210089E+05  1.0282800E+00  8.1577264E+02  1.9063439E+22  5.6827251E-01  1.0000000E-99  1.0000000E-99
  274  2.1288054E+05  1.0320598E+00  8.1877133E+02  1.9022321E+22  5.7492596E-01  1.0000000E-99  1.0000000E-99
  275  2.1366020E+05  1.0358397E+00  8.2177002E+02  1.8980963E+22  5.8166106E-01  1.0000000E-99  1.0000000E-99
  276  2.1443986E+05  1.0396195E+00  8.2476871E+02  1.8939363E+22  5.8847918E-01  1.0000000E-99  1.0000000E-99
  277  2.1521952E+05  1.0433994E+00  8.2776740E+02  1.8897519E+22  5.9538173E-01  1.0000000E-99  1.0000000E-99
  278  2.1599918E+05  1.0471792E+00  8.3076609E+02  1.8855430E+22  6.0237015E-01  1.0000000E-99  1.0000000E-99
  279  2.1677884E+05  1.0509590E+00  8.3376479E+02  1.8813094E+22  6.0944589E-01  1.0000000E-99  1.0000000E-99
  280  2.1755850E+05  1.0547389E+00  8.3676348E+02  1.8770509E+22  6.1661048E-01  1.0000000E-99  1.0000000E-99
  281  2.1833816E+05  1.0585187E+00  8.3976217E+02  1.8727675E+22  6.2386544E-01  1.0000000E-99  1.0000000E-99
  282  2.1911782E+05  1.0622986E+00  8.4276086E+02  1.8684588E+22  6.3121235E-01  1.0000000E-99  1.0000000E-99
  283  2.1989748E+05  1.0660784E+00  8.4575955E+02  1.8641247E+22  6.3865283E-01  1.0000000E-99  1.0000000E-99
  284  2.2067714E+05  1.0698583E+00  8.4875824E+02  1.8597651E+22  6.4618853E-01  1.0000000E-99  1.0000000E-99
  285  2.2145680E+05  1.0736381E+00  8.5175694E+02  1.8553798E+22  6.5382115E-01  1.0000000E-99  1.0000000E-99
  286  2.2223646E+05  1.0774180E+00  8.5475563E+02  1.8509685E+22  6.6155241E-01  1.0000000E-99  1.0000000E-99
  287  2.2301612E+05  1.0811978E+00  8.5775432E+02  1.8465312E+22  6.6938409E-01  1.0000000E-99  1.0000000E-99
  288  2.2379578E+05  1.0849777E+00  8.6075301E+02  1.8420676E+22  6.7731802E-01  1.0000000E-99  1.0000000E-99
  289  2.2457544E+05  1.0887575E+00  8.6375170E+02  1.8375774E+22  6.8535605E-01  1.0000000E-99  1.0000000E-99
  290  2.2535510E+05  1.0925373E+00  8.6675039E+02  1.8330607E+22  6.9350010E-01  1.0000000E-99  1.0000000E-99
  291  2.2613476E+05  1.0963172E+00  8.6974909E+02  1.8285170E+22  7.0175214E-01  1.0000000E-99  1.0000000E-99
  292  2.2691442E+05  1.1000970E+00  8.7274778E+02  1.8239463E+22  7.1011415E-01  1.0000000E-99  1.0000000E-99
  293  2.2769408E+05  1.1038769E+00  8.7574647E+02  1.8193483E+22  7.1858822E-01  1.0000000E-99  1.0000000E-99
  294  2.2847374E+05  1.1076567E+00  8.7874516E+02  1.8147228E+22  7.2717644E-01  1.0000000E-99  1.0000000E-99
  295  2.2925340E+05  1.1114366E+00  8.8174385E+02  1.8100696E+22  7.3588099E-01  1.0000000E-99  1.0000000E-99
  296  2.3003306E+05  1.1152164E+00  8.8474255E+02  1.8053885E+22  7.4470408E-01  1.0000000E-99  1.0000000E-99
  297  2.3081272E+05  1.1189963E+00  8.8774124E+02  1.8006793E+22  7.5364800E-01  1.0000000E-99  1.0000000E-99
  298  2.3159238E+05  1.1227761E+00  8.9073993E+02  1.7959417E+22  7.6271509E-01  1.0000000E-99  1.0000000E-99
  299  2.3237204E+05  1.1265560E+00  8.9373862E+02  1.7911756E+22  7.7190774E-01  1.0000000E-99  1.0000000E-99
  300  2.3315170E+05  1.1303358E+00  8.9673731E+02  1.7863806E+22  7.8122843E-01  1.0000000E-99  1.0000000E-99
  301  2.3393136E+05  1.1341157E+00  8.9973600E+02  1.7815566E+22  7.9067967E-01  1.0000000E-99  1.0000000E-99
  302  2.3471102E+05  1.1378955E+00  9.0273470E+02  1.7767034E+22  8.0026408E-01  1.0000000E-99  1.0000000E-99
  303  2.3549068E+05  1.1416753E+00  9.0573339E+02  1.7718206E+22  8.0998432E-01  1.0000000E-99  1.0000000E-99
  304  2.3627034E+05  1.1454552E+00  9.0873208E+02  1.7669081E+22  8.1984313E-01  1.0000000E-99  1.0000000E-99
  305  2.3705000E+05  1.1492350E+00  9.1173077E+02  1.7619656E+22  8.2984333E-01  1.0000000E-99  1.0000000E-99
  306  2.3782966E+05  1.1530149E+00  9.1472946E+02  1.7569928E+22  8.3998782E-01  1.0000000E-99  1.0000000E-99
  307  2.3860932E+05  1.1567947E+00  9.1772815E+02  1.7519896E+22  8.5027956E-01  1.0000000E-99  1.0000000E-99
  308  2.3938898E+05  1.1605746E+00  9.2072685E+02  1.7469555E+22  8.6072161E-01  1.0000000E-99  1.0000000E-99
  309  2.4016864E+05  1.1643544E+00  9.2372554E+02  1.7418904E+22  8.7131713E-01  1.0000000E-99  1.0000000E-99
  310  2.4094830E+05  1.1681343E+00  9.2672423E+02  1.7367940E+22  8.8206934E-01  1.0000000E-99  1.0000000E-99
  311  2.4172796E+05  1.1719141E+00  9.2972292E+02  1.7316659E+22  8.9298157E-01  1.0000000E-99  1.0000000E-99
  312  2.4250762E+05  1.1756940E+00  9.3272161E+02  1.7265061E+22  9.0405723E-01  1.0000000E-99  1.0000000E-99
  313  2.4328728E+05  1.1794738E+00  9.3572031E+02  1.7213140E+22  9.1529986E-01  1.0000000E-99  1.0000000E-99
  314  2.4406694E+05  1.1832536E+00  9.3871900E+02  1.7160895E+22  9.2671308E-01  1.0000000E-99  1.0000000E-99
  315  2.4484660E+05  1.1870335E+00  9.4171769E+02  1.7108323E+22  9.3830060E-01  1.0000000E-99  1.0000000E-99
  316  2.4562626E+05  1.1908133E+00  9.4471638E+02  1.7055420E+22  9.5006629E-01  1.0000000E-99  1.0000000E-99
  317  2.4640592E+05  1.1945932E+00  9.4771507E+02  1.7002183E+22  9.6201408E-01  1.0000000E-99  1.0000000E-99
  318  2.4718558E+05  1.1983730E+00  9.5071376E+02  1.6948609E+22  9.7414805E-01  1.0000000E-99  1.0000000E-99
  319  2.4796524E+05  1.2021529E+00  9.5371246E+02  1.6894696E+22  9.8647241E-01  1.0000000E-99  1.0000000E-99
  320  2.4874490E+05  1.2059327E+00  9.5671115E+02  1.6840440E+22  9.9899147E-01  1.0000000E-99  1.0000000E-99
  321  2.4952456E+05  1.2097126E+00  9.5970984E+02  1.6785836E+22  1.0117097E+00  1.0000000E-99  1.0000000E-99
  322  2.5030422E+05  1.2134924E+00  9.6270853E+02  1.6730883E+22  1.0246317E+00  1.0000000E-99  1.0000000E-99
  323  2.5108388E+05  1.2172723E+00  9.6570722E+02  1.6675577E+22  1.0377622E+00  1.0000000E-99  1.0000000E-99
  324  2.5186354E+05  1.2210521E+00  9.6870591E+02  1.6619913E+22  1.0511061E+00  1.0000000E-99  1.0000000E-99
  325  2.5264320E+05  1.2248319E+00  9.7170461E+02  1.6563890E+22  1.0646684E+00  1.0000000E-99  1.0000000E-99
  326  2.5342286E+05  1.2286118E+00  9.7470330E+02  1.6507501E+22  1.0784543E+00  1.0000000E-99  1.0000000E-99
  327  2.5420252E+05  1.2323916E+00  9.7770199E+02  1.6450745E+22  1.0924693E+00  1.0000000E-99  1.0000000E-99
  328  2.5498218E+05  1.2361715E+00  9.8070068E+02  1.6393618E+22  1.1067188E+00  1.0000000E-99  1.0000000E-99
  329  2.5576184E+05  1.2399513E+00  9.8369937E+02  1.6336114E+22  1.1212086E+00  1.0000000E-99  1.0000000E-99
  330  2.5654150E+05  1.2437312E+00  9.8669807E+02  1.6278231E+22  1.1359446E+00  1.0000000E-99  1.0000000E-99
  331  2.5732116E+05  1.2475110E+00  9.8969676E+02  1.6219964E+22  1.1509330E+00  1.0000000E-99  1.0000000E-99
  332  2.5810082E+05  1.2512909E+00  9.9269545E+02  1.6161309E+22  1.1661800E+00  1.0000000E-99  1.0000000E-99
  333  2.5888048E+05  1.2550707E+00  9.9569414E+02  1.6102262E+22  1.1816922E+00  1.0000000E-99  1.0000000E-99
  334  2.5966014E+05  1.2588506E+00  9.9869283E+02  1.6042819E+22  1.1974763E+00  1.0000000E-99  1.0000000E-99
  335  2.6043980E+05  1.2626304E+00  1.0016915E+03  1.5982975E+22  1.2135393E+00  1.0000000E-99  1.0000000E-99
  336  2.6121946E+05  1.2664103E+00  1.0046902E+03  1.5922726E+22  1.2298885E+00  1.0000000E-99  1.0000000E-99
  337  2.6199912E+05  1.2701901E+00  1.0076889E+03  1.5862066E+22  1.2465314E+00  1.0000000E-99  1.0000000E-99
  338  2.6277878E+05  1.2739699E+00  1.0106876E+03  1.5800992E+22  1.2634757E+00  1.0000000E-99  1.0000000E-99
  339  2.6355844E+05  1.2777498E+00  1.0136863E+03  1.5739498E+22  1.2807293E+00  1.0000000E-99  1.0000000E-99
  340  2.6433810E+05  1.2815296E+00  1.0166850E+03  1.5677580E+22  1.2983008E+00  1.0000000E-99  1.0000000E-99
  341  2.6511776E+05  1.2853095E+00  1.0196837E+03  1.5615232E+22  1.3161986E+00  1.0000000E-99  1.0000000E-99
  342  2.6589742E+05  1.2890893E+00  1.0226824E+03  1.5552450E+22  1.3344317E+00  1.0000000E-99  1.0000000E-99
  343  2.6667708E+05  1.2928692E+00  1.0256811E+03  1.5489228E+22  1.3530094E+00  1.0000000E-99  1.0000000E-99
  344  2.6745673E+05  1.2966490E+00  1.0286797E+03  1.5425560E+22  1.3719413E+00  1.0000000E-99  1.0000000E-99
  345  2.6823639E+05  1.3004289E+00  1.0316784E+03  1.5361441E+22  1.3912373E+00  1.0000000E-99  1.0000000E-99
  346  2.6901605E+05  1.3042087E+00  1.0346771E+03  1.5296866E+22  1.4109078E+00  1.0000000E-99  1.0000000E-99
  347  2.6979571E+05  1.3079886E+00  1.0376758E+03  1.5231828E+22  1.4309636E+00  1.0000000E-99  1.0000000E-99
  348  2.7057537E+05  1.3117684E+00  1.0406745E+03  1.5166322E+22  1.4514158E+00  1.0000000E-99  1.0000000E-99
  349  2.7135503E+05  1.3155482E+00  1.0436732E+03  1.5100342E+22  1.4722761E+00  1.0000000E-99  1.0000000E-99
  350  2.7213469E+05  1.3193281E+00  1.0466719E+03  1.5033880E+22  1.4935564E+00  1.0000000E-99  1.0000000E-99
  351  2.7291435E+05  1.3231079E+00  1.0496706E+03  1.4966932E+22  1.5152694E+00  1.0000000E-99  1.0000000E-99
  352  2.7369401E+05  1.3268878E+00  1.0526693E+03  1.4899490E+22  1.5374280E+00  1.0000000E-99  1.0000000E-99
  353  2.7447367E+05  1.3306676E+00  1.0556680E+03  1.4831548E+22  1.5600459E+00  1.0000000E-99  1.0000000E-99
  354  2.7525333E+05  1.3344475E+00  1.0586667E+03  1.4763098E+22  1.5831373E+00  1.0000000E-99  1.0000000E-99
  355  2.7603299E+05  1.3382273E+00  1.0616654E+03  1.4694134E+22  1.6067167E+00  1.0000000E-99  1.0000000E-99
  356  2.7681265E+05  1.3420072E+00  1.0646641E+03  1.4624648E+22  1.6307997E+00  1.0000000E-99  1.0000000E-99
  357  2.7759231E+05  1.3457870E+00  1.0676627E+03  1.4554633E+22  1.6554021E+00  1.0000000E-99  1.0000000E-99
  358  2.7837197E+05  1.3495669E+00  1.0706614E+03  1.4484082E+22  1.6805407E+00  1.0000000E-99  1.0000000E-99
  359  2.7915163E+05  1.3533467E+00  1.0736601E+03  1.4412985E+22  1.7062329E+00  1.0000000E-99  1.0000000E-99
  360  2.7993129E+05  1.3571265E+00  1.0766588E+03  1.4341336E+22  1.7324968E+00  1.0000000E-99  1.0000000E-99
  361  2.8071095E+05  1.3609064E+00  1.0796575E+03  1.4269126E+22  1.7593514E+00  1.0000000E-99  1.0000000E-99
  362  2.8149061E+05  1.3646862E+00  1.0826562E+03  1.4196346E+22  1.7868167E+00  1.0000000E-99  1.0000000E-99
  363  2.8227027E+05  1.3684661E+00  1.0856549E+03  1.4122987E+22  1.8149132E+00  1.0000000E-99  1.0000000E-99
  364  2.8304993E+05  1.3722459E+00  1.0886536E+03  1.4049041E+22  1.8436626E+00  1.0000000E-99  1.0000000E-99
  365  2.8382959E+05  1.3760258E+00  1.0916523E+03  1.3974498E+22  1.8730878E+00  1.0000000E-99  1.0000000E-99
  366  2.8460925E+05  1.3798056E+00  1.0946510E+03  1.3899348E+22  1.9032123E+00  1.0000000E-99  1.0000000E-99
  367  2.8538891E+05  1.3835855E+00  1.0976497E+03  1.3823583E+22  1.9340612E+00  1.0000000E-99  1.0000000E-99
  368  2.8616857E+05  1.3873653E+00  1.1006484E+03  1.3747190E+22  1.9656604E+00  1.0000000E-99  1.0000000E-99
  369  2.8694823E+05  1.3911452E+00  1.1036470E+03  1.3670161E+22  1.9980373E+00  1.0000000E-99  1.0000000E-99
  370  2.8772789E+05  1.3949250E+00  1.1066457E+03  1.3592483E+22  2.0312206E+00  1.0000000E-99  1.0000000E-99
  371  2.8850755E+05  1.3987049E+00  1.1096444E+03  1.3514147E+22  2.0652404E+00  1.0000000E-99  1.0000000E-99
  372  2.8928721E+05  1.4024847E+00  1.1126431E+03  1.3435140E+22  2.1001284E+00  1.0000000E-99  1.0000000E-99
  373  2.9006687E+05  1.4062645E+00  1.1156418E+03  1.3355450E+22  2.1359178E+00  1.0000000E-99  1.0000000E-99
  374  2.9084653E+05  1.4100444E+00  1.1186405E+03  1.3275065E+22  2.1726436E+00  1.0000000E-99  1.0000000E-99
  375  2.9162619E+05  1.4138242E+00  1.1216392E+03  1.3193973E+22  2.2103426E+00  1.0000000E-99  1.0000000E-99
  376  2.9240585E+05  1.4176041E+00  1.1246379E+03  1.3112161E+22  2.2490537E+00  1.0000000E-99  1.0000000E-99
  377  2.9318551E+05  1.4213839E+00  1.1276366E+03  1.3029614E+22  2.2888176E+00  1.0000000E-99  1.0000000E-99
  378  2.9396517E+05  1.4251638E+00  1.1306353E+03  1.2946319E+22  2.3296775E+00  1.0000000E-99  1.0000000E-99
  379  2.9474483E+05  1.4289436E+00  1.1336340E+03  1.2862261E+22  2.3716788E+00  1.0000000E-99  1.0000000E-99
  380  2.9552449E+05  1.4327235E+00  1.1366327E+03  1.2777425E+22  2.4148697E+00  1.0000000E-99  1.0000000E-99
  381  2.9630415E+05  1.4365033E+00  1.1396313E+03  1.2691796E+22  2.4593008E+00  1.0000000E-99  1.0000000E-99
  382  2.9708381E+05  1.4402832E+00  1.1426300E+03  1.2605358E+22  2.5050259E+00  1.0000000E-99  1.0000000E-99
  383  2.9786347E+05  1.4440630E+00  1.1456287E+03  1.2518092E+22  2.5521019E+00  1.0000000E-99  1.0000000E-99
  384  2.9864313E+05  1.4478428E+00  1.1486274E+03  1.2429984E+22  2.6005890E+00  1.0000000E-99  1.0000000E-99
  385  2.9942279E+05  1.4516227E+00  1.1516261E+03  1.2341013E+22  2.6505512E+00  1.0000000E-99  1.0000000E-99
  386  3.0020245E+05  1.4554025E+00  1.1546248E+03  1.2251161E+22  2.7020561E+00  1.0000000E-99  1.0000000E-99
  387  3.0098211E+05  1.4591824E+00  1.1576235E+03  1.2160410E+22  2.7551758E+00  1.0000000E-99  1.0000000E-99
  388  3.0176177E+05  1.4629622E+00  1.1606222E+03  1.2068738E+22  2.8099870E+00  1.0000000E-99  1.0000000E-99
  389  3.0254143E+05  1.4667421E+00  1.1636209E+03  1.1976124E+22  2.8665711E+00  1.0000000E-99  1.0000000E-99
  390  3.0332109E+05  1.4705219E+00  1.1666196E+03  1.1882547E+22  2.9250149E+00  1.0000000E-99  1.0000000E-99
  391  3.0410075E+05  1.4743018E+00  1.1696183E+03  1.1787983E+22  2.9854111E+00  1.0000000E-99  1.0000000E-99
  392  3.0488041E+05  1.4780816E+00  1.1726170E+03  1.1692409E+22  3.0478586E+00  1.0000000E-99  1.0000000E-99
  393  3.0566007E+05  1.4818615E+00  1.1756156E+03  1.1595799E+22  3.1124629E+00  1.0000000E-99  1.0000000E-99
  394  3.0643973E+05  1.4856413E+00  1.1786143E+03  1.1498128E+22  3.1793372E+00  1.0000000E-99  1.0000000E-99
  395  3.0721939E+05  1.4894211E+00  1.1816130E+03  1.1399368E+22  3.2486024E+00  1.0000000E-99  1.0000000E-99
  396  3.0799905E+05  1.4932010E+00  1.1846117E+03  1.1299490E+22  3.3203885E+00  1.0000000E-99  1.0000000E-99
  397  3.0877871E+05  1.4969808E+00  1.1876104E+03  1.1198465E+22  3.3948348E+00  1.0000000E-99  1.0000000E-99
  398  3.0955837E+05  1.5007607E+00  1.1906091E+03  1.1096261E+22  3.4720914E+00  1.0000000E-99  1.0000000E-99
  399  3.1033803E+05  1.5045405E+00  1.1936078E+03  1.0992846E+22  3.5523195E+00  1.0000000E-99  1.0000000E-99
  400  3.1111769E+05  1.5083204E+00  1.1966065E+03  1.0888185E+22  3.6356932E+00  1.0000000E-99  1.0000000E-99
  401  3.1189735E+05  1.5121002E+00  1.1996052E+03  1.0782241E+22  3.7224004E+00  1.0000000E-99  1.0000000E-99
  402  3.1267701E+05  1.5158801E+00  1.2026039E+03  1.0674977E+22  3.8126441E+00  1.0000000E-99  1.0000000E-99
  403  3.1345667E+05  1.5196599E+00  1.2056026E+03  1.0566352E+22  3.9066443E+00  1.0000000E-99  1.0000000E-99
  404  3.1423633E+05  1.5234398E+00  1.2086013E+03  1.0456324E+22  4.0046397E+00  1.0000000E-99  1.0000000E-99
  405  3.1501599E+05  1.5272196E+00  1.2115999E+03  1.0344848E+22  4.1068895E+00  1.0000000E-99  1.0000000E-99
  406  3.1579565E+05  1.5309994E+00  1.2145986E+03  1.0231877E+22  4.2136759E+00  1.0000000E-99  1.0000000E-99
  407  3.1657531E+05  1.5347793E+00  1.2175973E+03  1.0117361E+22  4.3253066E+00  1.0000000E-99  1.0000000E-99
  408  3.1735497E+05  1.5385591E+00  1.2205960E+03  1.0001246E+22  4.4421178E+00  1.0000000E-99  1.0000000E-99
  409  3.1813463E+05  1.5423390E+00  1.2235947E+03  9.8834759E+21  4.5644776E+00  1.0000000E-99  1.0000000E-99
  410  3.1891429E+05  1.5461188E+00  1.2265934E+03  9.7639916E+21  4.6927897E+00  1.0000000E-99  1.0000000E-99
  411  3.1969395E+05  1.5498987E+00  1.2295921E+03  9.6427289E+21  4.8274981E+00  1.0000000E-99  1.0000000E-99
  412  3.2047361E+05  1.5536785E+00  1.2325908E+03  9.5196199E+21  4.9690920E+00  1.0000000E-99  1.0000000E-99
  413  3.2125326E+05  1.5574584E+00  1.2355895E+03  9.3945920E+21  5.1181119E+00  1.0000000E-99  1.0000000E-99
