  ID   i   j   k    SD_emb    T_BE       M_BE  FWHM_pc   xi_max contr_rho   peak_exc  contrast detect hole       rho_c    rho_edge     rho_emb      r0_AU   R_out_AU  R_cloud_AU      N_tot    a_BE  stab
   1   1   1   1  3.00e+21   8.309     0.0080   0.0030   1.5301     1.420  1.051e+21     1.350      1    0  2.5700e-17  1.8104e-17  4.0985e-20     247.93     379.36    11380.90 3.0923e+22    5.16   sub
   2   1   1   2  3.00e+21   9.787     0.0080   0.0049   1.0712     1.198  1.032e+21     1.344      1    0  6.0777e-18  5.0713e-18  2.6232e-20     553.31     592.72    17781.45 1.3912e+22   12.47   sub
   3   1   1   3  3.00e+21  11.402     0.0080   0.0080   0.7577     1.097  9.819e+20     1.327      1    0  1.3386e-18  1.2197e-18  1.6125e-20    1272.62     964.22    28926.57 7.0255e+21   31.97   sub
   4   1   1   4  3.00e+21  12.551     0.0080   0.0131   0.5703     1.055  8.795e+20     1.293      1    0  3.4030e-19  3.2263e-19  1.0296e-20    2648.12    1510.09    45302.80 4.6240e+21   71.78   sub
   5   1   2   1  3.00e+21   7.394     0.0189   0.0030   2.7924     2.602  2.468e+21     1.823      1    0  5.6479e-17  2.1710e-17  3.5292e-20     157.77     440.56    13216.89 6.1376e+22    1.68   sub
   6   1   2   2  3.00e+21   8.520     0.0189   0.0049   1.8701     1.647  2.423e+21     1.808      1    0  1.3836e-17  8.3993e-18  2.4299e-20     342.16     639.88    19196.41 2.7141e+22    3.34   sub
   7   1   2   3  3.00e+21  10.046     0.0189   0.0080   1.2819     1.288  2.308e+21     1.769      1    0  3.1806e-18  2.4685e-18  1.5652e-20     774.93     993.37    29801.09 1.2344e+22    7.88   sub
   8   1   2   4  3.00e+21  11.578     0.0189   0.0131   0.9128     1.143  2.041e+21     1.680      1    0  7.3439e-19  6.4269e-19  9.8385e-21    1731.27    1580.36    47410.72 6.5717e+21   19.11   sub
   9   1   2   5  3.00e+21  12.707     0.0189   0.0214   0.6780     1.078  1.539e+21     1.513      1    0  1.7504e-19  1.6240e-19  6.1723e-21    3715.15    2519.05    75571.57 4.3835e+21   43.71   sub
  10   1   2   6  3.00e+21  13.374     0.0189   0.0350   0.5114     1.044  8.494e+20     1.283      1    0  3.9043e-20  3.7399e-20  3.7670e-21    8070.21    4127.50   123824.88 3.5110e+21   98.37   sub
  11   1   3   1  3.00e+21   6.959     0.0445   0.0030   5.7156    10.506  5.738e+21     2.913      1    0  9.5142e-17  9.0563e-18  2.3068e-20     117.93     674.02    20220.61 9.7807e+22    1.01   sub
  12   1   3   2  3.00e+21   7.637     0.0445   0.0049   3.5395     3.823  5.636e+21     2.879      1    0  2.8233e-17  7.3861e-18  1.9370e-20     226.78     802.69    24080.78 4.9854e+22    1.28   sub
  13   1   3   3  3.00e+21   8.778     0.0445   0.0080   2.2971     2.022  5.369e+21     2.790      1    0  7.2423e-18  3.5810e-18  1.4100e-20     480.04    1102.69    33080.59 2.3352e+22    2.27   sub
  14   1   3   4  3.00e+21  10.273     0.0445   0.0131   1.5575     1.436  4.749e+21     2.583      1    0  1.7248e-18  1.2013e-18  9.3811e-21    1064.17    1657.40    49722.07 1.1156e+22    4.96   sub
  15   1   3   5  3.00e+21  11.748     0.0445   0.0214   1.1046     1.211  3.557e+21     2.186      1    0  4.0379e-19  3.3330e-19  5.9849e-21    2351.92    2597.90    77936.98 6.1662e+21   11.51   sub
  16   1   3   6  3.00e+21  12.828     0.0445   0.0350   0.8144     1.113  1.996e+21     1.665      1    0  9.3539e-20  8.4046e-20  3.7392e-21    5106.19    4158.24   124747.19 4.2075e+21   26.14   sub
  17   1   3   7  3.00e+21  13.429     0.0445   0.0572   0.6153     1.064  8.488e+20     1.283      1    0  2.1080e-20  1.9814e-20  2.2961e-21   11005.43    6771.61   203148.24 3.4498e+21   57.67   sub
  18   1   4   1  3.00e+21   6.820     0.1048   0.0030  15.3691   120.563  1.245e+22     5.149      1    0  1.1885e-16  9.8579e-19  9.6858e-21     104.45    1605.26    48157.90 1.1926e+23    1.26  deep
  19   1   4   2  3.00e+21   7.252     0.1048   0.0049   7.8699    22.972  1.244e+22     5.145      1    0  4.1489e-17  1.8060e-18  1.0838e-20     182.30    1434.66    43039.77 7.0313e+22    1.02 super
  20   1   4   3  3.00e+21   7.953     0.1048   0.0080   4.5807     6.372  1.195e+22     4.982      1    0  1.3601e-17  2.1344e-18  1.0180e-20     333.42    1527.32    45819.47 3.9285e+22    1.07   sub
  21   1   4   4  3.00e+21   9.073     0.1048   0.0131   2.8625     2.697  1.062e+22     4.539      1    0  3.7428e-18  1.3876e-18  8.0009e-21     678.89    1943.31    58299.30 1.9863e+22    1.62   sub
  22   1   4   5  3.00e+21  10.533     0.1048   0.0214   1.8994     1.670  7.966e+21     3.655      1    0  9.1364e-19  5.4717e-19  5.5292e-21    1480.51    2812.05    84361.63 9.9742e+21    3.23   sub
  23   1   4   6  3.00e+21  11.941     0.1048   0.0350   1.3349     1.314  4.513e+21     2.504      1    0  2.1528e-19  1.6382e-19  3.5867e-21    3247.49    4334.94   130048.21 5.7419e+21    7.13   sub
  24   1   4   7  3.00e+21  12.940     0.1048   0.0572   0.9810     1.165  1.976e+21     1.659      1    0  4.9942e-20  4.2852e-20  2.2581e-21    7018.66    6885.50   206565.10 4.0514e+21   15.74   sub
  25   1   4   8  3.00e+21  13.478     0.1048   0.0936   0.7416     1.093  7.745e+20     1.258      1    0  1.1380e-20  1.0409e-20  1.3971e-21   15005.84   11128.95   333868.53 3.3955e+21   33.94   sub
  26   1   4   9  3.00e+21  13.707     0.1048   0.1529   0.5779     1.056  3.091e+20     1.103      1    0  2.7934e-21  2.6446e-21  8.8079e-22   30544.20   17652.73   529581.90 3.1558e+21   69.06   sub
  27   1   5   1  3.00e+21   6.791     0.2471   0.0030  45.7956  1252.446  1.891e+22     7.305      1    0  1.2450e-16  9.9407e-20  3.3339e-21     101.84    4663.68   139910.46 1.2486e+23    1.67  deep
  28   1   5   2  3.00e+21   7.131     0.2471   0.0049  23.4780   317.575  2.070e+22     7.899      1    0  4.8218e-17  1.5183e-19  3.9495e-21     167.68    3936.79   118103.84 7.9796e+22    1.45  deep
  29   1   5   3  3.00e+21   7.636     0.2471   0.0080  11.3472    57.542  2.155e+22     8.184      1    0  1.7853e-17  3.1027e-19  4.8049e-21     285.17    3235.92    97077.63 4.9889e+22    1.12 super
  30   1   5   4  3.00e+21   8.379     0.2471   0.0131   5.9978    11.779  2.011e+22     7.702      1    0  6.0940e-18  5.1736e-19  5.0701e-21     511.30    3066.66    91999.80 2.9583e+22    1.00   sub
  31   1   5   5  3.00e+21   9.443     0.2471   0.0214   3.6051     3.952  1.584e+22     6.282      1    0  1.8466e-18  4.6721e-19  4.3738e-21     986.04    3554.84   106645.09 1.6423e+22    1.26   sub
  32   1   5   6  3.00e+21  10.802     0.2471   0.0350   2.3491     2.076  9.583e+21     4.194      1    0  4.8379e-19  2.3307e-19  3.2124e-21    2060.35    4840.05   145201.52 8.9166e+21    2.18   sub
  33   1   5   7  3.00e+21  12.125     0.2471   0.0572   1.6281     1.479  4.426e+21     2.475      1    0  1.1547e-19  7.8061e-20  2.1374e-21    4468.11    7274.33   218229.87 5.3732e+21    4.49   sub
  34   1   5   8  3.00e+21  13.044     0.2471   0.0936   1.1875     1.246  1.786e+21     1.595      1    0  2.6700e-20  2.1432e-20  1.3586e-21    9637.42   11444.33   343330.01 3.9138e+21    9.55   sub
  35   1   5   9  3.00e+21  13.531     0.2471   0.1529   0.8898     1.135  6.711e+20     1.224      1    0  5.9032e-21  5.1993e-21  8.3707e-22   20875.68   18574.69   557240.81 3.3382e+21   20.49   sub
  36   1   5  10  3.00e+21  13.730     0.2471   0.2500   0.6924     1.081  2.665e+20     1.089      0    0  1.4527e-21  1.3436e-21  5.2975e-22   42389.93   29350.15   880504.48 3.1336e+21   41.20   sub
  37   1   6   3  3.00e+21   7.498     0.5825   0.0080  37.4531   842.908  2.528e+22     9.426      1    0  2.1445e-17  2.5442e-20  1.6102e-21     257.83    9656.41   289692.32 5.5995e+22    1.62  deep
  38   1   6   4  3.00e+21   8.093     0.5825   0.0131  17.3281   159.923  2.608e+22     9.692      1    0  7.8178e-18  4.8885e-20  2.0226e-21     443.64    7687.43   230622.82 3.5639e+22    1.31  deep
  39   1   6   5  3.00e+21   8.881     0.5825   0.0214   8.1892    25.382  2.301e+22     8.670      1    0  2.6852e-18  1.0579e-19  2.3943e-21     792.99    6493.95   194818.62 2.2042e+22    1.02 super
  40   1   6   6  3.00e+21   9.866     0.5825   0.0350   4.6703     6.644  1.643e+22     6.476      1    0  8.9187e-19  1.3424e-19  2.2956e-21    1450.23    6773.04   203191.23 1.3407e+22    1.06   sub
  41   1   6   7  3.00e+21  11.103     0.5825   0.0572   2.9475     2.819  8.972e+21     3.991      1    0  2.5024e-19  8.8783e-20  1.8162e-21    2904.49    8561.12   256833.55 7.8955e+21    1.56   sub
  42   1   6   8  3.00e+21  12.316     0.5825   0.0936   2.0010     1.751  3.929e+21     2.310      1    0  6.0947e-20  3.4803e-20  1.2536e-21    6198.42   12403.29   372098.69 5.0201e+21    2.92   sub
  43   1   6   9  3.00e+21  13.139     0.5825   0.1529   1.4469     1.373  1.569e+21     1.523      1    0  1.4282e-20  1.0405e-20  8.1249e-22   13225.77   19136.60   574098.13 3.7915e+21    5.88   sub
  44   1   6  10  3.00e+21  13.562     0.5825   0.2500   1.0888     1.205  6.092e+20     1.203      1    0  3.3403e-21  2.7715e-21  5.1398e-22   27783.34   30250.92   907527.68 3.3055e+21   11.95   sub
  45   1   7   4  3.00e+21   7.925     1.3733   0.0131  58.3339  1989.082  2.743e+22    10.142      1    0  9.8271e-18  4.9405e-21  6.8072e-22     391.56   22841.11   685233.34 4.0080e+22    1.70  deep
  46   1   7   5  3.00e+21   8.682     1.3733   0.0214  25.1621   369.173  2.581e+22     9.602      1    0  3.1448e-18  8.5185e-21  8.5293e-22     724.48   18229.33   546879.82 2.4677e+22    1.48  deep
  47   1   7   6  3.00e+21   9.459     1.3733   0.0350  11.6635    61.607  2.068e+22     7.892      1    0  1.1540e-18  1.8732e-20  1.0678e-21    1248.37   14560.41   436812.37 1.6293e+22    1.14 super
  48   1   7   7  3.00e+21  10.392     1.3733   0.0572   6.1305    12.414  1.370e+22     5.565      1    0  3.9780e-19  3.2045e-20  1.1380e-21    2228.62   13662.47   409874.10 1.0595e+22    1.00   sub
  49   1   7   8  3.00e+21  11.460     1.3733   0.0936   3.7492     4.251  7.463e+21     3.488      1    0  1.2279e-19  2.8886e-20  9.8450e-22    4212.44   15793.14   473794.08 6.8717e+21    1.22   sub
  50   1   7   9  3.00e+21  12.505     1.3733   0.1529   2.4990     2.239  3.360e+21     2.120      1    0  3.2023e-20  1.4305e-20  7.2208e-22    8616.45   21532.60   645977.92 4.6996e+21    1.97   sub
  51   1   7  10  3.00e+21  13.227     1.3733   0.2500   1.7820     1.583  1.363e+21     1.454      1    0  7.6797e-21  4.8524e-21  4.8216e-22   18095.59   32246.91   967407.22 3.6842e+21    3.69   sub
  52   1   8   6  3.00e+21   9.323     3.2375   0.0350  36.5638   803.265  2.220e+22     8.399      1    0  1.2825e-18  1.5966e-21  3.6171e-22    1175.63   42985.60  1289567.91 1.7446e+22    1.61  deep
  53   1   8   7  3.00e+21  10.049     3.2375   0.0572  17.9542   173.651  1.655e+22     6.517      1    0  5.1302e-19  2.9543e-21  4.4875e-22    1929.79   34647.81  1039434.34 1.2329e+22    1.33  deep
  54   1   8   8  3.00e+21  10.944     3.2375   0.0936   8.4759    27.676  1.036e+22     4.455      1    0  1.7478e-19  6.3152e-21  5.3165e-22    3450.44   29245.52   877365.47 8.4139e+21    1.03 super
  55   1   8   9  3.00e+21  11.862     3.2375   0.1529   4.8677     7.275  5.736e+21     2.912      1    0  5.6786e-20  7.8060e-21  5.0686e-22    6301.94   30676.01   920280.41 5.9120e+21    1.05   sub
  56   1   8  10  3.00e+21  12.707     3.2375   0.2500   3.1731     3.167  2.753e+21     1.918      1    0  1.6265e-20  5.1358e-21  4.0206e-22   12187.50   38671.65  1160149.55 4.3834e+21    1.43   sub
  57   1   9   7  3.00e+21   9.953     7.6324   0.0572  54.4288  1744.569  1.740e+22     6.801      1    0  5.5634e-19  3.1890e-22  1.5489e-22    1844.25  100380.25  3011407.46 1.2880e+22    1.69  deep
  58   1   9   8  3.00e+21  10.759     7.6324   0.0936  25.6051   383.315  1.159e+22     4.863      1    0  1.9923e-19  5.1974e-22  1.8951e-22    3204.26   82045.43  2461362.80 9.0760e+21    1.49  deep
  59   1   9   9  3.00e+21  11.509     7.6324   0.1529  12.3809    71.396  7.359e+21     3.453      1    0  7.4749e-20  1.0470e-21  2.3211e-22    5410.42   66985.66  2009569.67 6.7456e+21    1.16  deep
  60   1   9  10  3.00e+21  12.258     7.6324   0.2500   6.6330    15.031  4.220e+21     2.407      1    0  2.5648e-20  1.7064e-21  2.4590e-22    9532.65   63230.39  1896911.77 5.1235e+21    1.00 super
  61   1  10   9  3.00e+21  11.354    17.9932   0.1529  39.9779   959.753  8.140e+21     3.713      1    0  8.7043e-20  9.0693e-23  7.8098e-23    4979.90  199085.95  5972578.57 7.1586e+21    1.64  deep
  62   1  10  10  3.00e+21  12.027    17.9932   0.2500  19.4113   207.697  5.090e+21     2.697      1    0  3.2262e-20  1.5533e-22  9.5142e-23    8418.94  163422.19  4902665.55 5.5660e+21    1.36  deep
  63   2   1   1  6.00e+21   8.165     0.0080   0.0030   1.5465     1.429  1.051e+21     1.175      1    0  2.5778e-17  1.8036e-17  8.1939e-20     245.40     379.51    11385.21 3.3955e+22    5.04   sub
  64   2   1   2  6.00e+21   9.387     0.0080   0.0049   1.0953     1.208  1.032e+21     1.172      1    0  6.0708e-18  5.0263e-18  5.2362e-20     542.20     593.87    17816.18 1.6893e+22   11.76   sub
  65   2   1   3  6.00e+21  10.497     0.0080   0.0080   0.7964     1.108  9.838e+20     1.164      1    0  1.3923e-18  1.2567e-18  3.2614e-20    1197.28     953.47    28604.07 1.0127e+22   27.82   sub
  66   2   1   4  6.00e+21  11.205     0.0080   0.0131   0.6006     1.061  8.753e+20     1.146      1    0  3.2833e-19  3.0950e-19  2.0326e-20    2547.27    1529.92    45897.73 7.5845e+21   61.82   sub
  67   2   2   1  6.00e+21   7.346     0.0189   0.0030   2.8036     2.617  2.467e+21     1.411      1    0  5.6295e-17  2.1515e-17  7.0421e-20     157.51     441.58    13247.48 6.4210e+22    1.67   sub
  68   2   2   2  6.00e+21   8.356     0.0189   0.0049   1.8899     1.662  2.423e+21     1.404      1    0  1.3750e-17  8.2707e-18  4.8404e-20     339.93     642.43    19273.00 3.0013e+22    3.27   sub
  69   2   2   3  6.00e+21   9.573     0.0189   0.0080   1.3198     1.307  2.309e+21     1.385      1    0  3.2225e-18  2.4661e-18  3.1351e-20     751.54     991.88    29756.29 1.5409e+22    7.34   sub
  70   2   2   4  6.00e+21  10.619     0.0189   0.0131   0.9593     1.158  2.046e+21     1.341      1    0  7.5099e-19  6.4852e-19  1.9771e-20    1639.63    1572.84    47185.28 9.6190e+21   16.71   sub
  71   2   2   5  6.00e+21  11.275     0.0189   0.0214   0.7211     1.088  1.537e+21     1.256      1    0  1.7490e-19  1.6073e-19  1.2317e-20    3500.91    2524.60    75738.02 7.3811e+21   36.73   sub
  72   2   2   6  6.00e+21  11.592     0.0189   0.0350   0.5570     1.052  8.803e+20     1.147      1    0  4.2008e-20  3.9922e-20  7.7076e-21    7243.26    4034.53   121035.76 6.5360e+21   76.82   sub
  73   2   3   1  6.00e+21   6.937     0.0445   0.0030   5.7314    10.574  5.737e+21     1.956      1    0  9.4947e-17  8.9792e-18  4.6033e-20     117.86     675.53    20265.77 1.0062e+23    1.01   sub
  74   2   3   2  6.00e+21   7.571     0.0445   0.0049   3.5592     3.861  5.634e+21     1.939      1    0  2.8068e-17  7.2695e-18  3.8580e-20     226.47     806.03    24181.01 5.2620e+22    1.27   sub
  75   2   3   3  6.00e+21   8.573     0.0445   0.0080   2.3329     2.059  5.367e+21     1.895      1    0  7.2391e-18  3.5159e-18  2.8091e-20     474.50    1106.98    33209.42 2.6303e+22    2.21   sub
  76   2   3   4  6.00e+21   9.748     0.0445   0.0131   1.6073     1.466  4.747e+21     1.791      1    0  1.7348e-18  1.1832e-18  1.8718e-20    1033.61    1661.30    49838.96 1.4166e+22    4.62   sub
  77   2   3   5  6.00e+21  10.749     0.0445   0.0214   1.1543     1.232  3.527e+21     1.588      1    0  3.9471e-19  3.2046e-19  1.1840e-20    2275.45    2626.45    78793.53 9.1119e+21   10.27   sub
  78   2   3   6  6.00e+21  11.344     0.0445   0.0350   0.8648     1.128  1.967e+21     1.328      1    0  9.1329e-20  8.0985e-20  7.3993e-21    4859.49    4202.67   126079.98 7.1864e+21   22.15   sub
  79   2   3   7  6.00e+21  11.626     0.0445   0.0572   0.6639     1.075  8.537e+20     1.142      1    0  2.1332e-20  1.9852e-20  4.6014e-21   10179.46    6758.10   202743.00 6.4528e+21   46.42   sub
  80   2   3   8  6.00e+21  11.746     0.0445   0.0936   0.5130     1.044  3.316e+20     1.055      0    0  4.8446e-21  4.6393e-21  2.8233e-21   21470.66   11014.30   330429.05 6.1692e+21   97.51   sub
  81   2   4   1  6.00e+21   6.804     0.1048   0.0030  15.4347   121.792  1.244e+22     3.073      1    0  1.1889e-16  9.7619e-19  1.9314e-20     104.31    1610.05    48301.36 1.2217e+23    1.26  deep
  82   2   4   2  6.00e+21   7.216     0.1048   0.0049   7.8955    23.160  1.242e+22     3.071      1    0  4.1163e-17  1.7773e-18  2.1573e-20     182.56    1441.44    43243.09 7.2909e+22    1.02 super
  83   2   4   3  6.00e+21   7.856     0.1048   0.0080   4.6317     6.526  1.193e+22     2.988      1    0  1.3563e-17  2.0783e-18  2.0231e-20     331.86    1537.06    46111.88 4.2128e+22    1.07   sub
  84   2   4   4  6.00e+21   8.818     0.1048   0.0131   2.9250     2.786  1.060e+22     2.766      1    0  3.7533e-18  1.3472e-18  1.5907e-20     668.35    1954.94    58648.15 2.2831e+22    1.58   sub
  85   2   4   5  6.00e+21   9.943     0.1048   0.0214   1.9674     1.724  7.931e+21     2.322      1    0  9.1235e-19  5.2933e-19  1.0981e-20    1439.43    2831.89    84956.56 1.2940e+22    3.02   sub
  86   2   4   6  6.00e+21  10.862     0.1048   0.0350   1.4029     1.349  4.451e+21     1.742      1    0  2.1144e-19  1.5675e-19  7.0928e-21    3125.23    4384.25   131527.47 8.7002e+21    6.33   sub
  87   2   4   7  6.00e+21  11.395     0.1048   0.0572   1.0493     1.190  1.965e+21     1.328      1    0  4.9780e-20  4.1828e-20  4.4923e-21    6596.96    6922.18   207665.34 7.0462e+21   13.16   sub
  88   2   4   8  6.00e+21  11.649     0.1048   0.0936   0.8016     1.109  7.785e+20     1.130      1    0  1.1507e-20  1.0373e-20  2.7964e-21   13873.13   11120.25   333607.55 6.3977e+21   27.32   sub
  89   2   4   9  6.00e+21  11.756     0.1048   0.1529   0.6171     1.064  2.937e+20     1.049      0    0  2.5896e-21  2.4332e-21  1.7151e-21   29378.33   18130.66   543919.86 6.1479e+21   57.18   sub
  90   2   5   1  6.00e+21   6.776     0.2471   0.0030  46.1344  1270.475  1.887e+22     4.145      1    0  1.2525e-16  9.8587e-20  6.6462e-21     101.42    4678.85   140365.49 1.2810e+23    1.67  deep
  91   2   5   2  6.00e+21   7.100     0.2471   0.0049  23.6565   322.879  2.063e+22     4.438      1    0  4.8164e-17  1.4917e-19  7.8522e-21     167.41    3960.26   118807.94 8.2600e+22    1.45  deep
  92   2   5   3  6.00e+21   7.565     0.2471   0.0080  11.5680    60.364  2.145e+22     4.575      1    0  1.7970e-17  2.9769e-19  9.5014e-21     282.92    3272.85    98185.48 5.2884e+22    1.13 super
  93   2   5   4  6.00e+21   8.243     0.2471   0.0131   6.0823    12.181  1.995e+22     4.325      1    0  6.0119e-18  4.9356e-19  1.0013e-20     510.58    3105.50    93165.07 3.2258e+22    1.00   sub
  94   2   5   5  6.00e+21   9.121     0.2471   0.0214   3.7146     4.177  1.573e+22     3.622      1    0  1.8510e-18  4.4309e-19  8.6488e-21     967.94    3595.48   107864.45 1.9363e+22    1.23   sub
  95   2   5   6  6.00e+21  10.132     0.2471   0.0350   2.4518     2.186  9.497e+21     2.583      1    0  4.8356e-19  2.2124e-19  6.3547e-21    1995.88    4893.49   146804.82 1.1878e+22    2.04   sub
  96   2   5   7  6.00e+21  10.959     0.2471   0.0572   1.7288     1.546  4.403e+21     1.734      1    0  1.1583e-19  7.4941e-20  4.2409e-21    4241.29    7332.53   219976.01 8.3650e+21    3.93   sub
  97   2   5   8  6.00e+21  11.450     0.2471   0.0936   1.2711     1.283  1.756e+21     1.293      1    0  2.6200e-20  2.0414e-20  2.6839e-21    9115.23   11586.36   347590.68 6.8989e+21    8.05   sub
  98   2   5   9  6.00e+21  11.670     0.2471   0.1529   0.9701     1.162  6.901e+20     1.115      1    0  6.1868e-21  5.3257e-21  1.6927e-21   18937.30   18371.01   551130.43 6.3479e+21   16.22   sub
  99   2   5  10  6.00e+21  11.764     0.2471   0.2500   0.7451     1.094  2.594e+20     1.043      0    0  1.3981e-21  1.2778e-21  1.0435e-21   39995.79   29799.20   893976.14 6.1301e+21   33.50   sub
 100   2   6   3  6.00e+21   7.439     0.5825   0.0080  38.1260   873.433  2.509e+22     5.182      1    0  2.1574e-17  2.4700e-20  3.1855e-21     256.04    9761.85   292855.55 5.8959e+22    1.63  deep
 101   2   6   4  6.00e+21   7.988     0.5825   0.0131  17.6645   167.232  2.579e+22     5.298      1    0  7.7540e-18  4.6367e-20  3.9777e-21     442.56    7817.64   234529.12 3.8317e+22    1.32  deep
 102   2   6   5  6.00e+21   8.674     0.5825   0.0214   8.4342    27.335  2.266e+22     4.776      1    0  2.6599e-18  9.7308e-20  4.6825e-21     787.39    6640.98   199229.27 2.4792e+22    1.03 super
 103   2   6   6  6.00e+21   9.488     0.5825   0.0350   4.7897     7.020  1.593e+22     3.656      1    0  8.5565e-19  1.2188e-19  4.4715e-21    1451.96    6954.44   208633.29 1.6066e+22    1.05   sub
 104   2   6   7  6.00e+21  10.356     0.5825   0.0572   3.0820     3.021  8.717e+21     2.453      1    0  2.4269e-19  8.0323e-20  3.5423e-21    2848.39    8778.76   263362.91 1.0759e+22    1.48   sub
 105   2   6   8  6.00e+21  11.067     0.5825   0.0936   2.1426     1.874  3.904e+21     1.651      1    0  6.1232e-20  3.2667e-20  2.4759e-21    5862.02   12559.85   376795.63 8.0096e+21    2.56   sub
 106   2   6   9  6.00e+21  11.493     0.5825   0.1529   1.5608     1.438  1.555e+21     1.259      1    0  1.4226e-20  9.8942e-21  1.6075e-21   12394.00   19344.18   580325.40 6.7848e+21    4.93   sub
 107   2   6  10  6.00e+21  11.690     0.5825   0.2500   1.1767     1.241  6.005e+20     1.100      1    0  3.2884e-21  2.6494e-21  1.0165e-21   25997.37   30590.70   917721.06 6.3012e+21    9.78   sub
 108   2   7   4  6.00e+21   7.863     1.3733   0.0131  57.3043  1923.315  2.715e+22     5.525      1    0  9.2951e-18  4.8328e-21  1.3531e-21     401.04   22981.30   689438.97 4.1915e+22    1.69  deep
 109   2   7   5  6.00e+21   8.510     1.3733   0.0214  25.8854   392.384  2.534e+22     5.224      1    0  3.0981e-18  7.8956e-21  1.6624e-21     722.65   18706.04   561181.22 2.7314e+22    1.49  deep
 110   2   7   6  6.00e+21   9.167     1.3733   0.0350  12.0725    67.092  2.009e+22     4.348      1    0  1.1165e-18  1.6642e-20  2.0616e-21    1249.42   15083.65   452509.45 1.8900e+22    1.15  deep
 111   2   7   7  6.00e+21   9.860     1.3733   0.0572   6.5103    14.360  1.338e+22     3.231      1    0  3.9415e-19  2.7448e-20  2.1902e-21    2180.88   14198.14   425944.29 1.3443e+22    1.00 super
 112   2   7   8  6.00e+21  10.590     1.3733   0.0936   3.9760     4.761  7.199e+21     2.200      1    0  1.1859e-19  2.4911e-20  1.8981e-21    4120.50   16383.07   491492.20 9.7369e+21    1.17   sub
 113   2   7   9  6.00e+21  11.178     1.3733   0.1529   2.6936     2.473  3.292e+21     1.549      1    0  3.1628e-20  1.2791e-20  1.4083e-21    8197.20   22080.38   662411.27 7.6660e+21    1.76   sub
 114   2   7  10  6.00e+21  11.540     1.3733   0.2500   1.9242     1.689  1.326e+21     1.221      1    0  7.4586e-21  4.4157e-21  9.4226e-22   17151.29   33002.10   990063.15 6.6656e+21    3.15   sub
 115   2   8   6  6.00e+21   9.040     3.2375   0.0350  38.6047   895.422  2.173e+22     4.622      1    0  1.2797e-18  1.4292e-21  6.9508e-22    1158.88   44738.24  1342147.16 2.0221e+22    1.63  deep
 116   2   8   7  6.00e+21   9.632     3.2375   0.0572  18.9806   197.333  1.592e+22     3.654      1    0  4.9379e-19  2.5023e-21  8.5076e-22    1925.74   36551.72  1096551.52 1.4977e+22    1.35  deep
 117   2   8   8  6.00e+21  10.276     3.2375   0.0936   9.0640    32.766  9.848e+21     2.641      1    0  1.6574e-19  5.0582e-21  9.9925e-22    3433.36   31119.86   933595.93 1.1144e+22    1.05 super
 118   2   8   9  6.00e+21  10.836     3.2375   0.1529   5.2881     8.768  5.499e+21     1.917      1    0  5.4875e-20  6.2586e-21  9.5972e-22    6127.27   32401.75   972052.57 8.7930e+21    1.02   sub
 119   2   8  10  6.00e+21  11.291     3.2375   0.2500   3.4574     3.666  2.655e+21     1.442      1    0  1.5789e-20  4.3074e-21  7.7136e-22   11660.33   40313.95  1209418.39 7.3342e+21    1.31   sub
 120   2   9   7  6.00e+21   9.625     7.6324   0.0572  53.0532  1661.652  1.609e+22     3.682      1    1  4.8066e-19  2.8927e-22  3.0041e-22    1951.16  103515.04  3105451.35 1.5029e+22    1.69  deep
 121   2   9   8  6.00e+21  10.152     7.6324   0.0936  27.7140   453.803  1.100e+22     2.834      1    0  1.8989e-19  4.1845e-22  3.5195e-22    3188.13   88355.68  2650670.52 1.1772e+22    1.52  deep
 122   2   9   9  6.00e+21  10.652     7.6324   0.1529  13.5575    89.155  6.851e+21     2.142      1    0  6.9282e-20  7.7710e-22  4.2424e-22    5406.62   73300.20  2199006.10 9.4870e+21    1.20  deep
 123   2   9  10  6.00e+21  11.071     7.6324   0.2500   7.4019    19.710  3.971e+21     1.662      1    0  2.4338e-20  1.2348e-21  4.5176e-22    9299.57   68834.54  2065036.10 7.9984e+21    1.01 super
 124   2  10   9  6.00e+21  10.572    17.9932   0.1529  42.6128  1088.324  7.460e+21     2.243      1    1  7.8302e-20  7.1947e-23  1.4403e-22    5066.67  215904.81  6477144.25 9.8095e+21    1.65  deep
 125   2  10  10  6.00e+21  10.969    17.9932   0.2500  21.6100   264.456  4.625e+21     1.771      1    1  2.9022e-20  1.0974e-22  1.6976e-22    8476.82  183183.93  5495517.91 8.3317e+21    1.41  deep
 126   3   1   1  1.20e+22   7.926     0.0080   0.0030   1.5753     1.447  1.051e+21     1.088      0    0  2.5959e-17  1.7946e-17  1.6386e-19     240.93     379.55    11386.58 4.0044e+22    4.83   sub
 127   3   1   2  1.20e+22   8.824     0.0080   0.0049   1.1292     1.221  1.031e+21     1.086      0    0  5.9736e-18  4.8908e-18  1.0393e-19     529.94     598.43    17952.87 2.2761e+22   10.87   sub
 128   3   1   3  1.20e+22   9.479     0.0080   0.0080   0.8404     1.120  9.836e+20     1.082      0    0  1.3972e-18  1.2469e-18  6.5157e-20    1135.77     954.52    28635.48 1.6131e+22   23.96   sub
 129   3   1   4  1.20e+22   9.851     0.0080   0.0131   0.6329     1.068  8.662e+20     1.072      0    0  3.0328e-19  2.8406e-19  3.9540e-20    2485.05    1572.91    47187.19 1.3501e+22   53.19   sub
