  ID   i   j   k    SD_emb    T_BE       M_BE      FWHM_pc   xi_max contr_rho   peak_exc  contrast detect hole       rho_c    rho_edge     rho_emb      r0_AU   R_out_AU  R_cloud_AU      N_tot    a_BE  stab
 534   3   6   5  2.12e+21  11.136    0.0140618 0.00903109   0.9750     1.163  1.692e+21     1.798      1    0  1.7084e-18  1.4685e-18  1.0122e-20    1113.27    1085.45    32563.54 7.7928e+21   16.00   sub
 535   3   6   6  2.12e+21  11.996    0.0140618  0.0115498   0.8251     1.116  1.597e+21     1.753      1    0  8.2468e-19  7.3895e-19  8.0074e-21    1662.99    1372.16    41164.88 5.6298e+21   25.21   sub
 536   3   6   7  2.12e+21  12.765    0.0140618   0.014771   0.7051     1.084  1.461e+21     1.689      1    0  4.0089e-19  3.6974e-19  6.3329e-21    2460.45    1734.99    52049.65 4.2981e+21   39.12   sub
 537   3   6   8  2.12e+21  13.427    0.0140618  0.0188905   0.6050     1.062  1.269e+21     1.598      1    0  1.9075e-19  1.7966e-19  4.9647e-21    3658.32    2213.11    66393.29 3.4512e+21   60.55   sub
 538   3   6   9  2.12e+21  13.796    0.0140618   0.024159   0.5270     1.047  1.033e+21     1.487      1    0  9.1929e-20  8.7827e-20  3.9033e-21    5341.51    2814.89    84446.76 2.9399e+21   90.19   sub
 539   3   7   1  2.12e+21   7.545    0.0208544   0.003376   2.7274     2.516  2.720e+21     2.283      1    0  4.4460e-17  1.7672e-17  2.2428e-20     179.63     489.90    14697.09 5.3786e+22    1.73   sub
 540   3   7   2  2.12e+21   8.095    0.0208544 0.00431755   2.2220     1.949  2.695e+21     2.271      1    0  2.2157e-17  1.1370e-17  1.8762e-20     263.55     585.62    17568.59 3.5594e+22    2.40   sub
 541   3   7   3  2.12e+21   8.779    0.0208544 0.00552168   1.8194     1.610  2.656e+21     2.253      1    0  1.0801e-17  6.7105e-18  1.5363e-20     393.09     715.20    21456.06 2.3346e+22    3.53   sub
 542   3   7   4  2.12e+21   9.578    0.0208544 0.00706165   1.4983     1.401  2.596e+21     2.225      1    0  5.1899e-18  3.7038e-18  1.2379e-20     592.36     887.56    26626.69 1.5369e+22    5.42   sub
 543   3   7   5  2.12e+21  10.446    0.0208544 0.00903109   1.2450     1.271  2.501e+21     2.180      1    0  2.4947e-18  1.9623e-18  9.8912e-21     892.24    1110.83    33324.85 1.0352e+22    8.48   sub
 544   3   7   6  2.12e+21  11.330    0.0208544  0.0115498   1.0441     1.188  2.358e+21     2.112      1    0  1.2024e-18  1.0120e-18  7.8621e-21    1338.47    1397.52    41925.59 7.2247e+21   13.33   sub
 545   3   7   7  2.12e+21  12.211    0.0208544   0.014771   0.8771     1.131  2.141e+21     2.010      1    0  5.6128e-19  4.9606e-19  6.1593e-21    2033.76    1783.87    53516.16 5.2114e+21   21.31   sub
 546   3   7   8  2.12e+21  12.954    0.0208544  0.0188905   0.7495     1.095  1.857e+21     1.876      1    0  2.7128e-19  2.4766e-19  4.8654e-21    3013.14    2258.29    67748.84 4.0320e+21   32.95   sub
 547   3   7   9  2.12e+21  13.578    0.0208544   0.024159   0.6437     1.070  1.499e+21     1.707      1    0  1.2895e-19  1.2052e-19  3.8151e-21    4474.28    2880.01    86400.33 3.2881e+21   50.69   sub
 548   3   7  10  2.12e+21  13.796    0.0208544  0.0308968   0.5719     1.055  1.163e+21     1.548      1    0  6.7635e-20  6.4103e-20  3.0851e-21    6227.38    3561.47   106843.98 2.8812e+21   71.18   sub
 549   3   8   1  2.12e+21   7.264    0.0309281   0.003376   3.7060     4.159  4.013e+21     2.893      1    0  5.9182e-17  1.4229e-17  1.9408e-20     152.76     566.12    16983.53 6.9491e+22    1.23   sub
 550   3   8   2  2.12e+21   7.696    0.0309281 0.00431755   2.9784     2.864  3.979e+21     2.877      1    0  3.0826e-17  1.0764e-17  1.6933e-20     217.86     648.88    19466.45 4.7590e+22    1.54   sub
 551   3   8   3  2.12e+21   8.263    0.0309281 0.00552168   2.4088     2.139  3.923e+21     2.850      1    0  1.5477e-17  7.2366e-18  1.4317e-20     318.60     767.45    23023.56 3.1840e+22    2.09   sub
 552   3   8   4  2.12e+21   8.973    0.0309281 0.00706165   1.9567     1.715  3.831e+21     2.807      1    0  7.5029e-18  4.3749e-18  1.1776e-20     476.85     933.06    27991.89 2.0957e+22    3.05   sub
 553   3   8   5  2.12e+21   9.762    0.0309281 0.00903109   1.6145     1.471  3.693e+21     2.742      1    0  3.6849e-18  2.5055e-18  9.5891e-21     709.72    1145.83    34375.03 1.4072e+22    4.57   sub
 554   3   8   6  2.12e+21  10.635    0.0309281  0.0115498   1.3382     1.316  3.479e+21     2.641      1    0  1.7700e-18  1.3452e-18  7.6822e-21    1068.81    1430.24    42907.33 9.5548e+21    7.09   sub
 555   3   8   7  2.12e+21  11.517    0.0309281   0.014771   1.1203     1.218  3.170e+21     2.495      1    0  8.5017e-19  6.9815e-19  6.1115e-21    1604.83    1797.83    53934.96 6.7255e+21   11.09   sub
 556   3   8   8  2.12e+21  12.343    0.0309281  0.0188905   0.9481     1.154  2.753e+21     2.298      1    0  4.1028e-19  3.5545e-19  4.8459e-21    2391.60    2267.38    68021.51 4.9733e+21   17.25   sub
 557   3   8   9  2.12e+21  13.067    0.0309281   0.024159   0.8098     1.112  2.237e+21     2.055      1    0  1.9787e-19  1.7799e-19  3.8291e-21    3543.39    2869.48    86084.52 3.8834e+21   26.55   sub
 558   3   8  10  2.12e+21  13.648    0.0309281  0.0308968   0.6992     1.083  1.686e+21     1.796      1    0  9.6404e-20  8.9033e-20  3.0290e-21    5188.11    3627.38   108821.43 3.2156e+21   40.08   sub
 559   3   8  11  2.12e+21  13.796    0.0309281  0.0395137   0.6106     1.063  1.153e+21     1.544      1    0  4.5176e-20  4.2502e-20  2.3614e-21    7619.68    4652.88   139586.49 2.7826e+21   58.95   sub
 560   3   8  12  2.12e+21  13.796    0.0309281  0.0505338   0.5430     1.050  7.738e+20     1.365      1    0  2.2658e-20  2.1587e-20  1.8808e-21   10759.30    5841.94   175258.31 2.5390e+21   82.71   sub
 561   3   9   1  2.12e+21   7.084    0.0458681   0.003376   5.2007     8.440  5.897e+21     3.782      1    0  7.2895e-17  8.6367e-18  1.5543e-20     135.93     706.91    21207.21 8.4100e+22    1.03   sub
 562   3   9   2  2.12e+21   7.413    0.0458681 0.00431755   4.0966     5.052  5.847e+21     3.758      1    0  4.0291e-17  7.9754e-18  1.4340e-20     187.03     766.19    22985.68 6.0345e+22    1.14   sub
 563   3   9   3  2.12e+21   7.864    0.0458681 0.00552168   3.2552     3.304  5.764e+21     3.719      1    0  2.1198e-17  6.4157e-18  1.2709e-20     265.59     864.54    25936.27 4.1868e+22    1.39   sub
 564   3   9   4  2.12e+21   8.450    0.0458681 0.00706165   2.6108     2.370  5.632e+21     3.657      1    0  1.0715e-17  4.5218e-18  1.0869e-20     387.20    1010.89    30326.85 2.8324e+22    1.85   sub
 565   3   9   5  2.12e+21   9.145    0.0458681 0.00903109   2.1251     1.859  5.429e+21     3.561      1    0  5.3615e-18  2.8848e-18  9.0793e-21     569.47    1210.16    36304.90 1.9122e+22    2.60   sub
 566   3   9   6  2.12e+21   9.951    0.0458681  0.0115498   1.7422     1.555  5.118e+21     3.414      1    0  2.6162e-18  1.6827e-18  7.4164e-21     850.38    1481.51    44445.43 1.2892e+22    3.87   sub
 567   3   9   7  2.12e+21  10.835    0.0458681   0.014771   1.4370     1.367  4.655e+21     3.196      1    0  1.2456e-18  9.1114e-19  5.9455e-21    1286.01    1848.03    55440.76 8.7954e+21    5.98   sub
 568   3   9   8  2.12e+21  11.696    0.0458681  0.0188905   1.2043     1.253  4.042e+21     2.907      1    0  6.0370e-19  4.8174e-19  4.7535e-21    1919.28    2311.44    69343.25 6.2849e+21    9.22   sub
 569   3   9   9  2.12e+21  12.527    0.0458681   0.024159   1.0136     1.177  3.257e+21     2.536      1    0  2.8452e-19  2.4173e-19  3.7464e-21    2893.30    2932.78    87983.32 4.6628e+21   14.42   sub
 570   3   9  10  2.12e+21  13.222    0.0458681  0.0308968   0.8660     1.128  2.436e+21     2.149      1    0  1.3694e-19  1.2139e-19  2.9612e-21    4284.50    3710.42   111312.49 3.6903e+21   22.07   sub
 571   3   9  11  2.12e+21  13.779    0.0458681  0.0395137   0.7459     1.094  1.682e+21     1.793      1    0  6.5632e-20  5.9969e-20  2.3316e-21    6317.77    4712.43   141372.90 3.0855e+21   33.40   sub
 572   3   9  12  2.12e+21  13.796    0.0458681  0.0505338   0.6577     1.073  1.104e+21     1.521      1    0  3.1717e-20  2.9555e-20  1.8370e-21    9093.80    5981.35   179440.55 2.7161e+21   47.66   sub
 573   3   9  13  2.12e+21  13.796    0.0458681  0.0646273   0.5857     1.058  7.250e+20     1.342      1    0  1.6080e-20  1.5202e-20  1.4689e-21   12771.48    7480.08   224402.54 2.4998e+21   66.46   sub
 574   3   9  14  2.12e+21  13.796    0.0458681  0.0826515   0.5111     1.044  4.343e+20     1.205      1    0  7.2115e-21  6.9082e-21  1.1273e-21   19071.22    9746.42   292392.64 2.3429e+21   98.59   sub
 575   3  10   1  2.12e+21   6.970    0.0680248   0.003376   7.7699    22.248  8.569e+21     5.042      1    0  8.5070e-17  3.8236e-18  1.1330e-20     124.81     969.75    29092.41 9.6464e+22    1.01 super
 576   3  10   2  2.12e+21   7.240    0.0680248 0.00431755   5.8253    10.988  8.505e+21     5.012      1    0  4.8107e-17  4.3780e-18  1.1150e-20     169.16     985.38    29561.38 7.1150e+22    1.00   sub
 577   3  10   3  2.12e+21   7.587    0.0680248 0.00552168   4.5279     6.216  8.393e+21     4.959      1    0  2.7056e-17  4.3526e-18  1.0509e-20     230.90    1045.50    31365.11 5.1938e+22    1.08   sub
 578   3  10   4  2.12e+21   8.056    0.0680248 0.00706165   3.5559     3.855  8.205e+21     4.870      1    0  1.4396e-17  3.7347e-18  9.4729e-21     326.18    1159.88    34796.36 3.6547e+22    1.28   sub
 579   3  10   5  2.12e+21   8.649    0.0680248 0.00903109   2.8352     2.660  7.906e+21     4.729      1    0  7.3984e-18  2.7818e-18  8.2204e-21     471.44    1336.61    40098.31 2.5152e+22    1.64   sub
 580   3  10   6  2.12e+21   9.358    0.0680248  0.0115498   2.2921     2.017  7.455e+21     4.516      1    0  3.7113e-18  1.8396e-18  6.9235e-21     692.38    1586.99    47609.77 1.7142e+22    2.28   sub
 581   3  10   7  2.12e+21  10.164    0.0680248   0.014771   1.8740     1.650  6.796e+21     4.206      1    0  1.8243e-18  1.1054e-18  5.6966e-21    1029.22    1928.78    57863.41 1.1708e+22    3.32   sub
 582   3  10   8  2.12e+21  11.035    0.0680248  0.0188905   1.5457     1.429  5.886e+21     3.776      1    0  8.7769e-19  6.1430e-19  4.5978e-21    1546.07    2389.74    71692.27 8.1143e+21    5.04   sub
 583   3  10   9  2.12e+21  11.896    0.0680248   0.024159   1.2904     1.293  4.765e+21     3.247      1    0  4.2079e-19  3.2555e-19  3.6727e-21    2318.35    2991.66    89749.92 5.8390e+21    7.75   sub
 584   3  10  10  2.12e+21  12.661    0.0680248  0.0308968   1.0957     1.208  3.598e+21     2.697      1    0  2.0639e-19  1.7086e-19  2.9364e-21    3415.14    3741.81   112254.26 4.4532e+21   11.75   sub
 585   3  10  11  2.12e+21  13.341    0.0680248  0.0395137   0.9334     1.149  2.482e+21     2.171      1    0  9.8022e-20  8.5284e-20  2.3141e-21    5086.86    4748.00   142439.86 3.5495e+21   17.99   sub
 586   3  10  12  2.12e+21  13.796    0.0680248  0.0505338   0.8080     1.111  1.637e+21     1.772      1    0  4.7526e-20  4.2772e-20  1.8304e-21    7428.89    6002.76   180082.77 3.0062e+21   26.72   sub
 587   3  10  13  2.12e+21  13.796    0.0680248  0.0646273   0.7131     1.086  1.049e+21     1.495      1    0  2.3088e-20  2.1256e-20  1.4455e-21   10658.52    7601.08   228032.55 2.6692e+21   37.90   sub
 588   3  10  14  2.12e+21  13.796    0.0680248  0.0826515   0.6225     1.065  6.326e+20     1.298      1    0  1.0455e-20  9.8128e-21  1.1143e-21   15839.26    9860.33   295810.00 2.4447e+21   55.78   sub
 589   3  10  15  2.12e+21  13.796    0.0680248   0.105703   0.5582     1.052  4.174e+20     1.197      1    0  5.5099e-21  5.2352e-21  9.0222e-22   21818.30   12178.24   365347.31 2.3322e+21   76.36   sub
 590   3  11   1  2.12e+21   6.914     0.100884   0.003376  12.3051    70.325  1.211e+22     6.710      1    0  9.1787e-17  1.3052e-18  7.4612e-21     119.67    1472.61    44178.23 1.0382e+23    1.16  deep
 591   3  11   2  2.12e+21   7.126     0.100884 0.00431755   8.9229    31.497  1.209e+22     6.704      1    0  5.5177e-17  1.7518e-18  7.8580e-21     156.70    1398.25    41947.63 8.0163e+22    1.05 super
 592   3  11   3  2.12e+21   7.415     0.100884 0.00552168   6.5758    14.715  1.198e+22     6.649      1    0  3.1827e-17  2.1629e-18  7.9389e-21     210.47    1384.00    41520.10 6.0217e+22    1.00 super
 593   3  11   4  2.12e+21   7.792     0.100884 0.00706165   4.9902     7.688  1.173e+22     6.534      1    0  1.7823e-17  2.3182e-18  7.6372e-21     288.30    1438.68    43160.45 4.4202e+22    1.04   sub
 594   3  11   5  2.12e+21   8.269     0.100884 0.00903109   3.8873     4.555  1.132e+22     6.342      1    0  9.6888e-18  2.1269e-18  7.0168e-21     402.82    1565.87    46976.23 3.1728e+22    1.19   sub
 595   3  11   6  2.12e+21   8.856     0.100884  0.0115498   3.0903     3.034  1.070e+22     6.048      1    0  5.1143e-18  1.6854e-18  6.1964e-21     573.80    1773.19    53195.70 2.2347e+22    1.48   sub
 596   3  11   7  2.12e+21   9.558     0.100884   0.014771   2.4915     2.230  9.787e+21     5.617      1    0  2.6150e-18  1.1726e-18  5.2901e-21     833.61    2076.98    62309.55 1.5524e+22    1.98   sub
 597   3  11   8  2.12e+21  10.373     0.100884  0.0188905   2.0235     1.770  8.498e+21     5.009      1    0  1.2808e-18  7.2365e-19  4.3761e-21    1240.84    2510.81    75324.39 1.0684e+22    2.86   sub
 598   3  11   9  2.12e+21  11.227     0.100884   0.024159   1.6676     1.505  6.911e+21     4.260      1    0  6.2208e-19  4.1343e-19  3.5568e-21    1852.40    3089.12    92673.54 7.5188e+21    4.25   sub
 599   3  11  10  2.12e+21  12.073     0.100884  0.0308968   1.3899     1.342  5.179e+21     3.443      1    0  2.9821e-19  2.2220e-19  2.8495e-21    2774.38    3855.99   115679.62 5.4750e+21    6.47   sub
 600   3  11  11  2.12e+21  12.828     0.100884  0.0395137   1.1756     1.241  3.614e+21     2.704      1    0  1.4418e-19  1.1620e-19  2.2724e-21    4112.89    4835.27   145058.24 4.2076e+21    9.80   sub
 601   3  11  12  2.12e+21  13.468     0.100884  0.0505338   1.0033     1.173  2.373e+21     2.119      1    0  6.8994e-20  5.8802e-20  1.7976e-21    6092.09    6112.36   183370.86 3.4065e+21   14.82   sub
 602   3  11  13  2.12e+21  13.796     0.100884  0.0646273   0.8690     1.129  1.504e+21     1.709      1    0  3.2790e-20  2.9044e-20  1.4137e-21    8943.78    7771.87   233156.14 2.9074e+21   21.86   sub
 603   3  11  14  2.12e+21  13.796     0.100884  0.0826515   0.7625     1.099  9.323e+20     1.440      1    0  1.5466e-20  1.4076e-20  1.1065e-21   13022.55    9929.74   297892.08 2.5988e+21   31.40   sub
 604   3  11  15  2.12e+21  13.796     0.100884   0.105703   0.6775     1.078  5.977e+20     1.282      1    0  7.7880e-21  7.2268e-21  8.8377e-22   18351.78   12432.47   372974.06 2.4238e+21   43.82   sub
 605   3  11  16  2.12e+21  13.796     0.100884   0.135182   0.5988     1.060  3.727e+20     1.176      1    0  3.7852e-21  3.5693e-21  6.9706e-22   26323.84   15762.54   472876.30 2.3082e+21   62.36   sub
 606   3  11  17  2.12e+21  13.796     0.100884   0.172884   0.5278     1.047  2.286e+20     1.108      1    0  1.8027e-21  1.7220e-21  5.4574e-22   38144.50   20133.29   603998.66 2.2350e+21   89.78   sub
 607   3  12   1  2.12e+21   6.875     0.149617   0.003376  20.9877   247.749  1.597e+22     8.531      1    0  9.8682e-17  3.9831e-19  4.5487e-21     115.09    2415.52    72465.47 1.0967e+23    1.40  deep
 608   3  12   2  2.12e+21   7.085     0.149617 0.00431755  14.1626    99.103  1.627e+22     8.675      1    0  5.7110e-17  5.7627e-19  5.0514e-21     153.58    2175.12    65253.53 8.3952e+22    1.22  deep
 609   3  12   3  2.12e+21   7.313     0.149617 0.00552168  10.2405    44.532  1.633e+22     8.704      1    0  3.5412e-17  7.9521e-19  5.4149e-21     198.15    2029.11    60873.44 6.6249e+22    1.09 super
 610   3  12   4  2.12e+21   7.616     0.149617 0.00706165   7.4483    20.019  1.616e+22     8.622      1    0  2.0907e-17  1.0443e-18  5.6054e-21     263.17    1960.14    58804.21 5.0739e+22    1.01 super
 611   3  12   5  2.12e+21   8.002     0.149617 0.00903109   5.5737     9.904  1.570e+22     8.405      1    0  1.1945e-17  1.2062e-18  5.5239e-21     356.87    1989.09    59672.65 3.7951e+22    1.01   sub
 612   3  12   6  2.12e+21   8.492     0.149617  0.0115498   4.2771     5.516  1.488e+22     8.021      1    0  6.5519e-18  1.1879e-18  5.1750e-21     496.41    2123.19    63695.56 2.7608e+22    1.11   sub
 613   3  12   7  2.12e+21   9.075     0.149617   0.014771   3.3807     3.524  1.368e+22     7.454      1    0  3.5321e-18  1.0022e-18  4.6500e-21     698.93    2362.87    70886.14 1.9841e+22    1.34   sub
 614   3  12   8  2.12e+21   9.774     0.149617  0.0188905   2.7091     2.492  1.200e+22     6.659      1    0  1.8255e-18  7.3244e-19  4.0197e-21    1008.96    2733.41    82002.39 1.3993e+22    1.75   sub
 615   3  12   9  2.12e+21  10.571     0.149617   0.024159   2.1970     1.925  9.846e+21     5.644      1    0  9.0965e-19  4.7256e-19  3.3645e-21    1486.43    3265.69    97970.80 9.8148e+21    2.45   sub
 616   3  12  10  2.12e+21  11.416     0.149617  0.0308968   1.8040     1.598  7.459e+21     4.518      1    0  4.4234e-19  2.7674e-19  2.7495e-21    2215.16    3996.14   119884.14 6.9880e+21    3.59   sub
 617   3  12  11  2.12e+21  12.241     0.149617  0.0395137   1.5009     1.403  5.223e+21     3.464      1    0  2.1241e-19  1.5143e-19  2.2115e-21    3310.15    4968.33   149050.03 5.1544e+21    5.40   sub
 618   3  12  12  2.12e+21  12.984     0.149617  0.0505338   1.2641     1.280  3.443e+21     2.624      1    0  1.0115e-19  7.9014e-20  1.7594e-21    4940.12    6245.03   187350.78 3.9921e+21    8.16   sub
 619   3  12  13  2.12e+21  13.572     0.149617  0.0646273   1.0847     1.204  2.237e+21     2.055      1    0  4.9681e-20  4.1276e-20  1.4056e-21    7206.86    7816.97   234509.13 3.2947e+21   12.07   sub
 620   3  12  14  2.12e+21  13.796     0.149617  0.0826515   0.9423     1.152  1.400e+21     1.660      1    0  2.3653e-20  2.0526e-20  1.1072e-21   10530.53    9923.25   297697.43 2.8403e+21   17.53   sub
 621   3  12  15  2.12e+21  13.796     0.149617   0.105703   0.8297     1.117  8.763e+20     1.413      1    0  1.1439e-20  1.0238e-20  8.7454e-22   15142.26   12563.70   376911.03 2.5656e+21   24.83   sub
 622   3  12  16  2.12e+21  13.796     0.149617   0.135182   0.7301     1.090  5.414e+20     1.255      1    0  5.4714e-21  5.0177e-21  6.8730e-22   21894.85   15986.44   479593.19 2.3934e+21   35.46   sub
 623   3  12  17  2.12e+21  13.796     0.149617   0.172884   0.6381     1.069  3.231e+20     1.152      1    0  2.4970e-21  2.3363e-21  5.3129e-22   32410.14   20680.55   620416.56 2.2825e+21   51.97   sub
 624   3  12  18  2.12e+21  13.796     0.149617     0.2211   0.5726     1.055  2.125e+20     1.100      1    0  1.3237e-21  1.2544e-21  4.3106e-22   44513.35   25489.30   764678.94 2.2266e+21   70.93   sub
 625   3  13   1  2.12e+21   6.838      0.22189   0.003376  36.7441   811.237  1.869e+22     9.815      1    0  1.0859e-16  1.3386e-19  2.7330e-21     109.41    4020.33   120609.81 1.1597e+23    1.62  deep
 626   3  13   2  2.12e+21   7.034      0.22189 0.00431755  24.7668   356.753  1.963e+22    10.259      1    0  6.2490e-17  1.7516e-19  3.0325e-21     146.29    3623.25   108697.51 8.9067e+22    1.47  deep
 627   3  13   3  2.12e+21   7.234      0.22189 0.00552168  17.6153   166.153  2.024e+22    10.547      1    0  3.9524e-17  2.3788e-19  3.3436e-21     186.55    3286.11    98583.35 7.1549e+22    1.32  deep
 628   3  13   4  2.12e+21   7.522      0.22189 0.00706165  11.8373    63.906  2.057e+22    10.701      1    0  2.2815e-17  3.5701e-19  3.7075e-21     250.36    2963.58    88907.31 5.4874e+22    1.14 super
 629   3  13   5  2.12e+21   7.846      0.22189 0.00903109   8.4280    27.284  2.035e+22    10.601      1    0  1.3548e-17  4.9655e-19  3.9289e-21     331.82    2796.56    83896.79 4.2452e+22    1.03 super
 630   3  13   6  2.12e+21   8.253      0.22189  0.0115498   6.1727    12.621  1.955e+22    10.222      1    0  7.7648e-18  6.1524e-19  3.9597e-21     449.53    2774.81    83244.32 3.2061e+22    1.00   sub
 631   3  13   7  2.12e+21   8.731      0.22189   0.014771   4.7271     6.821  1.817e+22     9.569      1    0  4.4186e-18  6.4781e-19  3.7922e-21     612.93    2897.36    86920.72 2.3984e+22    1.06   sub
 632   3  13   8  2.12e+21   9.311      0.22189  0.0188905   3.7069     4.161  1.614e+22     8.613      1    0  2.4235e-18  5.8241e-19  3.4682e-21     854.65    3168.05    95041.62 1.7556e+22    1.23   sub
 633   3  13   9  2.12e+21  10.004      0.22189   0.024159   2.9510     2.823  1.347e+22     7.354      1    0  1.2673e-18  4.4885e-19  3.0393e-21    1225.06    3615.11   108453.20 1.2583e+22    1.56   sub
 634   3  13  10  2.12e+21  10.795      0.22189  0.0308968   2.3788     2.107  1.039e+22     5.899      1    0  6.3368e-19  3.0079e-19  2.5665e-21    1799.69    4281.03   128430.76 8.9413e+21    2.14   sub
 635   3  13  11  2.12e+21  11.634      0.22189  0.0395137   1.9423     1.703  7.372e+21     4.477      1    0  3.0649e-19  1.7992e-19  2.1057e-21    2686.49    5218.02   156540.68 6.4327e+21    3.09   sub
 636   3  13  12  2.12e+21  12.411      0.22189  0.0505338   1.6223     1.476  4.999e+21     3.358      1    0  1.5078e-19  1.0218e-19  1.7121e-21    3955.90    6417.57   192527.08 4.8561e+21    4.52   sub
 637   3  13  13  2.12e+21  13.119      0.22189  0.0646273   1.3666     1.330  3.225e+21     2.521      1    0  7.2253e-20  5.4323e-20  1.3685e-21    5875.36    8029.08   240872.29 3.8177e+21    6.74   sub
 638   3  13  14  2.12e+21  13.696      0.22189  0.0826515   1.1649     1.236  2.032e+21     1.959      1    0  3.4488e-20  2.7899e-20  1.0855e-21    8689.38   10122.21   303666.41 3.1667e+21   10.03   sub
 639   3  13  15  2.12e+21  13.796      0.22189   0.105703   1.0155     1.178  1.262e+21     1.595      1    0  1.6403e-20  1.3928e-20  8.5565e-22   12645.23   12841.01   385230.31 2.7618e+21   14.35   sub
 640   3  13  16  2.12e+21  13.796      0.22189   0.135182   0.8877     1.135  7.683e+20     1.362      1    0  7.6553e-21  6.7464e-21  6.6870e-22   18510.10   16431.10   492933.13 2.5080e+21   20.62   sub
 641   3  13  17  2.12e+21  13.796      0.22189   0.172884   0.7864     1.105  4.870e+20     1.230      1    0  3.8210e-21  3.4573e-21  5.3326e-22   26200.19   20604.24   618127.13 2.3650e+21   28.81   sub
 642   3  13  18  2.12e+21  13.796      0.22189     0.2211   0.6962     1.082  3.059e+20     1.144      1    0  1.8870e-21  1.7439e-21  4.2331e-22   37282.13   25955.86   778675.89 2.2735e+21   40.56   sub
 643   3  14   1  2.12e+21   6.864     0.329075   0.003376  54.6636  1758.889  2.035e+22    10.600      1    0  9.8915e-17  5.6237e-20  1.7500e-21     114.86    6278.63   188358.87 1.1153e+23    1.69  deep
 644   3  14   2  2.12e+21   7.028     0.329075 0.00431755  40.2816   974.232  2.142e+22    11.105      1    0  6.2503e-17  6.4157e-20  1.8656e-21     146.21    5889.49   176684.61 8.9803e+22    1.64  deep
 645   3  14   3  2.12e+21   7.218     0.329075 0.00552168  29.2167   507.151  2.244e+22    11.587      1    0  3.9955e-17  7.8782e-20  2.0292e-21     185.32    5414.57   162436.97 7.2792e+22    1.54  deep
 646   3  14   4  2.12e+21   7.454     0.329075 0.00706165  20.3620   231.459  2.333e+22    12.004      1    0  2.4776e-17  1.0704e-19  2.2562e-21     239.16    4869.85   146095.65 5.8185e+22    1.39  deep
 647   3  14   5  2.12e+21   7.764     0.329075 0.00903109  13.5833    89.568  2.379e+22    12.221      1    0  1.4476e-17  1.6162e-19  2.5331e-21     319.32    4337.47   130124.22 4.5155e+22    1.20  deep
 648   3  14   6  2.12e+21   8.087     0.329075  0.0115498   9.6860    38.722  2.350e+22    12.085      1    0  8.9056e-18  2.2999e-19  2.7300e-21     415.51    4024.66   120739.78 3.5780e+22    1.07 super
 649   3  14   7  2.12e+21   8.492     0.329075   0.014771   7.0211    17.288  2.234e+22    11.538      1    0  5.2412e-18  3.0317e-19  2.8196e-21     555.01    3896.76   116902.72 2.7611e+22    1.00 super
 650   3  14   8  2.12e+21   8.987     0.329075  0.0188905   5.2510     8.628  2.022e+22    10.540      1    0  2.9710e-18  3.4437e-19  2.7592e-21     758.35    3982.10   119463.07 2.0805e+22    1.02   sub
 651   3  14   9  2.12e+21   9.563     0.329075   0.024159   4.0745     4.997  1.734e+22     9.177      1    0  1.6508e-18  3.3032e-19  2.5695e-21    1049.49    4276.16   128284.93 1.5482e+22    1.15   sub
 652   3  14  10  2.12e+21  10.246     0.329075  0.0308968   3.2208     3.246  1.384e+22     7.526      1    0  8.7439e-19  2.6937e-19  2.2855e-21    1492.61    4807.44   144223.20 1.1290e+22    1.41   sub
 653   3  14  11  2.12e+21  11.033     0.329075  0.0395137   2.5755     2.327  1.014e+22     5.783      1    0  4.3693e-19  1.8773e-19  1.9471e-21    2191.09    5643.06   169291.75 8.1200e+21    1.89   sub
 654   3  14  12  2.12e+21  11.814     0.329075  0.0505338   2.1148     1.849  7.062e+21     4.331      1    0  2.1948e-19  1.1868e-19  1.6241e-21    3199.01    6765.31   202959.26 6.0173e+21    2.63   sub
 655   3  14  13  2.12e+21  12.576     0.329075  0.0646273   1.7567     1.565  4.659e+21     3.198      1    0  1.0701e-19  6.8385e-20  1.3231e-21    4726.99    8304.09   249122.76 4.5844e+21    3.80   sub
 656   3  14  14  2.12e+21  13.255     0.329075  0.0826515   1.4770     1.389  2.965e+21     2.399      1    0  5.1212e-20  3.6866e-20  1.0605e-21    7014.84   10360.68   310820.53 3.6506e+21    5.60   sub
 657   3  14  15  2.12e+21  13.796     0.329075   0.105703   1.2578     1.277  1.853e+21     1.874      1    0  2.4402e-20  1.9105e-20  8.4258e-22   10367.65   13040.29   391208.79 3.0638e+21    8.26   sub
 658   3  14  16  2.12e+21  13.796     0.329075   0.135182   1.1038     1.211  1.164e+21     1.549      1    0  1.1892e-20  9.8190e-21  6.7024e-22   14850.98   16393.23   491796.76 2.7085e+21   11.53   sub
 659   3  14  17  2.12e+21  13.796     0.329075   0.172884   0.9684     1.161  7.206e+20     1.340      1    0  5.7050e-21  4.9135e-21  5.2918e-22   21441.84   20763.38   622901.43 2.4826e+21   16.29   sub
 660   3  14  18  2.12e+21  13.796     0.329075     0.2211   0.8503     1.123  4.431e+20     1.209      1    0  2.7222e-21  2.4232e-21  4.1627e-22   31040.93   26395.09   791852.56 2.3424e+21   23.20   sub
