# Injection truth table -- cmf2.00_n600_s2031_flat  seed=2031
# observed-size cut FWHMSDbs in [15.0, 80.0] arcsec: 356 of 518 grid nodes retained
# Core mass function sampling:
# dN/dM proportional to M^(-2.00)  (dN/dlogM proportional to M^(-1.00))
# 600 reported masses drawn on [0.05, 6] M_sun; median 0.0949 M_sun
# 1 of 600 draws discarded: the background column of the real source drawn lies outside every embedding rung
# 599 cores assigned to 71 distinct grid nodes
# drawn reported mass versus node reported mass M_SED4bs: median 0.0949 versus 0.0643 M_sun, median |log10 ratio| 0.175 dex
# drawn contrast versus node contrast at the drawn column: median 1.220 versus 1.238, median |log10 ratio| 0.011 dex
# drawn observed size versus node size FWHMSDbs: median 40.1 versus 41.4 arcsec, median |log10 ratio| 0.063 dex
# target background column: median 4.93e+21 cm^-2 (5th 3.08e+21, 95th 1.34e+22)
# slope of the true masses M_BE actually assigned, above 0.10 M_sun: x = 1.67 +/- 0.11  (nominal input x = 1.00)
# slope of the true masses M_BE actually assigned, above 0.20 M_sun: x = 1.51 +/- 0.16  (nominal input x = 1.00)
# centers of injected cores must clear the footprints of the real sources by 18.2 arcsec; the footprints themselves cover 6.5% of the field
# sep_criterion=36.3"  scale_factor=1  local_Sigma/SD_emb in cm-2  T_BE in K  rho_BE in cm-3  M_BE in Msun  R_BE_as in arcsec (truncation radius of the sphere)  FWHM_SD in arcsec (observed major axis at half maximum of the model in the surface-density image, FWHMSDbs)
# id    model         x_pix  y_pix  local_Sigma  SD_emb       T_BE   rho_BE       M_BE    R_BE_as  FWHM_SD  scale
#----------------------------------------------------------------------------------------------------------------
  406  i02j06k07       349    704    4.792e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  407  i02j06k07       179    612    7.593e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  408  i02j06k07       143     46    7.641e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  409  i02j06k07       385    139    7.614e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  410  i02j06k07       462    777    4.838e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  411  i02j06k07       351     53    7.690e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  412  i02j06k07       697    753    5.203e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  413  i02j06k07       836    821    7.762e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  414  i02j06k07       384    729    4.877e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  415  i02j06k07       464    340    7.773e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  416  i02j06k07       537    688    7.001e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  417  i02j06k07       324    671    4.857e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  418  i02j06k07       890    831    5.285e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  419  i02j06k07       730    823    5.839e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  420  i02j06k07       803    170    5.489e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  421  i02j06k07       370    916    4.840e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  422  i02j06k07       283    699    5.007e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  423  i02j06k07       638    839    4.981e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  424  i02j06k07       139    759    5.529e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  425  i02j06k07        97    846    5.969e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  426  i02j06k07       522    188    7.243e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  427  i02j06k07       617    665    7.103e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  428  i02j06k07       409    670    4.772e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  429  i02j06k07       559    576    5.398e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  430  i02j05k07       264    675    4.774e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  431  i02j05k07       783    375    4.911e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  432  i02j05k07       917    822    4.605e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  433  i02j05k07       736    783    5.270e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  434  i02j05k07       191    768    5.212e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  435  i02j05k07       308    688    4.577e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  436  i02j05k07       573    638    4.738e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  437  i02j05k07       841    885    5.478e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  438  i02j05k07       617    219    4.571e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  439  i02j05k07       344    675    5.113e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  440  i02j05k07       886    580    6.905e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  441  i02j05k07       517     52    5.147e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  442  i02j05k07       636    620    6.003e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  443  i02j05k07       186    747    5.960e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  444  i02j05k07       694    162    5.665e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  445  i02j05k07       689    679    5.328e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  446  i02j05k07       195    658    5.561e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  447  i02j05k07       736    371    5.237e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  448  i02j05k07       934    490    4.809e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  449  i02j05k07       350    885    4.950e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  450  i02j05k07       737    937    4.639e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  451  i02j05k07       121    846    5.262e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  452  i02j05k07       848    392    5.866e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  453  i02j05k07       654    606    7.537e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  454  i02j05k07       143    810    4.753e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  455  i02j05k07       889    754    4.829e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  456  i02j05k07       741    349    5.570e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  457  i02j05k07       853    461    5.875e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  458  i02j05k07       544    177    5.292e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  459  i02j05k07       217    815    4.682e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  460  i02j05k07       668    705    5.679e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  461  i02j05k07       159    760    5.331e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  462  i02j05k07       379    709    5.556e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  463  i02j05k07       922    889    4.625e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  464  i02j05k07        42    890    6.818e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  465  i02j05k07        65    819    5.497e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  466  i02j05k07       629    815    4.869e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  467  i02j05k07       583    248    5.347e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  468  i02j05k07       882    730    6.027e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  469  i02j05k07       791    396    5.484e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  470  i02j05k07       374    682    5.621e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  471  i02j05k07       308    603    5.544e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  472  i02j05k07       694    712    5.122e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  473  i02j05k07       617    840    4.860e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  474  i02j05k07       848    907    4.821e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  475  i02j05k07       115    938    4.689e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  476  i02j05k07       290    880    5.326e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  477  i02j05k07       939    835    5.026e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  478  i02j05k07       521    781    7.101e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  479  i02j05k07       859    630    5.916e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  480  i02j05k07       300    665    4.890e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  481  i02j05k07       138    837    5.018e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  482  i02j05k07       377    570    7.038e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  483  i02j05k07       375    888    4.820e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  484  i02j05k07       590    887    4.849e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  485  i02j05k07       244    828    5.035e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  486  i02j05k07       890    498    5.850e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  487  i02j05k07       375    639    5.376e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  488  i02j05k07       414    697    5.571e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  489  i02j05k07       786    937    4.711e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  490  i02j05k07       475    824    5.521e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  491  i02j05k07       302    627    5.507e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  492  i02j05k07       276    893    5.063e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  493  i02j05k07        84    808    5.424e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  494  i02j05k07       878    711    5.940e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  495  i02j05k07       481    765    5.552e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  496  i04j12k06       381    380    2.908e+22    2.400e+22    8.13    9.315e-19  0.8945    41.83    33.72  1
  497  i03j11k03       252    458    1.594e+22    1.200e+22    7.36    2.043e-17  0.5827    37.85    19.63  1
  498  i03j11k03       253    419    1.258e+22    1.200e+22    7.36    2.043e-17  0.5827    37.85    19.63  1
  499  i04j11k06       179    165    2.375e+22    2.400e+22    8.19    8.069e-19  0.5826    29.27    32.17  1
  500  i04j11k06       197    162    2.534e+22    2.400e+22    8.19    8.069e-19  0.5826    29.27    32.17  1
  501  i04j10k06       425    416    2.484e+22    2.400e+22    8.28    6.371e-19  0.3792    22.98    29.92  1
  502  i03j10k06       525    537    1.106e+22    1.200e+22    9.08    6.594e-19  0.3795    22.10    29.49  1
  503  i04j09k06       286    359    2.452e+22    2.400e+22    8.38    4.674e-19  0.2472    19.72    27.88  1
  504  i03j09k06       682    599    1.298e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  505  i03j09k06       517    293    1.210e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  506  i03j09k06       403     89    1.123e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  507  i03j09k06       357    478    1.296e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  508  i03j09k06       813    513    1.710e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  509  i02j09k06       372    148    8.889e+21    6.000e+21   10.13    4.836e-19  0.2470    18.81    27.25  1
  510  i02j09k06       499    235    9.344e+21    6.000e+21   10.13    4.836e-19  0.2470    18.81    27.25  1
  511  i02j09k06       767    430    9.254e+21    6.000e+21   10.13    4.836e-19  0.2470    18.81    27.25  1
  512  i04j08k06       368    409    2.113e+22    2.400e+22    8.47    3.221e-19  0.1608    18.00    26.74  1
  513  i04j08k06       149    488    1.896e+22    2.400e+22    8.47    3.221e-19  0.1608    18.00    26.74  1
  514  i04j08k06        67    662    1.801e+22    2.400e+22    8.47    3.221e-19  0.1608    18.00    26.74  1
  515  i03j08k06       683    411    1.182e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.65  1
  516  i03j08k06       820    721    1.464e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.65  1
  517  i03j08k06       154    407    1.694e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.65  1
  518  i03j08k06        39    645    1.304e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.65  1
  519  i03j08k06        80    520    9.686e+21    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.65  1
  520  i02j08k06        43     64    9.590e+21    6.000e+21   10.51    3.265e-19  0.1607    17.47    26.37  1
  521  i04j07k06       108    590    1.764e+22    2.400e+22    8.55    2.143e-19  0.1047    17.07    26.08  1
  522  i02j07k06        69    745    7.155e+21    6.000e+21   10.86    2.114e-19  0.1048    16.86    26.00  1
  523  i03j07k06       310    509    1.331e+22    1.200e+22    9.67    2.138e-19  0.1047    16.93    25.99  1
  524  i03j07k06       671    399    1.148e+22    1.200e+22    9.67    2.138e-19  0.1047    16.93    25.99  1
  525  i03j07k06       844    546    1.214e+22    1.200e+22    9.67    2.138e-19  0.1047    16.93    25.99  1
  526  i03j07k06       867    559    1.000e+22    1.200e+22    9.67    2.138e-19  0.1047    16.93    25.99  1
  527  i03j07k06       736    538    1.809e+22    1.200e+22    9.67    2.138e-19  0.1047    16.93    25.99  1
  528  i03j06k06       142     98    9.927e+21    1.200e+22    9.80    1.402e-19  0.0682    16.48    25.62  1
  529  i01j06k06       709    301    4.767e+21    3.000e+21   12.44    1.404e-19  0.0682    16.31    25.50  1
  530  i01j06k06       661     79    3.910e+21    3.000e+21   12.44    1.404e-19  0.0682    16.31    25.50  1
  531  i02j06k06       859    409    7.517e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  532  i02j06k06       732    678    8.823e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  533  i02j06k06       852    377    5.738e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  534  i02j06k06       330    168    8.320e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  535  i02j06k06       851    828    7.637e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  536  i02j06k06        51    482    7.340e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  537  i02j06k06       197    679    6.269e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  538  i02j06k06       867    813    7.424e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  539  i02j06k06       377    282    8.441e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  540  i02j06k06       820    440    5.983e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  541  i01j04k06       636     36    3.916e+21    3.000e+21   13.16    5.827e-20  0.0289    16.10    25.43  1
  542  i01j04k06       166    932    4.252e+21    3.000e+21   13.16    5.827e-20  0.0289    16.10    25.43  1
  543  i01j04k06       304    858    4.384e+21    3.000e+21   13.16    5.827e-20  0.0289    16.10    25.43  1
  544  i01j04k06       357    836    4.417e+21    3.000e+21   13.16    5.827e-20  0.0289    16.10    25.43  1
  545  i01j04k06       648     68    3.823e+21    3.000e+21   13.16    5.827e-20  0.0289    16.10    25.43  1
  546  i01j04k06       941    350    3.528e+21    3.000e+21   13.16    5.827e-20  0.0289    16.10    25.43  1
  547  i01j04k06       730     40    3.592e+21    3.000e+21   13.16    5.827e-20  0.0289    16.10    25.43  1
  548  i03j05k06       368    217    9.093e+21    1.200e+22    9.90    9.190e-20  0.0445    16.19    25.41  1
  549  i03j05k06        78    568    9.636e+21    1.200e+22    9.90    9.190e-20  0.0445    16.19    25.41  1
  550  i03j05k06       502    517    1.171e+22    1.200e+22    9.90    9.190e-20  0.0445    16.19    25.41  1
  551  i03j05k06       283    535    9.242e+21    1.200e+22    9.90    9.190e-20  0.0445    16.19    25.41  1
  552  i02j05k06       651    246    6.537e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  553  i02j05k06        49    872    7.490e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  554  i02j05k06       917    452    5.026e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  555  i02j05k06       253    890    5.012e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  556  i02j05k06       501    620    5.239e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  557  i02j05k06       303    870    5.267e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  558  i02j05k06       603    849    5.198e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  559  i02j05k06       937    470    4.918e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  560  i01j05k06       919    264    3.037e+21    3.000e+21   12.83    9.354e-20  0.0444    15.98    25.18  1
  561  i01j05k06       649     52    3.987e+21    3.000e+21   12.83    9.354e-20  0.0444    15.98    25.18  1
  562  i01j05k06       892    261    3.009e+21    3.000e+21   12.83    9.354e-20  0.0444    15.98    25.18  1
  563  i01j05k06       810     72    3.699e+21    3.000e+21   12.83    9.354e-20  0.0444    15.98    25.18  1
  564  i01j05k06       769     64    3.419e+21    3.000e+21   12.83    9.354e-20  0.0444    15.98    25.18  1
  565  i01j05k06       863    107    3.000e+21    3.000e+21   12.83    9.354e-20  0.0444    15.98    25.18  1
  566  i01j05k06       612    136    4.177e+21    3.000e+21   12.83    9.354e-20  0.0444    15.98    25.18  1
  567  i01j03k06       197    811    4.365e+21    3.000e+21   13.37    3.904e-20  0.0188    15.87    25.15  1
  568  i01j03k06       587    806    4.467e+21    3.000e+21   13.37    3.904e-20  0.0188    15.87    25.15  1
  569  i01j03k06       622     37    4.268e+21    3.000e+21   13.37    3.904e-20  0.0188    15.87    25.15  1
  570  i01j03k06       646    879    3.943e+21    3.000e+21   13.37    3.904e-20  0.0188    15.87    25.15  1
  571  i01j03k06       218    858    4.323e+21    3.000e+21   13.37    3.904e-20  0.0188    15.87    25.15  1
  572  i01j03k06       882    346    3.458e+21    3.000e+21   13.37    3.904e-20  0.0188    15.87    25.15  1
  573  i01j03k06       165    913    4.285e+21    3.000e+21   13.37    3.904e-20  0.0188    15.87    25.15  1
  574  i01j03k06       867    886    4.576e+21    3.000e+21   13.37    3.904e-20  0.0188    15.87    25.15  1
  575  i01j03k06       691     35    3.371e+21    3.000e+21   13.37    3.904e-20  0.0188    15.87    25.15  1
  576  i02j04k06       941    940    5.444e+21    6.000e+21   11.49    6.197e-20  0.0289    15.80    24.99  1
  577  i02j04k06       672    722    5.592e+21    6.000e+21   11.49    6.197e-20  0.0289    15.80    24.99  1
  578  i02j04k06       713    778    4.838e+21    6.000e+21   11.49    6.197e-20  0.0289    15.80    24.99  1
  579  i02j04k06       926    777    4.916e+21    6.000e+21   11.49    6.197e-20  0.0289    15.80    24.99  1
  580  i02j04k06       355    727    4.719e+21    6.000e+21   11.49    6.197e-20  0.0289    15.80    24.99  1
  581  i02j04k06        74    502    7.843e+21    6.000e+21   11.49    6.197e-20  0.0289    15.80    24.99  1
  582  i02j04k06       705    144    5.028e+21    6.000e+21   11.49    6.197e-20  0.0289    15.80    24.99  1
  583  i02j04k06       262    738    5.573e+21    6.000e+21   11.49    6.197e-20  0.0289    15.80    24.99  1
  584  i02j04k06       921    501    5.593e+21    6.000e+21   11.49    6.197e-20  0.0289    15.80    24.99  1
  585  i02j04k06       891    810    4.891e+21    6.000e+21   11.49    6.197e-20  0.0289    15.80    24.99  1
  586  i02j03k06       872    378    4.725e+21    6.000e+21   11.59    4.201e-20  0.0189    15.52    24.64  1
  587  i03j09k01       298    416    1.086e+22    1.200e+22    6.75    1.266e-16  0.2471    18.10    17.25  1
  588  i03j09k05       364    253    1.145e+22    1.200e+22    8.66    1.787e-18  0.2470    14.19    20.54  1
  589  i03j07k05       549    486    1.775e+22    1.200e+22    9.17    9.131e-19  0.1047    11.00    18.55  1
  590  i02j07k05        69    578    9.969e+21    6.000e+21    9.94    9.124e-19  0.1048    10.89    18.48  1
  591  i03j09k04       814    771    1.606e+22    1.200e+22    8.01    5.863e-18  0.2472    12.21    17.80  1
  592  i01j03k05       683    872    4.550e+21    3.000e+21   12.71    1.750e-19  0.0188     9.68    17.79  1
  593  i02j08k04       704    679    9.736e+21    6.000e+21    8.47    5.026e-18  0.1609     9.00    16.39  1
  594  i05j08k01       271    292    4.503e+22    4.800e+22    6.65    1.170e-16  0.1609    10.89    15.59  1
  595  i05j08k01       292    310    5.015e+22    4.800e+22    6.65    1.170e-16  0.1609    10.89    15.59  1
  596  i04j07k04       249    190    2.205e+22    2.400e+22    7.92    3.655e-18  0.1048     7.78    15.83  1
  597  i02j07k04       454    930    8.857e+21    6.000e+21    8.82    3.753e-18  0.1048     7.52    15.75  1
  598  i02j07k04       508    931    8.630e+21    6.000e+21    8.82    3.753e-18  0.1048     7.52    15.75  1
  599  i03j08k02       276    391    1.628e+22    1.200e+22    7.08    4.488e-17  0.1610     8.93    15.30  1
