! Date: 14/08/2026  Time: 20:22:17  Created by RADMC3D compiled on Aug 14 2026 12:46    
! Alexander Men’shchikov, DAp IRFU CEA Saclay, France                         
!
! RADIAL PROFILES OF SURFACE DENSITIES (cm^-2)
!
! Distance (pc): 2.60000000E+02  Mass-averaged Tdust (K): 1.19813277E+01
!
!   N   RADIUS(au)     RADIUS(pc)     RADIUS(as)      PROFILE        SLOPE          PROFILEBS      SLOPEBS
!
  400  3.1099033E+05  1.5077029E+00  1.1961166E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  401  3.1176966E+05  1.5114812E+00  1.1991141E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  402  3.1254900E+05  1.5152595E+00  1.2021115E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  403  3.1332833E+05  1.5190377E+00  1.2051090E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  404  3.1410766E+05  1.5228160E+00  1.2081064E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  405  3.1488700E+05  1.5265943E+00  1.2111038E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  406  3.1566633E+05  1.5303725E+00  1.2141013E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  407  3.1644567E+05  1.5341508E+00  1.2170987E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  408  3.1722500E+05  1.5379291E+00  1.2200962E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  409  3.1800433E+05  1.5417073E+00  1.2230936E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  410  3.1878367E+05  1.5454856E+00  1.2260910E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  411  3.1956300E+05  1.5492639E+00  1.2290885E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  412  3.2034234E+05  1.5530421E+00  1.2320859E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  413  3.2112167E+05  1.5568204E+00  1.2350833E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  414  3.2190100E+05  1.5605987E+00  1.2380808E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  415  3.2268034E+05  1.5643769E+00  1.2410782E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  416  3.2345967E+05  1.5681552E+00  1.2440757E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  417  3.2423901E+05  1.5719334E+00  1.2470731E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  418  3.2501834E+05  1.5757117E+00  1.2500705E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  419  3.2579767E+05  1.5794900E+00  1.2530680E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  420  3.2657701E+05  1.5832682E+00  1.2560654E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  421  3.2735634E+05  1.5870465E+00  1.2590629E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  422  3.2813568E+05  1.5908248E+00  1.2620603E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
  423  3.2891501E+05  1.5946030E+00  1.2650577E+03  2.1507633E-06  1.0000000E-99  1.0000000E-99  1.0000000E-99
