# Lookup table for correcting hires column density.  One row per pixel.
# A pixel of a real map is corrected by finding the rows whose observables
# (columns 2 to 6) most resemble its own and reading off C_N.
#
# 34961 rows from 21 models
#
#  1 C_N       -      true column / hires column: the answer
#  2 N_HIRES   cm^-2  final hires column of the pixel
#  3 RES_N     -      column at 18.2" / column at 36.3"
#  4 RES_T     K      temperature at 18.2" - at 36.3"
#  5 SHP_N     -      column from 350-500 / from all bands
#  6 SHP_T     K      the corresponding difference
#  7 CONTRAST  -      hires column / cloud level of the stamp
#  8 IN_CORE   -      1 if inside a true footprint mask
#  9 NODE      -      model the pixel came from
#
#        C_N        N_HIRES       RES_N       RES_T       SHP_N       SHP_T    CONTRAST  IN_CORE  NODE
   1.2535753   4.785376e+21   0.8513689    0.484221   1.1121595   -0.508245     0.79756        1  i05j23k19
   1.2534383   4.808952e+21   0.8512309    0.484544   1.1124088   -0.508754     0.80149        1  i05j23k19
   1.2572631   4.845086e+21   0.8530016    0.481119   1.1127043   -0.509336     0.80751        1  i05j23k19
   1.2587483   4.882933e+21   0.8543594    0.478516   1.1129953   -0.509898     0.81382        1  i05j23k19
   1.2589578   4.910106e+21   0.8545605    0.478166   1.1132451   -0.510381     0.81835        1  i05j23k19
   1.2590089   4.928445e+21   0.8542906    0.478719   1.1134347   -0.510752     0.82141        1  i05j23k19
   1.2589415   4.940374e+21   0.8540026    0.479296   1.1135611   -0.511002     0.82340        1  i05j23k19
   1.2589662   4.945992e+21   0.8538435    0.479610   1.1136238   -0.511127     0.82433        1  i05j23k19
   1.2589662   4.945992e+21   0.8538435    0.479610   1.1136238   -0.511127     0.82433        1  i05j23k19
   1.2589415   4.940374e+21   0.8540026    0.479296   1.1135611   -0.511002     0.82340        1  i05j23k19
   1.2590089   4.928445e+21   0.8542906    0.478719   1.1134347   -0.510752     0.82141        1  i05j23k19
   1.2589578   4.910106e+21   0.8545605    0.478166   1.1132451   -0.510381     0.81835        1  i05j23k19
   1.2587483   4.882933e+21   0.8543594    0.478516   1.1129953   -0.509898     0.81382        1  i05j23k19
   1.2572631   4.845086e+21   0.8530016    0.481119   1.1127043   -0.509336     0.80751        1  i05j23k19
   1.2534383   4.808952e+21   0.8512309    0.484544   1.1124088   -0.508754     0.80149        1  i05j23k19
   1.2535753   4.785376e+21   0.8513689    0.484221   1.1121595   -0.508245     0.79756        1  i05j23k19
   1.2552924   4.776221e+21   0.8529692    0.481019   1.1119871   -0.507864     0.79604        1  i05j23k19
   1.2556873   4.774196e+21   0.8540513    0.478839   1.1118847   -0.507603     0.79570        1  i05j23k19
   1.2557109   4.773553e+21   0.8544411    0.478023   1.1118225   -0.507416     0.79559        1  i05j23k19
   1.2556594   4.773140e+21   0.8545592    0.477747   1.1117724   -0.507247     0.79552        1  i05j23k19
   1.2554837   4.773143e+21   0.8546036    0.477658   1.1117260   -0.507083     0.79552        0  i05j23k19
   1.2556404   4.773154e+21   0.8545638    0.477739   1.1117678   -0.507231     0.79553        1  i05j23k19
   1.2557094   4.773514e+21   0.8544559    0.477990   1.1118181   -0.507401     0.79559        1  i05j23k19
   1.2556968   4.774129e+21   0.8540893    0.478761   1.1118803   -0.507591     0.79569        1  i05j23k19
   1.2553334   4.776042e+21   0.8530245    0.480907   1.1119822   -0.507853     0.79601        1  i05j23k19
   1.2535968   4.785219e+21   0.8513768    0.484205   1.1121576   -0.508241     0.79754        1  i05j23k19
   1.2535373   4.810043e+21   0.8512842    0.484441   1.1124170   -0.508771     0.80167        1  i05j23k19
   1.2574460   4.848556e+21   0.8531579    0.480818   1.1127282   -0.509381     0.80809        1  i05j23k19
   1.2587903   4.887944e+21   0.8544488    0.478349   1.1130379   -0.509980     0.81466        1  i05j23k19
   1.2589947   4.915917e+21   0.8545043    0.478284   1.1133043   -0.510497     0.81932        1  i05j23k19
   1.2590163   4.935402e+21   0.8541258    0.479049   1.1135098   -0.510900     0.82257        1  i05j23k19
   1.2590181   4.948230e+21   0.8537712    0.479754   1.1136510   -0.511182     0.82470        1  i05j23k19
   1.2590207   4.955178e+21   0.8535636    0.480163   1.1137288   -0.511339     0.82586        1  i05j23k19
   1.2590349   4.956526e+21   0.8535228    0.480243   1.1137446   -0.511373     0.82609        1  i05j23k19
   1.2589825   4.952544e+21   0.8536467    0.480000   1.1136978   -0.511276     0.82542        1  i05j23k19
   1.2590118   4.942609e+21   0.8539340    0.479430   1.1135884   -0.511057     0.82377        1  i05j23k19
   1.2589713   4.926724e+21   0.8543285    0.478643   1.1134149   -0.510713     0.82112        1  i05j23k19
   1.2589513   4.903151e+21   0.8545807    0.478115   1.1131779   -0.510251     0.81719        1  i05j23k19
   1.2583998   4.869609e+21   0.8539862    0.479225   1.1128863   -0.509687     0.81160        1  i05j23k19
   1.2554908   4.828180e+21   0.8521334    0.482799   1.1125701   -0.509074     0.80470        1  i05j23k19
   1.2528967   4.795370e+21   0.8509940    0.484985   1.1122777   -0.508490     0.79923        1  i05j23k19
   1.2546644   4.779081e+21   0.8521808    0.482595   1.1120590   -0.508028     0.79651        1  i05j23k19
   1.2556045   4.774743e+21   0.8536735    0.479605   1.1119242   -0.507710     0.79579        1  i05j23k19
   1.2557201   4.773764e+21   0.8543270    0.478269   1.1118466   -0.507493     0.79563        1  i05j23k19
   1.2556895   4.773285e+21   0.8545250    0.477833   1.1117925   -0.507316     0.79555        1  i05j23k19
   1.2555551   4.773146e+21   0.8545877    0.477690   1.1117435   -0.507143     0.79552        1  i05j23k19
   1.2556142   4.773187e+21   0.8545678    0.477737   1.1117621   -0.507209     0.79553        1  i05j23k19
   1.2557085   4.773465e+21   0.8544707    0.477959   1.1118132   -0.507384     0.79558        1  i05j23k19
   1.2557054   4.774058e+21   0.8541317    0.478675   1.1118756   -0.507579     0.79568        1  i05j23k19
   1.2553853   4.775814e+21   0.8531001    0.480757   1.1119758   -0.507837     0.79597        1  i05j23k19
   1.2536629   4.784745e+21   0.8514025    0.484153   1.1121521   -0.508229     0.79746        1  i05j23k19
   1.2535744   4.810389e+21   0.8513040    0.484402   1.1124201   -0.508778     0.80173        1  i05j23k19
   1.2575916   4.851109e+21   0.8532780    0.480586   1.1127462   -0.509417     0.80852        1  i05j23k19
   1.2588310   4.891882e+21   0.8545024    0.478251   1.1130723   -0.510046     0.81531        1  i05j23k19
   1.2590336   4.920798e+21   0.8544318    0.478433   1.1133557   -0.510597     0.82013        1  i05j23k19
   1.2589992   4.941589e+21   0.8539630    0.479373   1.1135771   -0.511035     0.82360        1  i05j23k19
   1.2590836   4.955270e+21   0.8535533    0.480183   1.1137324   -0.511347     0.82588        1  i05j23k19
   1.2590906   4.963439e+21   0.8533036    0.480674   1.1138250   -0.511536     0.82724        1  i05j23k19
   1.2590497   4.966334e+21   0.8532232    0.480829   1.1138551   -0.511597     0.82772        1  i05j23k19
   1.2590906   4.963439e+21   0.8533036    0.480674   1.1138250   -0.511536     0.82724        1  i05j23k19
   1.2590836   4.955270e+21   0.8535533    0.480183   1.1137324   -0.511347     0.82588        1  i05j23k19
   1.2589992   4.941589e+21   0.8539630    0.479373   1.1135771   -0.511035     0.82360        1  i05j23k19
   1.2590336   4.920798e+21   0.8544318    0.478433   1.1133557   -0.510597     0.82013        1  i05j23k19
   1.2588310   4.891882e+21   0.8545024    0.478251   1.1130723   -0.510046     0.81531        1  i05j23k19
   1.2575916   4.851109e+21   0.8532780    0.480586   1.1127462   -0.509417     0.80852        1  i05j23k19
   1.2535744   4.810389e+21   0.8513040    0.484402   1.1124201   -0.508778     0.80173        1  i05j23k19
   1.2536629   4.784745e+21   0.8514025    0.484153   1.1121521   -0.508229     0.79746        1  i05j23k19
   1.2553853   4.775814e+21   0.8531001    0.480757   1.1119758   -0.507837     0.79597        1  i05j23k19
   1.2557054   4.774058e+21   0.8541317    0.478675   1.1118756   -0.507579     0.79568        1  i05j23k19
   1.2557085   4.773465e+21   0.8544707    0.477959   1.1118132   -0.507384     0.79558        1  i05j23k19
   1.2556142   4.773187e+21   0.8545678    0.477737   1.1117621   -0.507209     0.79553        1  i05j23k19
   1.2555708   4.773280e+21   0.8545716    0.477739   1.1117566   -0.507188     0.79555        1  i05j23k19
   1.2557052   4.773419e+21   0.8544856    0.477926   1.1118075   -0.507365     0.79557        1  i05j23k19
   1.2557121   4.773988e+21   0.8541774    0.478580   1.1118692   -0.507560     0.79566        1  i05j23k19
   1.2554438   4.775556e+21   0.8531938    0.480569   1.1119675   -0.507817     0.79593        1  i05j23k19
   1.2537626   4.784029e+21   0.8514514    0.484055   1.1121435   -0.508211     0.79734        1  i05j23k19
   1.2535373   4.810043e+21   0.8512842    0.484441   1.1124170   -0.508771     0.80167        1  i05j23k19
   1.2576901   4.852630e+21   0.8533551    0.480436   1.1127566   -0.509437     0.80877        1  i05j23k19
   1.2588509   4.894931e+21   0.8545352    0.478189   1.1130999   -0.510100     0.81582        1  i05j23k19
   1.2590238   4.925012e+21   0.8543564    0.478585   1.1133990   -0.510681     0.82084        1  i05j23k19
   1.2590100   4.946861e+21   0.8538116    0.479673   1.1136358   -0.511152     0.82448        1  i05j23k19
   1.2591588   4.961475e+21   0.8533557    0.480571   1.1138056   -0.511496     0.82691        1  i05j23k19
   1.2591589   4.970905e+21   0.8530721    0.481126   1.1139120   -0.511714     0.82848        1  i05j23k19
   1.2591120   4.975108e+21   0.8529560    0.481352   1.1139568   -0.511806     0.82918        1  i05j23k19
   1.2591394   4.973661e+21   0.8529941    0.481277   1.1139422   -0.511777     0.82894        1  i05j23k19
   1.2591462   4.966931e+21   0.8531921    0.480892   1.1138666   -0.511621     0.82782        1  i05j23k19
   1.2590898   4.954905e+21   0.8535634    0.480164   1.1137290   -0.511340     0.82582        1  i05j23k19
   1.2590384   4.936761e+21   0.8540871    0.479126   1.1135256   -0.510931     0.82279        1  i05j23k19
   1.2589494   4.911334e+21   0.8545472    0.478193   1.1132568   -0.510404     0.81856        1  i05j23k19
   1.2585345   4.875388e+21   0.8541666    0.478881   1.1129312   -0.509774     0.81256        1  i05j23k19
   1.2557101   4.829951e+21   0.8522444    0.482583   1.1125827   -0.509099     0.80499        1  i05j23k19
   1.2529084   4.794364e+21   0.8509811    0.485009   1.1122689   -0.508472     0.79906        1  i05j23k19
   1.2548549   4.778201e+21   0.8523372    0.482282   1.1120433   -0.507993     0.79637        1  i05j23k19
   1.2556460   4.774516e+21   0.8538073    0.479335   1.1119115   -0.507677     0.79575        1  i05j23k19
   1.2557207   4.773665e+21   0.8543797    0.478157   1.1118363   -0.507460     0.79561        1  i05j23k19
   1.2556564   4.773286e+21   0.8545410    0.477801   1.1117816   -0.507276     0.79555        1  i05j23k19
   1.2555148   4.773413e+21   0.8545746    0.477749   1.1117515   -0.507169     0.79557        1  i05j23k19
   1.2556910   4.773407e+21   0.8544994    0.477900   1.1118017   -0.507344     0.79557        1  i05j23k19
   1.2557165   4.773919e+21   0.8542244    0.478483   1.1118630   -0.507542     0.79565        1  i05j23k19
   1.2554917   4.775333e+21   0.8533024    0.480351   1.1119582   -0.507794     0.79589        1  i05j23k19
   1.2538968   4.783157e+21   0.8515307    0.483895   1.1121318   -0.508186     0.79719        1  i05j23k19
   1.2534383   4.808952e+21   0.8512309    0.484544   1.1124088   -0.508754     0.80149        1  i05j23k19
   1.2577201   4.853143e+21   0.8533815    0.480385   1.1127602   -0.509444     0.80886        1  i05j23k19
   1.2588597   4.897116e+21   0.8545555    0.478154   1.1131196   -0.510139     0.81619        1  i05j23k19
   1.2590008   4.928468e+21   0.8542863    0.478728   1.1134352   -0.510753     0.82141        1  i05j23k19
   1.2590871   4.951105e+21   0.8536771    0.479939   1.1136862   -0.511253     0.82518        1  i05j23k19
   1.2591994   4.967062e+21   0.8531820    0.480910   1.1138705   -0.511629     0.82784        1  i05j23k19
   1.2591987   4.977725e+21   0.8528700    0.481521   1.1139902   -0.511875     0.82962        1  i05j23k19
   1.2591937   4.983025e+21   0.8527237    0.481808   1.1140495   -0.511998     0.83050        1  i05j23k19
   1.2591937   4.983025e+21   0.8527237    0.481808   1.1140495   -0.511998     0.83050        1  i05j23k19
   1.2591987   4.977725e+21   0.8528700    0.481521   1.1139902   -0.511875     0.82962        1  i05j23k19
   1.2591994   4.967062e+21   0.8531820    0.480910   1.1138705   -0.511629     0.82784        1  i05j23k19
   1.2590871   4.951105e+21   0.8536771    0.479939   1.1136862   -0.511253     0.82518        1  i05j23k19
   1.2590008   4.928468e+21   0.8542863    0.478728   1.1134352   -0.510753     0.82141        1  i05j23k19
   1.2588597   4.897116e+21   0.8545555    0.478154   1.1131196   -0.510139     0.81619        1  i05j23k19
   1.2577201   4.853143e+21   0.8533815    0.480385   1.1127602   -0.509444     0.80886        1  i05j23k19
   1.2534383   4.808952e+21   0.8512309    0.484544   1.1124088   -0.508754     0.80149        1  i05j23k19
   1.2538968   4.783157e+21   0.8515307    0.483895   1.1121318   -0.508186     0.79719        1  i05j23k19
   1.2554917   4.775333e+21   0.8533024    0.480351   1.1119582   -0.507794     0.79589        1  i05j23k19
   1.2557165   4.773919e+21   0.8542244    0.478483   1.1118630   -0.507542     0.79565        1  i05j23k19
   1.2556910   4.773407e+21   0.8544994    0.477900   1.1118017   -0.507344     0.79557        1  i05j23k19
   1.2555148   4.773413e+21   0.8545746    0.477749   1.1117515   -0.507169     0.79557        1  i05j23k19
   1.2556683   4.773421e+21   0.8545124    0.477874   1.1117951   -0.507322     0.79557        1  i05j23k19
   1.2557182   4.773854e+21   0.8542711    0.478387   1.1118554   -0.507519     0.79564        1  i05j23k19
   1.2555368   4.775114e+21   0.8534218    0.480111   1.1119470   -0.507767     0.79585        1  i05j23k19
   1.2540671   4.782180e+21   0.8516446    0.483666   1.1121169   -0.508155     0.79703        1  i05j23k19
   1.2532908   4.807227e+21   0.8511581    0.484685   1.1123953   -0.508727     0.80120        1  i05j23k19
   1.2576901   4.852630e+21   0.8533551    0.480436   1.1127566   -0.509437     0.80877        1  i05j23k19
   1.2588610   4.898438e+21   0.8545667    0.478134   1.1131315   -0.510162     0.81641        1  i05j23k19
   1.2590196   4.930990e+21   0.8542283    0.478844   1.1134627   -0.510807     0.82183        1  i05j23k19
   1.2591231   4.954770e+21   0.8535619    0.480166   1.1137286   -0.511338     0.82579        1  i05j23k19
   1.2592217   4.971999e+21   0.8530326    0.481203   1.1139273   -0.511746     0.82867        1  i05j23k19
   1.2592693   4.983697e+21   0.8526969    0.481861   1.1140605   -0.512021     0.83062        1  i05j23k19
   1.2592839   4.990172e+21   0.8525267    0.482197   1.1141332   -0.512173     0.83170        1  i05j23k19
   1.2592709   4.991521e+21   0.8524942    0.482261   1.1141479   -0.512203     0.83192        1  i05j23k19
   1.2592907   4.987538e+21   0.8525931    0.482066   1.1141045   -0.512113     0.83126        1  i05j23k19
   1.2592562   4.978490e+21   0.8528418    0.481576   1.1140014   -0.511898     0.82975        1  i05j23k19
   1.2591929   4.964058e+21   0.8532730    0.480733   1.1138363   -0.511558     0.82734        1  i05j23k19
   1.2590222   4.943980e+21   0.8538906    0.479518   1.1136045   -0.511088     0.82400        1  i05j23k19
   1.2589616   4.916057e+21   0.8545006    0.478291   1.1133044   -0.510497     0.81934        1  i05j23k19
   1.2585825   4.877304e+21   0.8542285    0.478762   1.1129466   -0.509804     0.81288        1  i05j23k19
   1.2554908   4.828180e+21   0.8521334    0.482799   1.1125701   -0.509074     0.80470        1  i05j23k19
   1.2529916   4.791724e+21   0.8509987    0.484968   1.1122423   -0.508417     0.79862        1  i05j23k19
   1.2550788   4.777196e+21   0.8525998    0.481757   1.1120195   -0.507939     0.79620        1  i05j23k19
   1.2556796   4.774291e+21   0.8539636    0.479018   1.1118951   -0.507632     0.79572        1  i05j23k19
   1.2557149   4.773562e+21   0.8544314    0.478049   1.1118237   -0.507419     0.79559        1  i05j23k19
   1.2555831   4.773413e+21   0.8545539    0.477791   1.1117694   -0.507231     0.79557        1  i05j23k19
   1.2556390   4.773453e+21   0.8545239    0.477856   1.1117885   -0.507298     0.79558        1  i05j23k19
   1.2557191   4.773785e+21   0.8543159    0.478294   1.1118480   -0.507496     0.79563        1  i05j23k19
   1.2555763   4.774910e+21   0.8535472    0.479859   1.1119364   -0.507741     0.79582        1  i05j23k19
   1.2542626   4.781133e+21   0.8517906    0.483375   1.1120998   -0.508118     0.79686        1  i05j23k19
   1.2531435   4.805085e+21   0.8510853    0.484825   1.1123772   -0.508692     0.80085        1  i05j23k19
   1.2575916   4.851109e+21   0.8532780    0.480586   1.1127462   -0.509417     0.80852        1  i05j23k19
   1.2588648   4.898864e+21   0.8545700    0.478128   1.1131354   -0.510170     0.81648        1  i05j23k19
   1.2590061   4.932891e+21   0.8541848    0.478930   1.1134824   -0.510847     0.82215        1  i05j23k19
   1.2591290   4.957835e+21   0.8534676    0.480351   1.1137636   -0.511410     0.82631        1  i05j23k19
   1.2592522   4.976199e+21   0.8529073    0.481448   1.1139755   -0.511845     0.82937        1  i05j23k19
   1.2593438   4.988954e+21   0.8525512    0.482148   1.1141222   -0.512150     0.83149        1  i05j23k19
   1.2593900   4.996550e+21   0.8523617    0.482527   1.1142086   -0.512330     0.83276        1  i05j23k19
   1.2593594   4.999248e+21   0.8523026    0.482646   1.1142372   -0.512390     0.83321        1  i05j23k19
   1.2593900   4.996550e+21   0.8523617    0.482527   1.1142086   -0.512330     0.83276        1  i05j23k19
   1.2593438   4.988954e+21   0.8525512    0.482148   1.1141222   -0.512150     0.83149        1  i05j23k19
   1.2592522   4.976199e+21   0.8529073    0.481448   1.1139755   -0.511845     0.82937        1  i05j23k19
   1.2591290   4.957835e+21   0.8534676    0.480351   1.1137636   -0.511410     0.82631        1  i05j23k19
   1.2590061   4.932891e+21   0.8541848    0.478930   1.1134824   -0.510847     0.82215        1  i05j23k19
   1.2588648   4.898864e+21   0.8545700    0.478128   1.1131354   -0.510170     0.81648        1  i05j23k19
   1.2575916   4.851109e+21   0.8532780    0.480586   1.1127462   -0.509417     0.80852        1  i05j23k19
   1.2531435   4.805085e+21   0.8510853    0.484825   1.1123772   -0.508692     0.80085        1  i05j23k19
   1.2542626   4.781133e+21   0.8517906    0.483375   1.1120998   -0.508118     0.79686        1  i05j23k19
   1.2555763   4.774910e+21   0.8535472    0.479859   1.1119364   -0.507741     0.79582        1  i05j23k19
   1.2557191   4.773785e+21   0.8543159    0.478294   1.1118480   -0.507496     0.79563        1  i05j23k19
   1.2556390   4.773453e+21   0.8545239    0.477856   1.1117885   -0.507298     0.79558        1  i05j23k19
   1.2555911   4.773548e+21   0.8545337    0.477846   1.1117813   -0.507270     0.79559        1  i05j23k19
   1.2557190   4.773712e+21   0.8543575    0.478210   1.1118395   -0.507468     0.79562        1  i05j23k19
   1.2556095   4.774724e+21   0.8536753    0.479602   1.1119237   -0.507708     0.79579        1  i05j23k19
   1.2544763   4.780038e+21   0.8519663    0.483025   1.1120808   -0.508077     0.79667        1  i05j23k19
   1.2530365   4.802605e+21   0.8510253    0.484939   1.1123539   -0.508645     0.80043        1  i05j23k19
   1.2574460   4.848556e+21   0.8531579    0.480818   1.1127282   -0.509381     0.80809        1  i05j23k19
   1.2588610   4.898438e+21   0.8545667    0.478134   1.1131315   -0.510162     0.81641        1  i05j23k19
   1.2589232   4.934319e+21   0.8541585    0.478984   1.1134945   -0.510870     0.82239        1  i05j23k19
   1.2591376   4.960191e+21   0.8533952    0.480494   1.1137904   -0.511464     0.82670        1  i05j23k19
   1.2592658   4.979775e+21   0.8528044    0.481649   1.1140162   -0.511930     0.82996        1  i05j23k19
   1.2594154   4.993539e+21   0.8524305    0.482388   1.1141767   -0.512263     0.83226        1  i05j23k19
   1.2594681   5.002352e+21   0.8522248    0.482805   1.1142762   -0.512472     0.83373        1  i05j23k19
   1.2594618   5.006223e+21   0.8521451    0.482968   1.1143179   -0.512559     0.83437        1  i05j23k19
   1.2594696   5.004909e+21   0.8521710    0.482916   1.1143036   -0.512528     0.83415        1  i05j23k19
   1.2594396   4.998608e+21   0.8523097    0.482632   1.1142335   -0.512383     0.83310        1  i05j23k19
   1.2593518   4.987297e+21   0.8525930    0.482065   1.1141041   -0.512113     0.83122        1  i05j23k19
   1.2591946   4.970765e+21   0.8530712    0.481127   1.1139121   -0.511715     0.82846        1  i05j23k19
   1.2590572   4.948077e+21   0.8537683    0.479759   1.1136515   -0.511184     0.82468        1  i05j23k19
   1.2589473   4.917692e+21   0.8544820    0.478330   1.1133202   -0.510528     0.81962        1  i05j23k19
   1.2585345   4.875388e+21   0.8541666    0.478881   1.1129312   -0.509774     0.81256        1  i05j23k19
   1.2549227   4.823267e+21   0.8518651    0.483318   1.1125322   -0.509000     0.80388        1  i05j23k19
   1.2532745   4.788269e+21   0.8511342    0.484694   1.1122017   -0.508334     0.79804        1  i05j23k19
   1.2553019   4.776197e+21   0.8529386    0.481080   1.1119895   -0.507869     0.79603        1  i05j23k19
   1.2557014   4.774084e+21   0.8541208    0.478699   1.1118765   -0.507580     0.79568        1  i05j23k19
   1.2556770   4.773554e+21   0.8544760    0.477961   1.1118088   -0.507367     0.79559        1  i05j23k19
   1.2555315   4.773682e+21   0.8545420    0.477843   1.1117749   -0.507247     0.79561        1  i05j23k19
   1.2557048   4.773687e+21   0.8543958    0.478131   1.1118307   -0.507440     0.79561        1  i05j23k19
   1.2556410   4.774538e+21   0.8538020    0.479346   1.1119115   -0.507676     0.79576        1  i05j23k19
   1.2546910   4.778982e+21   0.8521694    0.482617   1.1120604   -0.508033     0.79650        1  i05j23k19
   1.2529659   4.799771e+21   0.8509835    0.485016   1.1123266   -0.508590     0.79996        1  i05j23k19
   1.2572631   4.845086e+21   0.8530016    0.481119   1.1127043   -0.509336     0.80751        1  i05j23k19
   1.2588597   4.897116e+21   0.8545555    0.478154   1.1131196   -0.510139     0.81619        1  i05j23k19
   1.2589119   4.934730e+21   0.8541500    0.479000   1.1134982   -0.510878     0.82246        1  i05j23k19
   1.2591345   4.961905e+21   0.8533436    0.480595   1.1138093   -0.511502     0.82698        1  i05j23k19
   1.2592842   4.982656e+21   0.8527229    0.481810   1.1140492   -0.511997     0.83044        1  i05j23k19
   1.2594770   4.997492e+21   0.8523314    0.482588   1.1142231   -0.512362     0.83292        1  i05j23k19
   1.2595476   5.007480e+21   0.8521131    0.483036   1.1143353   -0.512595     0.83458        1  i05j23k19
   1.2595551   5.012552e+21   0.8520159    0.483241   1.1143904   -0.512710     0.83543        1  i05j23k19
   1.2595551   5.012552e+21   0.8520159    0.483241   1.1143904   -0.512710     0.83543        1  i05j23k19
   1.2595476   5.007480e+21   0.8521131    0.483036   1.1143353   -0.512595     0.83458        1  i05j23k19
   1.2594770   4.997492e+21   0.8523314    0.482588   1.1142231   -0.512362     0.83292        1  i05j23k19
   1.2592842   4.982656e+21   0.8527229    0.481810   1.1140492   -0.511997     0.83044        1  i05j23k19
   1.2591345   4.961905e+21   0.8533436    0.480595   1.1138093   -0.511502     0.82698        1  i05j23k19
   1.2589119   4.934730e+21   0.8541500    0.479000   1.1134982   -0.510878     0.82246        1  i05j23k19
   1.2588597   4.897116e+21   0.8545555    0.478154   1.1131196   -0.510139     0.81619        1  i05j23k19
   1.2572631   4.845086e+21   0.8530016    0.481119   1.1127043   -0.509336     0.80751        1  i05j23k19
   1.2529659   4.799771e+21   0.8509835    0.485016   1.1123266   -0.508590     0.79996        1  i05j23k19
   1.2546910   4.778982e+21   0.8521694    0.482617   1.1120604   -0.508033     0.79650        1  i05j23k19
   1.2556410   4.774538e+21   0.8538020    0.479346   1.1119115   -0.507676     0.79576        1  i05j23k19
   1.2557048   4.773687e+21   0.8543958    0.478131   1.1118307   -0.507440     0.79561        1  i05j23k19
   1.2555315   4.773682e+21   0.8545420    0.477843   1.1117749   -0.507247     0.79561        1  i05j23k19
   1.2556799   4.773695e+21   0.8544290    0.478066   1.1118220   -0.507409     0.79562        1  i05j23k19
   1.2556677   4.774364e+21   0.8539227    0.479102   1.1118992   -0.507643     0.79573        1  i05j23k19
   1.2549176   4.777933e+21   0.8523965    0.482163   1.1120386   -0.507983     0.79632        1  i05j23k19
   1.2529353   4.796661e+21   0.8509650    0.485046   1.1122958   -0.508528     0.79944        1  i05j23k19
   1.2569604   4.841025e+21   0.8528091    0.481491   1.1126731   -0.509274     0.80684        1  i05j23k19
   1.2588509   4.894931e+21   0.8545352    0.478189   1.1130999   -0.510100     0.81582        1  i05j23k19
   1.2589232   4.934319e+21   0.8541585    0.478984   1.1134945   -0.510870     0.82239        1  i05j23k19
   1.2591090   4.963027e+21   0.8533124    0.480656   1.1138207   -0.511526     0.82717        1  i05j23k19
   1.2592754   4.984982e+21   0.8526609    0.481931   1.1140750   -0.512052     0.83083        1  i05j23k19
   1.2594992   5.000942e+21   0.8522526    0.482748   1.1142617   -0.512441     0.83349        1  i05j23k19
   1.2596306   5.011932e+21   0.8520221    0.483229   1.1143868   -0.512701     0.83532        1  i05j23k19
   1.2596423   5.018239e+21   0.8519108    0.483469   1.1144547   -0.512841     0.83637        1  i05j23k19
   1.2596394   5.019523e+21   0.8518899    0.483515   1.1144681   -0.512870     0.83659        1  i05j23k19
   1.2596537   5.015655e+21   0.8519541    0.483375   1.1144276   -0.512786     0.83594        1  i05j23k19
   1.2595945   5.006970e+21   0.8521197    0.483022   1.1143316   -0.512587     0.83450        1  i05j23k19
   1.2594007   4.993596e+21   0.8524299    0.482389   1.1141765   -0.512264     0.83227        1  i05j23k19
   1.2591818   4.974809e+21   0.8529541    0.481357   1.1139570   -0.511806     0.82913        1  i05j23k19
   1.2589554   4.949881e+21   0.8537275    0.479840   1.1136669   -0.511213     0.82498        1  i05j23k19
   1.2589616   4.916057e+21   0.8545006    0.478291   1.1133044   -0.510497     0.81934        1  i05j23k19
   1.2583998   4.869609e+21   0.8539862    0.479225   1.1128863   -0.509687     0.81160        1  i05j23k19
   1.2541881   4.816121e+21   0.8515276    0.483973   1.1124730   -0.508883     0.80269        1  i05j23k19
   1.2537252   4.784405e+21   0.8514134    0.484131   1.1121498   -0.508224     0.79740        1  i05j23k19
   1.2554908   4.775332e+21   0.8533133    0.480330   1.1119570   -0.507792     0.79589        1  i05j23k19
   1.2557146   4.773881e+21   0.8542599    0.478415   1.1118565   -0.507521     0.79565        1  i05j23k19
   1.2555942   4.773689e+21   0.8545098    0.477906   1.1117931   -0.507310     0.79561        1  i05j23k19
   1.2556461   4.773730e+21   0.8544574    0.478014   1.1118135   -0.507380     0.79562        1  i05j23k19
   1.2556876   4.774209e+21   0.8540343    0.478878   1.1118864   -0.507607     0.79570        1  i05j23k19
   1.2551107   4.777056e+21   0.8526404    0.481677   1.1120161   -0.507932     0.79618        1  i05j23k19
   1.2529706   4.793461e+21   0.8509841    0.485002   1.1122619   -0.508458     0.79891        1  i05j23k19
   1.2565146   4.836324e+21   0.8525747    0.481944   1.1126370   -0.509206     0.80605        1  i05j23k19
   1.2588310   4.891882e+21   0.8545024    0.478251   1.1130723   -0.510046     0.81531        1  i05j23k19
   1.2590061   4.932891e+21   0.8541848    0.478930   1.1134824   -0.510847     0.82215        1  i05j23k19
   1.2590778   4.963491e+21   0.8533022    0.480677   1.1138252   -0.511536     0.82725        1  i05j23k19
   1.2592787   4.986602e+21   0.8526179    0.482016   1.1140934   -0.512091     0.83110        1  i05j23k19
   1.2595232   5.003732e+21   0.8521909    0.482874   1.1142934   -0.512507     0.83396        1  i05j23k19
   1.2596948   5.015808e+21   0.8519486    0.483387   1.1144310   -0.512793     0.83597        1  i05j23k19
   1.2597372   5.023244e+21   0.8518239    0.483661   1.1145118   -0.512959     0.83721        1  i05j23k19
   1.2597218   5.025839e+21   0.8517849    0.483748   1.1145378   -0.513010     0.83764        1  i05j23k19
   1.2597372   5.023244e+21   0.8518239    0.483661   1.1145118   -0.512959     0.83721        1  i05j23k19
