ID,i,j,k,SD_emb,M_BE,FWHM_pc,xi_max,contrast,R_out_as,R_cloud_as,theta_bg,theta_int,R_peak_hires,R_exc_hires,R_int_hires,R_exc_bsl_hires,R_int_bsl_hires,R_ap2_hires,R_ap2_bsl_hires,R_ap3_hires,R_ap3_bsl_hires,theta_ap2,theta_ap3,R_peak_f1p6,R_exc_f1p6,R_int_f1p6,R_exc_bsl_f1p6,R_int_bsl_f1p6,R_ap2_f1p6,R_ap2_bsl_f1p6,R_ap3_f1p6,R_ap3_bsl_f1p6,R_peak_f1p35,R_exc_f1p35,R_int_f1p35,R_exc_bsl_f1p35,R_int_bsl_f1p35,R_ap2_f1p35,R_ap2_bsl_f1p35,R_ap3_f1p35,R_ap3_bsl_f1p35,R_peak_f1p2,R_exc_f1p2,R_int_f1p2,R_exc_bsl_f1p2,R_int_bsl_f1p2,R_ap2_f1p2,R_ap2_bsl_f1p2,R_ap3_f1p2,R_ap3_bsl_f1p2,R_peak_f1p1,R_exc_f1p1,R_int_f1p1,R_exc_bsl_f1p1,R_int_bsl_f1p1,R_ap2_f1p1,R_ap2_bsl_f1p1,R_ap3_f1p1,R_ap3_bsl_f1p1
708,3,23,12,1.5e+21,0.590784,0.0447667,3.6003,9.475,28.5593,856.778,85.6778,42,0.505256,0.449098,0.607682,0.447338,0.604567,0.619305,0.616144,0.619305,0.616144,81.3939,81.3939,0.718919,0.694931,1.00425,0.692207,0.999103,0.933727,0.928961,0.933727,0.928961,0.703345,0.679793,0.91773,0.677129,0.913025,0.893123,0.888565,0.893123,0.888565,0.679365,0.65534,0.778548,0.652771,0.774557,0.84209,0.837792,0.84209,0.837792,0.688053,0.664518,0.808715,0.661914,0.804569,0.848148,0.843819,0.848148,0.843819
709,3,23,13,1.5e+21,0.590784,0.0572357,2.8803,7.093,32.6963,980.888,98.0888,48,0.602611,0.540287,0.673707,0.537336,0.66919,0.677186,0.67267,0.677186,0.67267,93.1844,93.1844,0.829246,0.810753,0.941875,0.806325,0.93556,1.04631,1.03934,1.04631,1.03934,0.815651,0.798338,0.900433,0.793977,0.894395,0.966167,0.959723,0.966167,0.959723,0.818027,0.80095,0.923581,0.796575,0.917388,0.959745,0.953343,0.959745,0.953343,0.817907,0.803677,0.931911,0.799287,0.925663,0.967073,0.960623,0.967073,0.960623
710,3,23,14,1.5e+21,0.590784,0.0731778,2.3325,5.11,38.8655,1165.97,116.597,60,0.708174,0.641361,0.746973,0.636165,0.739906,0.739551,0.732604,0.739551,0.732604,110.767,110.767,0.934018,0.926517,1.0125,0.919012,1.00292,1.04558,1.03576,1.04558,1.03576,0.972912,0.980429,1.15491,0.972487,1.14399,1.17362,1.1626,1.17362,1.1626,0.942992,0.94328,1.13014,0.935639,1.11945,1.12175,1.11121,1.12175,1.11121,0.943983,0.944192,1.05732,0.936544,1.04732,1.06738,1.05735,1.06738,1.05735
711,3,23,15,1.5e+21,0.590784,0.0935603,1.9177,3.656,47.4561,1423.68,142.368,78,0.803644,0.736083,0.809775,0.726846,0.798352,0.794884,0.783786,0.794884,0.783786,135.25,135.25,1.40228,1.56409,0.997985,1.54447,0.983908,0.95733,0.943965,0.95733,0.943965,1.4129,1.5861,1.10671,1.56619,1.0911,1.16756,1.15126,1.16756,1.15126,1.41986,1.59568,1.182,1.57565,1.16533,1.19375,1.17708,1.19375,1.17708,1.43903,1.62193,1.14091,1.60157,1.12482,1.10422,1.08881,1.10422,1.08881
712,3,23,16,1.5e+21,0.590784,0.11962,1.6329,2.704,58.5147,1755.44,175.544,96,0.875154,0.811801,0.855202,0.795904,0.836869,0.830893,0.813359,0.830893,0.813359,166.767,166.767,1.00882,1.03371,0.984881,1.01347,0.963769,0.99048,0.969578,0.99048,0.969578,1.01832,1.04802,1.02704,1.0275,1.00502,1.05117,1.02899,1.05117,1.02899,1.01727,1.04604,1.0431,1.02555,1.02074,1.0706,1.048,1.0706,1.048,1.0229,1.05457,1.1125,1.03392,1.08865,1.09824,1.07506,1.09824,1.07506
713,3,23,17,1.5e+21,0.590784,0.152938,1.4166,2.056,73.6308,2208.92,220.893,120,0.923092,0.86653,0.884905,0.839162,0.854896,0.845334,0.817365,0.845334,0.817365,209.848,209.848,0.98703,0.99852,0.977634,0.966983,0.94448,0.918609,0.888215,0.918609,0.888215,0.991415,1.00775,1.00741,0.975926,0.973247,0.974326,0.942089,0.974326,0.942089,0.987264,0.99921,1.00908,0.967651,0.974859,0.979633,0.94722,0.979633,0.94722,0.993069,1.00993,1.05036,0.978032,1.01474,1.00966,0.976256,1.00966,0.976256
714,3,23,18,1.5e+21,0.590784,0.195537,1.2391,1.661,92.3977,2771.93,277.193,156,0.949863,0.900272,0.894208,0.854799,0.846586,0.833887,0.791126,0.833887,0.791126,263.333,263.333,0.973793,0.965157,0.904235,0.916406,0.85608,0.798495,0.757549,0.798495,0.757549,0.984841,0.994845,0.933592,0.944594,0.883873,0.830542,0.787953,0.830542,0.787953,0.977334,0.975468,0.948504,0.926196,0.897991,0.841881,0.79871,0.841881,0.79871,0.981272,0.985413,0.990837,0.935639,0.938069,0.867873,0.82337,0.867873,0.82337
715,3,23,19,1.5e+21,0.590784,0.25,1.0871,1.412,116.329,3489.86,348.986,198,0.963882,0.918672,0.886572,0.844187,0.811985,0.792227,0.729395,0.792227,0.729395,331.537,331.537,0.974662,0.959463,0.891934,0.881671,0.816896,0.69338,0.638388,0.69338,0.638388,0.971047,0.946353,0.900529,0.869623,0.824767,0.693532,0.638527,0.693532,0.638527,0.973456,0.955243,0.929657,0.877793,0.851445,0.712607,0.656089,0.712607,0.656089,0.97811,0.972238,0.951818,0.89341,0.871741,0.732198,0.674127,0.732198,0.674127
716,3,24,5,1.5e+21,0.876712,0.00801622,55.707,18.457,58.3984,1751.95,175.195,24,0.283551,0.244217,0.487279,0.24376,0.484432,0.62965,0.621697,0.658995,0.649496,48,72,0.752921,0.74026,0.833535,0.738874,0.828666,0.930256,0.918507,0.898151,0.885205,0.755982,0.743444,0.836023,0.742052,0.831139,0.939713,0.927844,0.917436,0.904211,0.757318,0.744831,0.840638,0.743436,0.835727,0.950967,0.938956,0.937503,0.923989,0.75938,0.746977,0.846645,0.745578,0.841699,0.966173,0.953969,0.976359,0.962285
717,3,24,6,1.5e+21,0.876712,0.010249,39.7985,18.971,53.8939,1616.82,161.682,24,0.287879,0.249753,0.477322,0.249297,0.474742,0.612784,0.605697,0.636573,0.62877,48,72,0.849066,0.84219,0.850505,0.840651,0.845908,0.948531,0.93756,0.925651,0.914303,0.852551,0.845768,0.854181,0.844222,0.849564,0.963892,0.952744,0.962132,0.950337,0.855236,0.848613,0.859806,0.847062,0.855159,0.978009,0.966698,0.982325,0.970283,0.858432,0.851964,0.874806,0.850407,0.870077,1.01145,0.999755,1.00323,0.990929
718,3,24,7,1.5e+21,0.876712,0.0131037,28.9194,19.09,49.1787,1475.36,147.536,24,0.295835,0.258334,0.469984,0.257864,0.467622,0.598118,0.591967,0.616418,0.610118,48,72,1.03913,1.04293,0.874931,1.04103,0.870534,0.923027,0.913534,0.894574,0.885432,1.04528,1.04933,0.882576,1.04742,0.878141,0.949866,0.940097,0.95232,0.942588,1.0452,1.04927,0.890716,1.04736,0.88624,0.98144,0.971346,1.04786,1.03715,1.04626,1.05119,0.892809,1.04928,0.888322,1.00413,0.993801,1.00434,0.994074
719,3,24,8,1.5e+21,0.876712,0.0167535,20.1653,18.748,43.9324,1317.97,131.797,24,0.309626,0.272114,0.464351,0.271609,0.462189,0.584439,0.57964,0.596792,0.591923,48,72,1.60755,1.64353,0.946133,1.64048,0.941729,0.994341,0.986175,0.997703,0.989563,1.61546,1.65197,0.958448,1.6489,0.953987,1.02501,1.01659,1.1001,1.09112,1.61263,1.64899,0.950289,1.64593,0.945865,1.00021,0.991997,1.00887,1.00064,1.61581,1.65345,0.963139,1.65038,0.958655,1.04801,1.0394,1.06731,1.05861
720,3,24,9,1.5e+21,0.876712,0.02142,13.3438,17.656,38.8154,1164.46,116.446,30,0.33383,0.295226,0.509577,0.294641,0.506814,0.580908,0.577217,0.578923,0.575251,60,90,-4.31083,-4.62448,0.901684,-4.61531,0.896794,0.943871,0.937872,1.00689,1.00051,-4.42565,-4.74588,0.974053,-4.73647,0.96877,1.01701,1.01054,1.03179,1.02524,-4.3341,-4.64831,0.918062,-4.63909,0.913084,1.01228,1.00584,1.04149,1.03488,-4.35622,-4.6711,0.92995,-4.66184,0.924907,0.984245,0.977991,1.04635,1.03971
721,3,24,10,1.5e+21,0.876712,0.0273861,9.3805,16.001,35.8278,1074.83,107.484,30,0.366585,0.325817,0.509467,0.325098,0.506882,0.577539,0.574414,0.575602,0.572494,60,90,0.579678,0.555647,0.748001,0.554421,0.744206,0.682526,0.678832,0.737427,0.733445,0.57952,0.55608,0.732466,0.554853,0.72875,0.624318,0.620939,0.655428,0.651889,0.579684,0.557618,0.736838,0.556388,0.7331,0.642527,0.63905,0.706602,0.702786,0.585641,0.5639,0.757673,0.562656,0.75383,0.695921,0.692155,0.720561,0.71667
722,3,24,11,1.5e+21,0.876712,0.0350141,6.7551,13.734,34.737,1042.11,104.211,36,0.41446,0.370073,0.546429,0.369109,0.543548,0.589898,0.586888,0.586987,0.584001,72,99.0006,0.666862,0.645713,0.941004,0.644032,0.936042,1.04792,1.04257,0.994613,0.989555,0.662017,0.641521,0.921419,0.63985,0.91656,0.934614,0.929846,0.922554,0.917862,0.661845,0.642922,0.928315,0.641248,0.92342,0.96942,0.964475,0.953979,0.949127,0.672565,0.65438,0.981581,0.652676,0.976405,0.992179,0.987117,0.970675,0.965739
723,3,24,12,1.5e+21,0.876712,0.0447667,5.1078,11.257,35.6158,1068.48,106.848,42,0.47657,0.427403,0.593662,0.426019,0.590461,0.616343,0.613046,0.614182,0.610905,84,101.505,0.765121,0.747878,0.74179,0.745456,0.737789,0.863876,0.859255,0.837383,0.832914,0.761585,0.745657,0.715724,0.743243,0.711864,0.781603,0.777422,0.751226,0.747217,0.858105,0.853603,0.738083,0.85084,0.734102,0.827103,0.822679,0.806948,0.802642,0.77017,0.756987,0.764572,0.754536,0.760449,0.851369,0.846816,0.819376,0.815003
724,3,24,13,1.5e+21,0.876712,0.0572357,3.9586,8.737,38.4684,1154.05,115.405,48,0.556276,0.50125,0.646965,0.499095,0.642914,0.658722,0.654616,0.656743,0.652658,96,109.635,0.965109,0.966548,0.854701,0.962393,0.849348,0.928673,0.922885,0.912809,0.907132,0.990425,0.997449,0.999941,0.993161,0.993679,1.00309,0.996837,0.982887,0.976774,0.971474,0.976667,0.913288,0.972468,0.907568,0.996451,0.99024,0.978113,0.97203,0.975394,0.983232,0.920954,0.979005,0.915186,1.00193,0.995684,0.981544,0.975439
725,3,24,14,1.5e+21,0.876712,0.0731778,3.1472,6.52,43.423,1302.69,130.269,60,0.648373,0.587813,0.713369,0.584267,0.707681,0.709407,0.703782,0.708704,0.703088,120,123.755,1.33942,1.40903,0.629362,1.40053,0.624343,0.642286,0.637193,0.643072,0.637976,1.35624,1.43001,0.69348,1.42138,0.687951,0.793372,0.787081,0.79031,0.784049,1.41285,1.49708,0.70123,1.48805,0.695639,0.731307,0.725508,0.728076,0.722307,1.357,1.43472,0.712198,1.42607,0.706519,0.774473,0.768331,0.771061,0.764952
726,3,24,15,1.5e+21,0.876712,0.0935603,2.5383,4.714,51.0439,1531.32,153.132,78,0.744927,0.680798,0.774308,0.674687,0.765796,0.762383,0.754072,0.762383,0.754072,145.475,145.475,1.22615,1.2966,1.00535,1.28496,0.994296,0.976751,0.966102,0.976751,0.966102,1.24004,1.31373,1.0604,1.30194,1.04874,1.08126,1.06947,1.08126,1.06947,1.25009,1.32672,1.10841,1.31481,1.09623,1.13678,1.12439,1.13678,1.12439,1.2971,1.39091,1.13159,1.37842,1.11915,1.17829,1.16545,1.17829,1.16545
727,3,24,16,1.5e+21,0.876712,0.11962,2.092,3.428,61.4923,1844.77,184.477,96,0.829414,0.766148,0.826121,0.75563,0.812933,0.807551,0.794812,0.807551,0.794812,175.253,175.253,1.0913,1.13784,0.948147,1.12222,0.933011,0.864196,0.850564,0.864196,0.850564,1.10134,1.15188,0.982873,1.13606,0.967182,0.93736,0.922574,0.93736,0.922574,1.10448,1.15611,1.00521,1.14023,0.989161,0.97188,0.956549,0.97188,0.956549,1.11197,1.17487,1.0718,1.15874,1.05469,1.1352,1.11729,1.1352,1.11729
728,3,24,17,1.5e+21,0.876712,0.152938,1.7825,2.541,75.8802,2276.41,227.641,120,0.890995,0.831285,0.865257,0.813282,0.844238,0.836406,0.816449,0.836406,0.816449,216.259,216.259,0.995083,1.01057,0.943375,0.988681,0.920458,0.910054,0.88834,0.910054,0.88834,1.00416,1.02713,0.983145,1.00489,0.959262,0.979815,0.956437,0.979815,0.956437,0.99819,1.01717,1.00352,0.995138,0.979139,1.00436,0.980398,1.00436,0.980398,1.00405,1.02663,1.01532,1.00439,0.990655,1.0304,1.00582,1.0304,1.00582
729,3,24,18,1.5e+21,0.876712,0.195537,1.5416,1.955,95.1512,2854.54,285.454,156,0.931919,0.878693,0.887682,0.847993,0.85383,0.843299,0.812017,0.843299,0.812017,271.181,271.181,0.970351,0.961998,0.912765,0.928387,0.877957,0.828156,0.797435,0.828156,0.797435,0.977249,0.978185,0.944023,0.944008,0.908023,0.876549,0.844033,0.876549,0.844033,0.98283,0.990349,0.961397,0.955748,0.924734,0.904821,0.871256,0.904821,0.871256,0.989525,1.00456,0.973307,0.969465,0.93619,0.92537,0.891043,0.92537,0.891043
730,3,24,19,1.5e+21,0.876712,0.25,1.3453,1.598,119.139,3574.18,357.418,198,0.954188,0.906619,0.893748,0.855957,0.840419,0.824875,0.777712,0.824875,0.777712,339.547,339.547,0.972026,0.958535,0.88531,0.904972,0.832484,0.762642,0.719037,0.762642,0.719037,0.974577,0.966279,0.904371,0.912283,0.850408,0.784163,0.739328,0.784163,0.739328,0.97828,0.97702,0.917262,0.922424,0.86253,0.799374,0.753669,0.799374,0.753669,0.984949,0.996036,0.925894,0.940377,0.870647,0.808108,0.761904,0.808108,0.761904
731,3,25,7,1.5e+21,1.30103,0.0131037,47.3527,19.402,79.5187,2385.56,238.556,24,0.300629,0.264,0.482332,0.263528,0.47993,0.634222,0.627091,0.682194,0.670538,48,72,0.941045,0.939056,0.890893,0.937377,0.886457,0.95884,0.948059,0.98205,0.96527,0.948819,0.946991,0.898391,0.945297,0.893918,0.968835,0.957942,0.995489,0.978479,0.947905,0.946061,0.898449,0.944369,0.893976,0.972648,0.961712,1.00101,0.983908,0.949584,0.947834,0.902335,0.94614,0.897842,0.979859,0.968842,1.00532,0.98814
732,3,25,8,1.5e+21,1.30103,0.0167535,32.8575,19.115,71.9835,2159.5,215.95,24,0.315637,0.279186,0.477397,0.278678,0.4752,0.623917,0.617525,0.665177,0.655292,48,72,1.29101,1.30791,0.955124,1.30553,0.950727,0.99495,0.984756,0.995372,0.980579,1.2941,1.31136,0.963436,1.30897,0.959001,1.00664,0.996324,1.00636,0.991402,1.29588,1.31325,0.965516,1.31086,0.961072,1.01364,1.00326,1.01402,0.998952,1.29776,1.31521,0.967771,1.31282,0.963316,1.01561,1.0052,1.02122,1.00604
733,3,25,9,1.5e+21,1.30103,0.02142,22.4695,18.241,63.9594,1918.78,191.878,30,0.337208,0.300083,0.530383,0.299508,0.527447,0.638386,0.6311,0.651519,0.64393,60,90,2.40826,2.49087,1.10632,2.4861,1.10019,1.10924,1.09658,1.06088,1.04852,2.41463,2.49771,1.11374,2.49292,1.10757,1.12462,1.11179,1.09415,1.08141,2.43589,2.52016,1.11897,2.51533,1.11277,1.13972,1.12671,1.11246,1.09951,2.44229,2.52689,1.12109,2.52205,1.11489,1.1435,1.13045,1.12281,1.10973
734,3,25,10,1.5e+21,1.30103,0.0273861,15.6582,16.892,57.1069,1713.21,171.321,30,0.366224,0.327694,0.53012,0.327012,0.527369,0.629746,0.623873,0.637437,0.631526,60,90,0.745997,0.732384,0.911013,0.730858,0.906286,0.961144,0.95218,0.928552,0.919941,0.754811,0.741692,0.918623,0.740148,0.913856,0.976916,0.967805,0.968258,0.959279,0.760549,0.747786,0.925073,0.746229,0.920273,0.98955,0.980321,0.991673,0.982477,0.762416,0.749762,0.930158,0.7482,0.925331,0.999889,0.990563,1.04547,1.03578
735,3,25,11,1.5e+21,1.30103,0.0350141,10.7364,14.919,51.6646,1549.94,154.994,36,0.407655,0.366549,0.565191,0.365676,0.561933,0.632946,0.628134,0.630259,0.625475,72,108,1.01053,1.01379,0.738724,1.01137,0.734465,0.79151,0.785493,0.778881,0.772968,1.01916,1.02376,0.749515,1.02132,0.745194,0.840517,0.834127,0.903036,0.89618,1.02379,1.0288,0.759319,1.02635,0.754942,0.863471,0.856907,0.953905,0.946664,1.03205,1.03769,0.785359,1.03522,0.780831,0.895022,0.888217,0.982098,0.974642
736,3,25,12,1.5e+21,1.30103,0.0447667,7.5905,12.551,49.0136,1470.41,147.041,42,0.461943,0.417008,0.599704,0.415808,0.595857,0.641229,0.636843,0.636684,0.632342,84,126,2.14683,2.24891,1.05634,2.24244,1.04957,1.00165,0.994803,0.981038,0.974347,2.20064,2.30914,1.08117,2.3025,1.07423,1.08824,1.0808,1.14477,1.13696,2.24043,2.35246,1.09753,2.34569,1.09049,1.17406,1.16603,1.18588,1.17779,2.23822,2.35013,1.09378,2.34337,1.08677,1.13845,1.13066,1.16458,1.15663
737,3,25,13,1.5e+21,1.30103,0.0572357,5.6845,10.199,49.2448,1477.35,147.735,54,0.525956,0.47639,0.649229,0.474667,0.644713,0.662131,0.657564,0.65814,0.653617,108,140.348,0.625374,0.588389,0.774884,0.586262,0.769493,0.746555,0.741405,0.718067,0.713132,0.637524,0.603689,0.817859,0.601506,0.812169,0.919545,0.913202,0.887559,0.881459,0.652797,0.62116,0.841044,0.618914,0.835193,0.967329,0.960657,0.930692,0.924296,0.652839,0.62129,0.835,0.619044,0.829191,0.95772,0.951113,0.908459,0.902216
738,3,25,14,1.5e+21,1.30103,0.0731778,4.3583,7.883,52.2343,1567.03,156.703,60,0.604799,0.549925,0.692636,0.547266,0.687243,0.698519,0.693105,0.694616,0.689253,120,148.868,0.732613,0.698297,0.94715,0.694919,0.939775,0.892862,0.885942,0.870182,0.863463,0.74836,0.718786,0.98525,0.715309,0.977578,1.04813,1.04,1.03018,1.02222,0.768872,0.742509,1.00319,0.738918,0.995374,1.11791,1.10925,1.09266,1.08423,0.778289,0.753393,1.05853,0.749749,1.05029,1.16242,1.15341,1.12153,1.11287
739,3,25,15,1.5e+21,1.30103,0.0935603,3.452,5.926,57.9915,1739.74,173.974,78,0.690238,0.630822,0.748514,0.626555,0.741346,0.739543,0.732502,0.738038,0.731023,156,165.276,0.833085,0.807156,1.01304,0.801697,1.00334,0.966878,0.957671,0.968077,0.958875,0.854046,0.832249,1.04501,0.82662,1.035,1.04985,1.03985,1.04813,1.03817,0.870631,0.852227,1.06258,0.846463,1.0524,1.09956,1.08909,1.09247,1.08209,0.889483,0.874952,1.08532,0.869034,1.07492,1.14699,1.13607,1.13956,1.12872
740,3,25,16,1.5e+21,1.30103,0.11962,2.7723,4.326,67.2971,2018.91,201.891,96,0.779118,0.717785,0.798894,0.710589,0.788596,0.783203,0.773206,0.783203,0.773206,191.797,191.797,1.18473,1.24849,1.05229,1.23598,1.03873,0.96508,0.952762,0.96508,0.952762,1.20237,1.27236,1.08841,1.25961,1.07438,1.03921,1.02595,1.03921,1.02595,1.20634,1.27742,1.1051,1.26462,1.09085,1.07005,1.05639,1.07005,1.05639,1.2151,1.28863,1.12008,1.27571,1.10564,1.11284,1.09863,1.11284,1.09863
741,3,25,17,1.5e+21,1.30103,0.152938,2.2732,3.172,80.5022,2415.07,241.507,120,0.851806,0.791333,0.842016,0.779175,0.826498,0.819288,0.804398,0.819288,0.804398,229.431,229.431,1.02494,1.05131,0.937357,1.03516,0.920082,0.902349,0.885949,0.902349,0.885949,1.03422,1.05941,0.951768,1.04314,0.934227,0.863102,0.847416,0.863102,0.847416,1.03555,1.06018,0.95698,1.04389,0.939343,0.866145,0.850403,0.866145,0.850403,1.04072,1.06779,0.97031,1.05139,0.952427,0.896329,0.880039,0.896329,0.880039
742,3,25,18,1.5e+21,1.30103,0.195537,1.9413,2.368,99.3117,2979.35,297.935,156,0.905554,0.848987,0.873642,0.828277,0.849155,0.839887,0.816831,0.839887,0.816831,283.038,283.038,0.979116,0.980859,0.905021,0.956933,0.879655,0.837178,0.814197,0.837178,0.814197,0.991482,1.00478,0.937791,0.980275,0.911506,0.893471,0.868945,0.893471,0.868945,0.987898,0.99938,0.957104,0.975002,0.930278,0.924307,0.898934,0.924307,0.898934,0.992203,1.00761,0.973791,0.983029,0.946497,0.952733,0.92658,0.952733,0.92658
743,3,25,19,1.5e+21,1.30103,0.25,1.683,1.866,122.935,3688.06,368.806,198,0.938755,0.887961,0.890559,0.853718,0.852369,0.839607,0.804714,0.839607,0.804714,350.366,350.366,0.965498,0.949055,0.886881,0.912457,0.848849,0.792798,0.759849,0.792798,0.759849,0.973734,0.968188,0.911876,0.930852,0.872772,0.819401,0.785347,0.819401,0.785347,0.98146,0.985894,0.924402,0.947875,0.884761,0.837151,0.802359,0.837151,0.802359,0.975558,0.973757,0.931882,0.936206,0.89192,0.853647,0.818169,0.853647,0.818169
744,3,26,8,1.5e+21,1.9307,0.0167535,52.0807,19.317,114.608,3438.25,343.825,24,0.319587,0.283737,0.484108,0.283226,0.481914,0.637495,0.630979,0.696794,0.685325,48,72,1.09278,1.09915,0.942008,1.09717,0.937739,0.984857,0.974791,1.01294,0.996267,1.09769,1.10446,0.947987,1.10247,0.94369,0.997086,0.986894,1.03036,1.0134,1.09987,1.10682,0.948872,1.10483,0.944572,0.998226,0.988022,1.03416,1.01714,1.10143,1.10855,0.952632,1.10655,0.948315,1.00659,0.996297,1.04284,1.02567
745,3,26,9,1.5e+21,1.9307,0.02142,39.8054,18.729,106.994,3209.82,320.982,30,0.336444,0.300295,0.539279,0.299736,0.536278,0.667701,0.659331,0.712906,0.698992,60,90,1.43287,1.45853,0.999525,1.45582,0.993962,1.02671,1.01384,1.0437,1.02333,1.43674,1.46281,1.00859,1.46008,1.00298,1.04606,1.03295,1.06793,1.04708,1.43705,1.46325,1.00994,1.46053,1.00432,1.04759,1.03446,1.07589,1.05489,1.43924,1.46503,1.01266,1.4623,1.00702,1.05238,1.03919,1.07642,1.05541
746,3,26,10,1.5e+21,1.9307,0.0273861,26.0662,17.265,94.2424,2827.27,282.727,30,0.36993,0.332493,0.538233,0.331817,0.535462,0.662157,0.654719,0.700187,0.688427,60,90,2.86134,2.97694,1.19152,2.97088,1.18539,1.13643,1.12367,1.11169,1.09302,2.88661,3.00295,1.197,2.99684,1.19084,1.14722,1.13434,1.11756,1.09879,2.90056,3.01784,1.20029,3.0117,1.19411,1.15048,1.13756,1.13071,1.11172,2.90861,3.02649,1.20552,3.02033,1.19931,1.16012,1.14709,1.14098,1.12182
747,3,26,11,1.5e+21,1.9307,0.0350141,18.7026,15.762,84.7446,2542.34,254.234,36,0.402129,0.36299,0.574585,0.362175,0.57124,0.678989,0.670617,0.694471,0.684906,72,108,0.938841,0.936421,1.11254,0.934318,1.10606,1.10281,1.08921,1.04578,1.03137,0.94894,0.946946,1.12409,0.944819,1.11755,1.12416,1.1103,1.06867,1.05395,0.953071,0.951478,1.12758,0.949341,1.12101,1.12942,1.11549,1.08127,1.06637,0.957804,0.956598,1.13507,0.95445,1.12846,1.13942,1.12537,1.09576,1.08067
748,3,26,12,1.5e+21,1.9307,0.0447667,12.2453,13.46,74.8628,2245.88,224.588,42,0.454161,0.411871,0.610996,0.410773,0.607021,0.685637,0.678265,0.68474,0.677386,84,126,1.74004,1.80132,0.891777,1.79652,0.885974,0.9194,0.909514,0.861923,0.852666,1.7626,1.8263,0.90454,1.82143,0.898654,0.94241,0.932276,0.911257,0.90147,1.76868,1.83296,0.907214,1.82807,0.901311,0.953281,0.943031,0.930165,0.920175,1.77637,1.84126,0.914441,1.83635,0.908491,0.963645,0.953283,0.954507,0.944256
749,3,26,13,1.5e+21,1.9307,0.0572357,8.6799,11.269,69.8408,2095.22,209.522,54,0.509676,0.463699,0.657217,0.462198,0.652022,0.691223,0.684758,0.685525,0.679131,108,162,0.672382,0.643655,1.15207,0.641571,1.14296,1.07386,1.06382,1.02507,1.01551,0.701603,0.67636,1.17327,0.67417,1.164,1.11882,1.10836,1.09782,1.08758,0.723061,0.699943,1.17874,0.697676,1.16942,1.13863,1.12798,1.13405,1.12347,0.733808,0.711682,1.18898,0.709377,1.17958,1.16319,1.15231,1.18521,1.17415
750,3,26,14,1.5e+21,1.9307,0.0731778,6.2782,8.971,68.7133,2061.4,206.14,66,0.579189,0.528585,0.694817,0.526377,0.688509,0.708355,0.701946,0.700857,0.694553,132,195.833,0.79139,0.769676,1.12002,0.766461,1.10985,1.02103,1.01179,0.985033,0.976173,0.832228,0.81645,1.1459,0.813039,1.1355,1.09534,1.08543,1.07815,1.06846,0.881647,0.872104,1.15686,0.868461,1.14636,1.12378,1.11361,1.11406,1.10404,0.939908,0.937617,1.17151,0.933701,1.16088,1.16266,1.15214,1.16183,1.15138
751,3,26,15,1.5e+21,1.9307,0.0935603,4.798,6.986,71.5442,2146.33,214.632,78,0.653335,0.598273,0.735623,0.594943,0.728382,0.736184,0.728971,0.730062,0.722947,156,203.901,0.881064,0.866423,1.07207,0.8616,1.06152,0.98265,0.973022,0.956835,0.947509,0.945572,0.943039,1.10739,0.93779,1.09649,1.06401,1.05358,1.05043,1.04019,1.01689,1.02638,1.12031,1.02066,1.10928,1.10445,1.09363,1.08558,1.075,0.875803,0.861526,1.13583,0.85673,1.12465,1.1539,1.1426,1.12967,1.11866
752,3,26,16,1.5e+21,1.9307,0.11962,3.7807,5.306,78.1688,2345.06,234.506,96,0.732362,0.674131,0.779935,0.668912,0.770789,0.76979,0.760809,0.765193,0.756304,192,222.781,0.928734,0.917199,0.930062,0.910098,0.919157,0.820525,0.810952,0.800364,0.791066,0.96756,0.967071,0.96903,0.959584,0.957668,0.902488,0.891958,0.890724,0.880376,0.990846,0.996211,0.982679,0.988498,0.971157,0.935214,0.924303,0.925466,0.914715,1.00115,1.00897,0.996405,1.00116,0.984722,0.972152,0.96081,0.960383,0.949227
753,3,26,17,1.5e+21,1.9307,0.152938,3.0332,3.944,89.2996,2678.99,267.899,126,0.808688,0.74943,0.819977,0.740939,0.807438,0.800961,0.78885,0.800501,0.788404,252,254.504,1.13352,1.19002,0.932249,1.17654,0.917994,0.875225,0.861992,0.876299,0.863056,1.14443,1.20054,0.945999,1.18694,0.931534,0.835717,0.823081,0.834565,0.821953,1.15118,1.21041,0.958316,1.1967,0.943662,0.864793,0.851717,0.86364,0.850588,1.15494,1.21596,0.975508,1.20218,0.960591,0.90018,0.88657,0.89905,0.885463
754,3,26,18,1.5e+21,1.9307,0.195537,2.494,2.937,105.793,3173.79,317.379,156,0.870687,0.812636,0.854636,0.798632,0.836303,0.827615,0.81015,0.827615,0.81015,301.51,301.51,0.988453,0.994962,0.893931,0.977816,0.874756,0.824405,0.807007,0.824405,0.807007,0.997043,1.01038,0.93261,0.99297,0.912605,0.88693,0.868213,0.88693,0.868213,1.00705,1.0267,0.948136,1.00901,0.927798,0.917677,0.898311,0.917677,0.898311,1.00697,1.02761,0.970157,1.00991,0.949347,0.951708,0.931624,0.951708,0.931624
