! harvest_calib3.py -- the correction factor against the three quantities the reconstruction reports
!
! 2660 nodes measured, 0 not measured, 26001386 pixels
! 26001386 pixels in the histogram; pixels outside the range of each axis (below, above):
!   x from   20.0000 to   24.5000: 0 below, 0 above
!   y from    3.0000 to   50.0000: 0 below, 0 above
!   z from   -1.0000 to    1.0000: 0 below, 0 above
!   f from    0.5000 to    8.0428: 0 below, 0 above
! combined from: G0p98.txt.hist.npz G10.txt.hist.npz G102p4.txt.hist.npz G21p7.txt.hist.npz G222p2.txt.hist.npz G2p12.txt.hist.npz G47p1.txt.hist.npz G482p5.txt.hist.npz
! 8506 measured cells and 11438 cells interpolated along the temperature, gaps up to 0.35 of the temperature;
! the interpolated cells have a pixel count of 0
! x = log10 of the surface density of the finest image, cm^-2
! y = the temperature fitted at that resolution, K
! z = log10 of the ratio of the finest to the coarsest surface density
! f = the factor that restores the true surface density; f16 and f84 bracket its spread in the cell
!
!        x         y         z     pixels       f16         f       f84
    20.475     17.70    0.1500         56    0.9779    0.9912    0.9912
    20.475     17.90    0.0750          0    0.9779    0.9779    0.9779
    20.475     17.90    0.1500          0    0.9779    0.9912    0.9912
    20.475     18.10    0.0750          0    0.9779    0.9779    0.9779
    20.475     18.10    0.1500          0    0.9779    0.9912    0.9912
    20.475     18.30    0.0750          0    0.9779    0.9779    0.9779
    20.475     18.30    0.1500          0    0.9779    0.9912    0.9912
    20.475     18.50    0.0750          0    0.9779    0.9779    0.9779
    20.475     18.50    0.1500          0    0.9779    0.9912    0.9912
    20.475     18.70    0.0750          0    0.9779    0.9779    0.9779
    20.475     18.70    0.1500          0    0.9779    0.9912    0.9912
    20.475     18.90    0.0750          0    0.9779    0.9779    0.9779
    20.475     18.90    0.1500          0    0.9779    0.9912    0.9912
    20.475     19.10    0.0750          0    0.9779    0.9779    0.9779
    20.475     19.10    0.1500          0    0.9779    0.9912    0.9912
    20.475     19.30    0.0750          0    0.9779    0.9779    0.9779
    20.475     19.30    0.1500          0    0.9779    0.9912    0.9912
    20.475     19.50    0.0750          0    0.9779    0.9779    0.9779
    20.475     19.50    0.1500          0    0.9779    0.9912    0.9912
    20.475     19.70    0.0750          0    0.9779    0.9779    0.9779
    20.475     19.70    0.1500          0    0.9779    0.9912    0.9912
    20.475     19.90    0.0750          0    0.9779    0.9779    0.9779
    20.475     19.90    0.1500          0    0.9779    0.9912    0.9912
    20.475     20.10    0.0750          0    0.9779    0.9779    0.9779
    20.475     20.10    0.1500          0    0.9779    0.9912    0.9912
    20.475     20.30    0.0750          0    0.9779    0.9779    0.9779
    20.475     20.30    0.1500          0    0.9779    0.9912    0.9912
    20.475     20.50    0.0750          0    0.9779    0.9779    0.9779
    20.475     20.50    0.1500          0    0.9779    0.9912    0.9912
    20.475     20.70    0.0750          0    0.9779    0.9779    0.9779
    20.475     20.70    0.1500          0    0.9779    0.9912    0.9912
    20.475     20.90    0.0750          0    0.9779    0.9779    0.9779
    20.475     20.90    0.1500          0    0.9779    0.9912    0.9912
    20.475     21.10    0.0750         52    0.9779    0.9779    0.9779
    20.475     21.10    0.1500        132    0.9779    0.9912    0.9912
    20.475     21.30    0.0750          0    0.9779    0.9779    0.9779
    20.475     21.30    0.1500          0    0.9779    0.9912    0.9912
    20.475     21.50    0.0750          0    0.9779    0.9779    0.9779
    20.475     21.50    0.1500          0    0.9779    0.9912    0.9912
    20.475     21.70    0.0750          0    0.9779    0.9779    0.9779
    20.475     21.70    0.1500          0    0.9779    0.9912    0.9912
    20.475     21.90    0.0750          0    0.9779    0.9779    0.9779
    20.475     21.90    0.1500          0    0.9779    0.9912    0.9912
    20.475     22.10    0.0750          0    0.9779    0.9779    0.9779
    20.475     22.10    0.1500          0    0.9779    0.9912    0.9912
    20.475     22.30    0.0750          0    0.9779    0.9779    0.9779
    20.475     22.30    0.1500          0    0.9779    0.9912    0.9912
    20.475     22.50    0.0750          0    0.9779    0.9779    0.9779
    20.475     22.50    0.1500          0    0.9779    0.9912    0.9912
    20.475     22.70    0.0750          0    0.9779    0.9779    0.9779
    20.475     22.70    0.1500          0    0.9779    0.9912    0.9912
    20.475     22.90    0.0750          0    0.9779    0.9779    0.9779
    20.475     22.90    0.1500          0    0.9779    0.9912    0.9912
    20.475     23.10    0.0750          0    0.9779    0.9779    0.9779
    20.475     23.10    0.1500          0    0.9779    0.9912    0.9912
    20.475     23.30    0.0750          0    0.9779    0.9779    0.9779
    20.475     23.30    0.1500          0    0.9779    0.9912    0.9912
    20.475     23.50    0.0750          0    0.9779    0.9779    0.9779
    20.475     23.50    0.1500          0    0.9779    0.9912    0.9912
    20.475     23.70    0.0750         52    0.9779    0.9779    0.9779
    20.475     23.70    0.1500        140    0.9779    0.9912    0.9912
    20.475     23.90    0.0750          0    0.9779    0.9779    0.9779
    20.475     23.90    0.1500          0    0.9779    0.9903    0.9912
    20.475     24.10    0.0750          0    0.9779    0.9779    0.9779
    20.475     24.10    0.1500          0    0.9779    0.9895    0.9912
    20.475     24.30    0.0750          0    0.9779    0.9779    0.9779
    20.475     24.30    0.1500          0    0.9779    0.9886    0.9912
    20.475     24.50    0.0750          0    0.9779    0.9779    0.9779
    20.475     24.50    0.1500          0    0.9779    0.9877    0.9912
    20.475     24.70    0.0750          0    0.9779    0.9779    0.9779
    20.475     24.70    0.1500          0    0.9779    0.9868    0.9912
    20.475     24.90    0.0750          0    0.9779    0.9779    0.9779
    20.475     24.90    0.1500          0    0.9779    0.9859    0.9912
    20.475     25.10    0.0750          0    0.9779    0.9779    0.9779
    20.475     25.10    0.1500          0    0.9779    0.9850    0.9912
    20.475     25.30    0.0750          0    0.9779    0.9779    0.9779
    20.475     25.30    0.1500          0    0.9779    0.9841    0.9912
    20.475     25.50    0.0750          0    0.9779    0.9779    0.9779
    20.475     25.50    0.1500          0    0.9779    0.9832    0.9912
    20.475     25.70    0.0750          0    0.9779    0.9779    0.9779
    20.475     25.70    0.1500          0    0.9779    0.9823    0.9912
    20.475     25.90    0.0750          0    0.9779    0.9779    0.9779
    20.475     25.90    0.1500          0    0.9779    0.9814    0.9912
    20.475     26.10    0.0750          0    0.9779    0.9779    0.9779
    20.475     26.10    0.1500          0    0.9779    0.9806    0.9912
    20.475     26.30    0.0750          0    0.9779    0.9779    0.9779
    20.475     26.30    0.1500          0    0.9779    0.9797    0.9912
    20.475     26.50    0.0750          0    0.9779    0.9779    0.9779
    20.475     26.50    0.1500          0    0.9779    0.9788    0.9912
    20.475     26.70    0.0750         52    0.9779    0.9779    0.9779
    20.475     26.70    0.1500         84    0.9779    0.9779    0.9912
    20.475     26.90    0.0750          0    0.9779    0.9779    0.9779
    20.475     26.90    0.1500         56    0.9912    0.9912    0.9912
    20.475     27.10    0.0750          0    0.9779    0.9779    0.9779
    20.475     27.10    0.1500          0    0.9904    0.9904    0.9912
    20.475     27.30    0.0750          0    0.9779    0.9779    0.9779
    20.475     27.30    0.1500          0    0.9897    0.9897    0.9912
    20.475     27.50    0.0750          0    0.9779    0.9779    0.9779
    20.475     27.50    0.1500          0    0.9889    0.9889    0.9912
    20.475     27.70    0.0750          0    0.9779    0.9779    0.9779
    20.475     27.70    0.1500          0    0.9881    0.9881    0.9912
    20.475     27.90    0.0750          0    0.9779    0.9779    0.9779
    20.475     27.90    0.1500          0    0.9873    0.9873    0.9912
    20.475     28.10    0.0750          0    0.9779    0.9779    0.9779
    20.475     28.10    0.1500          0    0.9865    0.9865    0.9912
    20.475     28.30    0.0750          0    0.9779    0.9779    0.9779
    20.475     28.30    0.1500          0    0.9857    0.9857    0.9912
    20.475     28.50    0.0750          0    0.9779    0.9779    0.9779
    20.475     28.50    0.1500          0    0.9850    0.9850    0.9912
    20.475     28.70    0.0750          0    0.9779    0.9779    0.9779
    20.475     28.70    0.1500          0    0.9842    0.9842    0.9912
