# Lookup table for correcting hires column density.  One row per pixel.
# A pixel of a real map is corrected by finding the rows whose observables
# (columns 2 to 6) most resemble its own and reading off C_N.
#
# 20283 rows from 6 models
#
#  1 C_N       -      true column / hires column: the answer
#  2 N_HIRES   cm^-2  final hires column of the pixel
#  3 RES_N     -      column at 18.2" / column at 36.3"
#  4 RES_T     K      temperature at 18.2" - at 36.3"
#  5 SHP_N     -      column from 350-500 / from all bands
#  6 SHP_T     K      the corresponding difference
#  7 CONTRAST  -      hires column / cloud level of the stamp
#  8 IN_CORE   -      1 if inside a true footprint mask
#  9 NODE      -      model the pixel came from
#
#        C_N        N_HIRES       RES_N       RES_T       SHP_N       SHP_T    CONTRAST  IN_CORE  NODE
   1.2901405   5.717211e+21   0.8461885    0.506559   1.1280424   -0.552959     0.95287        1  i05j25k17
   1.2870919   5.582109e+21   0.8483501    0.501280   1.1258869   -0.547400     0.93035        1  i05j25k17
   1.2695271   5.169052e+21   0.8424552    0.510113   1.1202335   -0.532606     0.86151        1  i05j25k17
   1.2603773   5.088854e+21   0.8393390    0.515828   1.1191600   -0.529736     0.84814        1  i05j25k17
   1.2511772   5.015907e+21   0.8365325    0.520973   1.1181414   -0.526986     0.83598        1  i05j25k17
   1.2444505   4.951733e+21   0.8346564    0.524250   1.1171948   -0.524407     0.82529        1  i05j25k17
   1.2415205   4.898599e+21   0.8341321    0.524757   1.1163335   -0.522038     0.81643        1  i05j25k17
   1.2452930   4.825901e+21   0.8371300    0.517428   1.1149025   -0.518050     0.80432        1  i05j25k17
   1.2520554   4.789222e+21   0.8429185    0.504517   1.1138727   -0.515130     0.79820        1  i05j25k17
   1.2562205   4.771862e+21   0.8499817    0.489093   1.1129709   -0.512514     0.79531        1  i05j25k17
   1.2566788   4.769892e+21   0.8513912    0.486025   1.1127958   -0.511992     0.79498        1  i05j25k17
   1.2571540   4.767114e+21   0.8538825    0.480561   1.1124269   -0.510830     0.79452        1  i05j25k17
   1.2568749   4.767462e+21   0.8542648    0.479743   1.1123250   -0.510478     0.79458        1  i05j25k17
   1.2570895   4.767189e+21   0.8540208    0.480263   1.1123954   -0.510722     0.79453        1  i05j25k17
   1.2571225   4.767579e+21   0.8534228    0.481585   1.1125121   -0.511110     0.79460        1  i05j25k17
   1.2570646   4.768045e+21   0.8528702    0.482799   1.1125977   -0.511384     0.79467        1  i05j25k17
   1.2568676   4.769033e+21   0.8520531    0.484584   1.1127102   -0.511732     0.79484        1  i05j25k17
   1.2565207   4.770584e+21   0.8508825    0.487134   1.1128596   -0.512182     0.79510        1  i05j25k17
   1.2471786   4.813456e+21   0.8385642    0.514185   1.1145902   -0.517170     0.80224        1  i05j25k17
   1.2435723   4.840047e+21   0.8360044    0.520022   1.1152129   -0.518922     0.80667        1  i05j25k17
   1.2425636   4.925181e+21   0.8342468    0.524822   1.1167738   -0.523252     0.82086        1  i05j25k17
   1.2661920   5.135358e+21   0.8412155    0.512375   1.1197922   -0.531429     0.85589        1  i05j25k17
   1.2788356   5.315484e+21   0.8467257    0.502556   1.1220866   -0.537508     0.88591        1  i05j25k17
   1.2845627   5.487811e+21   0.8487814    0.499715   1.1244525   -0.543685     0.91464        1  i05j25k17
   1.2865341   5.565895e+21   0.8484993    0.500860   1.1256267   -0.546727     0.92765        1  i05j25k17
   1.2918255   5.772955e+21   0.8449152    0.509506   1.1289906   -0.555401     0.96216        1  i05j25k17
   1.2933068   5.835252e+21   0.8434163    0.512940   1.1300349   -0.558090     0.97254        1  i05j25k17
   1.2951889   5.891991e+21   0.8419527    0.516287   1.1310319   -0.560658     0.98200        1  i05j25k17
   1.3008913   6.088533e+21   0.8371874    0.527349   1.1344472   -0.569470     1.01476        1  i05j25k17
   1.3029659   6.164865e+21   0.8355606    0.531231   1.1357584   -0.572858     1.02748        1  i05j25k17
   1.3038166   6.196644e+21   0.8349195    0.532779   1.1363026   -0.574264     1.03277        1  i05j25k17
   1.3051797   6.246228e+21   0.8339513    0.535133   1.1371547   -0.576467     1.04104        1  i05j25k17
   1.3054819   6.264692e+21   0.8336160    0.535954   1.1374563   -0.577246     1.04412        1  i05j25k17
   1.3062161   6.286889e+21   0.8331857    0.537011   1.1378477   -0.578258     1.04781        1  i05j25k17
   1.3060884   6.284645e+21   0.8332338    0.536893   1.1378041   -0.578145     1.04744        1  i05j25k17
   1.3058299   6.277308e+21   0.8333770    0.536541   1.1376730   -0.577806     1.04622        1  i05j25k17
   1.3054819   6.264692e+21   0.8336160    0.535954   1.1374563   -0.577246     1.04412        1  i05j25k17
   1.3029659   6.164865e+21   0.8355606    0.531231   1.1357584   -0.572858     1.02748        1  i05j25k17
   1.3021239   6.128120e+21   0.8363140    0.529424   1.1351394   -0.571259     1.02135        1  i05j25k17
   1.2968148   5.946102e+21   0.8405766    0.519446   1.1319751   -0.563090     0.99102        1  i05j25k17
   1.2951889   5.891991e+21   0.8419527    0.516287   1.1310319   -0.560658     0.98200        1  i05j25k17
   1.2933068   5.835252e+21   0.8434163    0.512940   1.1300349   -0.558090     0.97254        1  i05j25k17
   1.2918255   5.772955e+21   0.8449152    0.509506   1.1289906   -0.555401     0.96216        1  i05j25k17
   1.2903814   5.706715e+21   0.8463600    0.506160   1.1279038   -0.552602     0.95112        1  i05j25k17
   1.2822151   5.404067e+21   0.8482381    0.500179   1.1232682   -0.540602     0.90068        1  i05j25k17
   1.2478098   4.985493e+21   0.8355603    0.522705   1.1177012   -0.525789     0.83092        1  i05j25k17
   1.2414530   4.876786e+21   0.8344283    0.523860   1.1159412   -0.520951     0.81280        1  i05j25k17
   1.2471786   4.813456e+21   0.8385642    0.514185   1.1145902   -0.517170     0.80224        1  i05j25k17
   1.2533698   4.783593e+21   0.8445371    0.500963   1.1136507   -0.514493     0.79727        1  i05j25k17
   1.2565207   4.770584e+21   0.8508825    0.487134   1.1128596   -0.512182     0.79510        1  i05j25k17
   1.2571225   4.767579e+21   0.8534228    0.481585   1.1125121   -0.511110     0.79460        1  i05j25k17
   1.2570003   4.767260e+21   0.8541698    0.479939   1.1123554   -0.510584     0.79454        1  i05j25k17
   1.2568749   4.767462e+21   0.8542648    0.479743   1.1123250   -0.510478     0.79458        1  i05j25k17
   1.2568570   4.767614e+21   0.8542377    0.479814   1.1123360   -0.510516     0.79460        1  i05j25k17
   1.2569786   4.767427e+21   0.8541284    0.480040   1.1123679   -0.510626     0.79457        1  i05j25k17
   1.2570944   4.767516e+21   0.8536828    0.481016   1.1124662   -0.510960     0.79459        1  i05j25k17
   1.2570046   4.768357e+21   0.8526210    0.483347   1.1126330   -0.511494     0.79473        1  i05j25k17
   1.2567647   4.769508e+21   0.8516808    0.485397   1.1127584   -0.511878     0.79492        1  i05j25k17
   1.2563440   4.771341e+21   0.8503450    0.488304   1.1129261   -0.512381     0.79522        1  i05j25k17
   1.2545098   4.778889e+21   0.8461832    0.497365   1.1134381   -0.513881     0.79648        1  i05j25k17
   1.2493835   4.801682e+21   0.8402932    0.510323   1.1142764   -0.516281     0.80028        1  i05j25k17
   1.2445655   4.953133e+21   0.8347219    0.524126   1.1172116   -0.524452     0.82552        1  i05j25k17
   1.2711739   5.181567e+21   0.8429733    0.509166   1.1204081   -0.533072     0.86359        1  i05j25k17
   1.2840437   5.456719e+21   0.8486916    0.499674   1.1240206   -0.542563     0.90945        1  i05j25k17
   1.2861206   5.539693e+21   0.8486697    0.500335   1.1252400   -0.545727     0.92328        1  i05j25k17
   1.2880192   5.617268e+21   0.8479195    0.502403   1.1264462   -0.548844     0.93621        1  i05j25k17
   1.2917825   5.758876e+21   0.8452072    0.508835   1.1287778   -0.554854     0.95981        1  i05j25k17
   1.2932584   5.825764e+21   0.8436268    0.512460   1.1298895   -0.557716     0.97096        1  i05j25k17
   1.2949607   5.888071e+21   0.8420610    0.516040   1.1309570   -0.560466     0.98135        1  i05j25k17
   1.2998008   6.054315e+21   0.8379737    0.525496   1.1338463   -0.567919     1.00905        1  i05j25k17
   1.3010306   6.103758e+21   0.8368741    0.528090   1.1346899   -0.570097     1.01729        1  i05j25k17
   1.3025294   6.147723e+21   0.8359053    0.530401   1.1354682   -0.572108     1.02462        1  i05j25k17
   1.3050937   6.223943e+21   0.8343309    0.534204   1.1368126   -0.575583     1.03732        1  i05j25k17
   1.3058746   6.257024e+21   0.8337087    0.535727   1.1373700   -0.577023     1.04284        1  i05j25k17
   1.3073150   6.307857e+21   0.8327692    0.538041   1.1382420   -0.579274     1.05131        1  i05j25k17
   1.3078339   6.325918e+21   0.8324445    0.538845   1.1385516   -0.580074     1.05432        1  i05j25k17
   1.3082441   6.338729e+21   0.8322135    0.539418   1.1387735   -0.580647     1.05645        1  i05j25k17
   1.3084760   6.346513e+21   0.8320750    0.539762   1.1389079   -0.580994     1.05775        1  i05j25k17
   1.3084835   6.349449e+21   0.8320289    0.539878   1.1389528   -0.581109     1.05824        1  i05j25k17
   1.3084760   6.346513e+21   0.8320750    0.539762   1.1389079   -0.580994     1.05775        1  i05j25k17
   1.3082441   6.338729e+21   0.8322135    0.539418   1.1387735   -0.580647     1.05645        1  i05j25k17
   1.3050937   6.223943e+21   0.8343309    0.534204   1.1368126   -0.575583     1.03732        1  i05j25k17
   1.3025294   6.147723e+21   0.8359053    0.530401   1.1354682   -0.572108     1.02462        1  i05j25k17
   1.3010306   6.103758e+21   0.8368741    0.528090   1.1346899   -0.570097     1.01729        1  i05j25k17
   1.2998008   6.054315e+21   0.8379737    0.525496   1.1338463   -0.567919     1.00905        1  i05j25k17
   1.2983838   6.001762e+21   0.8392098    0.522606   1.1329404   -0.565580     1.00029        1  i05j25k17
   1.2932584   5.825764e+21   0.8436268    0.512460   1.1298895   -0.557716     0.97096        1  i05j25k17
   1.2899046   5.690088e+21   0.8466926    0.505379   1.1276277   -0.551890     0.94835        1  i05j25k17
   1.2861206   5.539693e+21   0.8486697    0.500335   1.1252400   -0.545727     0.92328        1  i05j25k17
   1.2840437   5.456719e+21   0.8486916    0.499674   1.1240206   -0.542563     0.90945        1  i05j25k17
   1.2812980   5.368444e+21   0.8477658    0.500869   1.1227989   -0.539376     0.89474        1  i05j25k17
   1.2771941   5.275874e+21   0.8458074    0.504122   1.1215892   -0.536200     0.87931        1  i05j25k17
   1.2617063   5.096845e+21   0.8397214    0.515115   1.1192732   -0.530040     0.84947        1  i05j25k17
   1.2518961   5.020043e+21   0.8367344    0.520595   1.1182024   -0.527153     0.83667        1  i05j25k17
   1.2445655   4.953133e+21   0.8347219    0.524126   1.1172116   -0.524452     0.82552        1  i05j25k17
   1.2414396   4.898000e+21   0.8341655    0.524677   1.1163170   -0.521993     0.81633        1  i05j25k17
   1.2423233   4.855182e+21   0.8351507    0.522046   1.1155269   -0.519799     0.80920        1  i05j25k17
   1.2455896   4.823674e+21   0.8373716    0.516881   1.1148469   -0.517895     0.80395        1  i05j25k17
   1.2493835   4.801682e+21   0.8402932    0.510323   1.1142764   -0.516281     0.80028        1  i05j25k17
   1.2524308   4.787583e+21   0.8433668    0.503531   1.1138097   -0.514951     0.79793        1  i05j25k17
   1.2545098   4.778889e+21   0.8461832    0.497365   1.1134381   -0.513881     0.79648        1  i05j25k17
   1.2563440   4.771341e+21   0.8503450    0.488304   1.1129261   -0.512381     0.79522        1  i05j25k17
   1.2567647   4.769508e+21   0.8516808    0.485397   1.1127584   -0.511878     0.79492        1  i05j25k17
   1.2570046   4.768357e+21   0.8526210    0.483347   1.1126330   -0.511494     0.79473        1  i05j25k17
   1.2570813   4.767820e+21   0.8532606    0.481946   1.1125384   -0.511194     0.79464        1  i05j25k17
   1.2570944   4.767516e+21   0.8536828    0.481016   1.1124662   -0.510960     0.79459        1  i05j25k17
   1.2570639   4.767371e+21   0.8539556    0.480415   1.1124108   -0.510774     0.79456        1  i05j25k17
   1.2569786   4.767427e+21   0.8541284    0.480040   1.1123679   -0.510626     0.79457        1  i05j25k17
   1.2568360   4.767772e+21   0.8542097    0.479885   1.1123472   -0.510556     0.79463        1  i05j25k17
   1.2570573   4.767735e+21   0.8535732    0.481264   1.1124860   -0.511024     0.79462        1  i05j25k17
   1.2569380   4.768688e+21   0.8523583    0.483924   1.1126688   -0.511602     0.79478        1  i05j25k17
   1.2561555   4.772137e+21   0.8497890    0.489515   1.1129945   -0.512584     0.79536        1  i05j25k17
   1.2514510   4.791920e+21   0.8422393    0.506015   1.1139721   -0.515415     0.79865        1  i05j25k17
   1.2441047   4.835048e+21   0.8363751    0.519165   1.1151039   -0.518616     0.80584        1  i05j25k17
   1.2415550   4.871359e+21   0.8345743    0.523482   1.1158398   -0.520671     0.81189        1  i05j25k17
   1.2422386   4.920003e+21   0.8342170    0.524826   1.1166879   -0.523016     0.82000        1  i05j25k17
   1.2473559   4.981560e+21   0.8354694    0.522856   1.1176418   -0.525629     0.83026        1  i05j25k17
   1.2562666   5.054657e+21   0.8380526    0.518184   1.1186897   -0.528470     0.84244        1  i05j25k17
   1.2665423   5.136796e+21   0.8413232    0.512171   1.1198151   -0.531491     0.85613        1  i05j25k17
   1.2744685   5.229284e+21   0.8445097    0.506401   1.1210001   -0.534643     0.87155        1  i05j25k17
   1.2796178   5.325161e+21   0.8469832    0.502121   1.1222263   -0.537875     0.88753        1  i05j25k17
   1.2855562   5.504651e+21   0.8487868    0.499851   1.1247328   -0.544413     0.91744        1  i05j25k17
   1.2875757   5.586718e+21   0.8482796    0.501472   1.1259840   -0.547651     0.93112        1  i05j25k17
   1.2981206   5.997838e+21   0.8393178    0.522355   1.1328625   -0.565380     0.99964        1  i05j25k17
   1.2998008   6.054315e+21   0.8379737    0.525496   1.1338463   -0.567919     1.00905        1  i05j25k17
   1.3013776   6.107483e+21   0.8367707    0.528336   1.1347716   -0.570309     1.01791        1  i05j25k17
   1.3042357   6.202816e+21   0.8347642    0.533151   1.1364305   -0.574595     1.03380        1  i05j25k17
   1.3057468   6.243347e+21   0.8339422    0.535153   1.1371544   -0.576466     1.04056        1  i05j25k17
   1.3070406   6.280043e+21   0.8332316    0.536898   1.1378031   -0.578141     1.04667        1  i05j25k17
   1.3079720   6.313349e+21   0.8326253    0.538396   1.1383741   -0.579616     1.05222        1  i05j25k17
   1.3088188   6.341706e+21   0.8321188    0.539655   1.1388628   -0.580876     1.05695        1  i05j25k17
   1.3095004   6.365306e+21   0.8317084    0.540677   1.1392671   -0.581920     1.06088        1  i05j25k17
   1.3101131   6.383497e+21   0.8313924    0.541468   1.1395843   -0.582738     1.06392        1  i05j25k17
   1.3108011   6.404606e+21   0.8310329    0.542370   1.1399496   -0.583678     1.06743        1  i05j25k17
   1.3108633   6.407378e+21   0.8309883    0.542481   1.1399953   -0.583797     1.06790        1  i05j25k17
   1.3105811   6.396474e+21   0.8311673    0.542032   1.1398125   -0.583325     1.06608        1  i05j25k17
   1.3101131   6.383497e+21   0.8313924    0.541468   1.1395843   -0.582738     1.06392        1  i05j25k17
   1.3095004   6.365306e+21   0.8317084    0.540677   1.1392671   -0.581920     1.06088        1  i05j25k17
   1.3070406   6.280043e+21   0.8332316    0.536898   1.1378031   -0.578141     1.04667        1  i05j25k17
   1.3057468   6.243347e+21   0.8339422    0.535153   1.1371544   -0.576466     1.04056        1  i05j25k17
   1.3042357   6.202816e+21   0.8347642    0.533151   1.1364305   -0.574595     1.03380        1  i05j25k17
   1.3027871   6.157395e+21   0.8357031    0.530887   1.1356338   -0.572536     1.02623        1  i05j25k17
   1.3013776   6.107483e+21   0.8367707    0.528336   1.1347716   -0.570309     1.01791        1  i05j25k17
   1.2965040   5.937485e+21   0.8407954    0.518943   1.1318227   -0.562697     0.98958        1  i05j25k17
   1.2947997   5.874092e+21   0.8423872    0.515294   1.1307341   -0.559892     0.97902        1  i05j25k17
   1.2910700   5.738470e+21   0.8456815    0.507742   1.1284254   -0.553946     0.95641        1  i05j25k17
   1.2894196   5.664274e+21   0.8471604    0.504267   1.1272177   -0.550835     0.94405        1  i05j25k17
   1.2796178   5.325161e+21   0.8469832    0.502121   1.1222263   -0.537875     0.88753        1  i05j25k17
   1.2665423   5.136796e+21   0.8413232    0.512171   1.1198151   -0.531491     0.85613        1  i05j25k17
   1.2562666   5.054657e+21   0.8380526    0.518184   1.1186897   -0.528470     0.84244        1  i05j25k17
   1.2473559   4.981560e+21   0.8354694    0.522856   1.1176418   -0.525629     0.83026        1  i05j25k17
   1.2441047   4.835048e+21   0.8363751    0.519165   1.1151039   -0.518616     0.80584        1  i05j25k17
   1.2479462   4.809171e+21   0.8391273    0.512924   1.1144829   -0.516866     0.80153        1  i05j25k17
   1.2514510   4.791920e+21   0.8422393    0.506015   1.1139721   -0.515415     0.79865        1  i05j25k17
   1.2538818   4.781471e+21   0.8452194    0.499472   1.1135616   -0.514236     0.79691        1  i05j25k17
   1.2553237   4.775559e+21   0.8477716    0.493903   1.1132407   -0.513308     0.79593        1  i05j25k17
   1.2561555   4.772137e+21   0.8497890    0.489515   1.1129945   -0.512584     0.79536        1  i05j25k17
   1.2566547   4.770003e+21   0.8512913    0.486248   1.1128080   -0.512028     0.79500        1  i05j25k17
   1.2569380   4.768688e+21   0.8523583    0.483924   1.1126688   -0.511602     0.79478        1  i05j25k17
   1.2570573   4.767735e+21   0.8535732    0.481264   1.1124860   -0.511024     0.79462        1  i05j25k17
   1.2569540   4.767598e+21   0.8540848    0.480145   1.1123808   -0.510672     0.79460        1  i05j25k17
   1.2568135   4.767928e+21   0.8541812    0.479957   1.1123571   -0.510590     0.79465        1  i05j25k17
   1.2569269   4.767773e+21   0.8540403    0.480250   1.1123927   -0.510712     0.79463        1  i05j25k17
   1.2569980   4.767770e+21   0.8538149    0.480741   1.1124412   -0.510875     0.79463        1  i05j25k17
   1.2565263   4.770563e+21   0.8508930    0.487116   1.1128581   -0.512177     0.79509        1  i05j25k17
   1.2532008   4.784317e+21   0.8442823    0.501525   1.1136852   -0.514592     0.79739        1  i05j25k17
   1.2504568   4.796563e+21   0.8411835    0.508349   1.1141329   -0.515874     0.79943        1  i05j25k17
   1.2465992   4.817060e+21   0.8380980    0.515239   1.1146875   -0.517446     0.80284        1  i05j25k17
   1.2429187   4.846915e+21   0.8355884    0.521006   1.1153580   -0.519328     0.80782        1  i05j25k17
   1.2412771   4.888317e+21   0.8342601    0.524361   1.1161462   -0.521522     0.81472        1  i05j25k17
   1.2605890   5.088450e+21   0.8394071    0.515690   1.1191569   -0.529730     0.84808        1  i05j25k17
   1.2770104   5.274030e+21   0.8457780    0.504167   1.1215609   -0.536125     0.87901        1  i05j25k17
   1.2814454   5.370341e+21   0.8478236    0.500771   1.1228266   -0.539449     0.89506        1  i05j25k17
   1.2888081   5.629848e+21   0.8477137    0.502923   1.1266784   -0.549445     0.93831        1  i05j25k17
   1.2923130   5.782270e+21   0.8446598    0.510098   1.1291682   -0.555859     0.96371        1  i05j25k17
   1.2979766   5.983266e+21   0.8396440    0.521601   1.1326289   -0.564776     0.99721        1  i05j25k17
   1.3010306   6.103758e+21   0.8368741    0.528090   1.1346899   -0.570097     1.01729        1  i05j25k17
   1.3027871   6.157395e+21   0.8357031    0.530887   1.1356338   -0.572536     1.02623        1  i05j25k17
   1.3044139   6.207557e+21   0.8346657    0.533389   1.1365152   -0.574814     1.03459        1  i05j25k17
   1.3059587   6.253713e+21   0.8337499    0.535624   1.1373265   -0.576911     1.04229        1  i05j25k17
   1.3075920   6.294751e+21   0.8329479    0.537598   1.1380657   -0.578818     1.04913        1  i05j25k17
   1.3088722   6.332518e+21   0.8322524    0.539321   1.1387289   -0.580531     1.05542        1  i05j25k17
   1.3108336   6.395017e+21   0.8311615    0.542046   1.1398119   -0.583323     1.06584        1  i05j25k17
   1.3122150   6.437597e+21   0.8304485    0.543840   1.1405499   -0.585225     1.07293        1  i05j25k17
   1.3130178   6.458784e+21   0.8300959    0.544732   1.1409236   -0.586186     1.07646        1  i05j25k17
   1.3130482   6.461799e+21   0.8300518    0.544844   1.1409707   -0.586308     1.07697        1  i05j25k17
   1.3130178   6.458784e+21   0.8300959    0.544732   1.1409236   -0.586186     1.07646        1  i05j25k17
   1.3127789   6.450496e+21   0.8302276    0.544399   1.1407832   -0.585826     1.07508        1  i05j25k17
   1.3122150   6.437597e+21   0.8304485    0.543840   1.1405499   -0.585225     1.07293        1  i05j25k17
   1.3099952   6.365812e+21   0.8316582    0.540802   1.1393122   -0.582035     1.06097        1  i05j25k17
   1.3088722   6.332518e+21   0.8322524    0.539321   1.1387289   -0.580531     1.05542        1  i05j25k17
   1.3075920   6.294751e+21   0.8329479    0.537598   1.1380657   -0.578818     1.04913        1  i05j25k17
   1.3059587   6.253713e+21   0.8337499    0.535624   1.1373265   -0.576911     1.04229        1  i05j25k17
   1.2995015   6.045278e+21   0.8381870    0.524995   1.1336868   -0.567507     1.00755        1  i05j25k17
   1.2960095   5.919929e+21   0.8412356    0.517933   1.1315194   -0.561915     0.98665        1  i05j25k17
   1.2923130   5.782270e+21   0.8446598    0.510098   1.1291682   -0.555859     0.96371        1  i05j25k17
   1.2888081   5.629848e+21   0.8477137    0.502923   1.1266784   -0.549445     0.93831        1  i05j25k17
   1.2844281   5.462207e+21   0.8487373    0.499633   1.1241115   -0.542800     0.91037        1  i05j25k17
   1.2770104   5.274030e+21   0.8457780    0.504167   1.1215609   -0.536125     0.87901        1  i05j25k17
   1.2705435   5.176042e+21   0.8427934    0.509487   1.1203312   -0.532869     0.86267        1  i05j25k17
   1.2412771   4.888317e+21   0.8342601    0.524361   1.1161462   -0.521522     0.81472        1  i05j25k17
   1.2532008   4.784317e+21   0.8442823    0.501525   1.1136852   -0.514592     0.79739        1  i05j25k17
   1.2549630   4.777036e+21   0.8470195    0.495543   1.1133337   -0.513577     0.79617        1  i05j25k17
   1.2568575   4.769064e+21   0.8520878    0.484515   1.1127046   -0.511712     0.79484        1  i05j25k17
   1.2569773   4.768363e+21   0.8529108    0.482720   1.1125910   -0.511360     0.79473        1  i05j25k17
   1.2570137   4.767971e+21   0.8534594    0.481519   1.1125051   -0.511086     0.79466        1  i05j25k17
   1.2569980   4.767770e+21   0.8538149    0.480741   1.1124412   -0.510875     0.79463        1  i05j25k17
   1.2569269   4.767773e+21   0.8540403    0.480250   1.1123927   -0.510712     0.79463        1  i05j25k17
   1.2568135   4.767928e+21   0.8541812    0.479957   1.1123571   -0.510590     0.79465        1  i05j25k17
   1.2567896   4.768084e+21   0.8541528    0.480027   1.1123669   -0.510625     0.79468        1  i05j25k17
   1.2569605   4.767977e+21   0.8537424    0.480906   1.1124558   -0.510923     0.79466        1  i05j25k17
   1.2569653   4.768219e+21   0.8533442    0.481776   1.1125244   -0.511147     0.79470        1  i05j25k17
   1.2569129   4.768671e+21   0.8527315    0.483115   1.1126170   -0.511441     0.79478        1  i05j25k17
   1.2545559   4.778702e+21   0.8462879    0.497140   1.1134257   -0.513844     0.79645        1  i05j25k17
   1.2493423   4.801979e+21   0.8402215    0.510487   1.1142908   -0.516322     0.80033        1  i05j25k17
   1.2420694   4.859103e+21   0.8350079    0.522404   1.1156032   -0.520014     0.80985        1  i05j25k17
   1.2415319   4.905439e+21   0.8341754    0.524745   1.1164399   -0.522333     0.81757        1  i05j25k17
   1.2539025   5.038120e+21   0.8374187    0.519342   1.1184507   -0.527825     0.83969        1  i05j25k17
   1.2644400   5.121387e+21   0.8407144    0.513284   1.1195975   -0.530910     0.85356        1  i05j25k17
   1.2732250   5.215568e+21   0.8440806    0.507163   1.1208153   -0.534155     0.86926        1  i05j25k17
   1.2788315   5.315575e+21   0.8467748    0.502460   1.1220843   -0.537504     0.88593        1  i05j25k17
   1.2826759   5.411886e+21   0.8483722    0.499978   1.1233849   -0.540908     0.90198        1  i05j25k17
   1.2854363   5.502808e+21   0.8488073    0.499795   1.1247007   -0.544332     0.91713        1  i05j25k17
   1.2877338   5.588285e+21   0.8482700    0.501509   1.1260159   -0.547735     0.93138        1  i05j25k17
   1.2898846   5.669063e+21   0.8470550    0.504525   1.1273192   -0.551098     0.94484        1  i05j25k17
   1.2956386   5.892180e+21   0.8418965    0.516419   1.1310685   -0.560753     0.98203        1  i05j25k17
   1.2991547   6.026301e+21   0.8386170    0.523991   1.1333705   -0.566689     1.00438        1  i05j25k17
   1.3008913   6.088533e+21   0.8371874    0.527349   1.1344472   -0.569470     1.01476        1  i05j25k17
   1.3075427   6.300816e+21   0.8328537    0.537830   1.1381533   -0.579044     1.05014        1  i05j25k17
   1.3092793   6.342407e+21   0.8320676    0.539780   1.1389072   -0.580991     1.05707        1  i05j25k17
   1.3118219   6.414648e+21   0.8307994    0.542955   1.1401789   -0.584270     1.06911        1  i05j25k17
   1.3136679   6.467965e+21   0.8299120    0.545197   1.1411120   -0.586671     1.07799        1  i05j25k17
   1.3142219   6.487489e+21   0.8296074    0.545964   1.1414467   -0.587534     1.08125        1  i05j25k17
   1.3147712   6.500819e+21   0.8293889    0.546519   1.1416852   -0.588147     1.08347        1  i05j25k17
   1.3151763   6.508505e+21   0.8292583    0.546851   1.1418288   -0.588516     1.08475        1  i05j25k17
   1.3147712   6.500819e+21   0.8293889    0.546519   1.1416852   -0.588147     1.08347        1  i05j25k17
   1.3136679   6.467965e+21   0.8299120    0.545197   1.1411120   -0.586671     1.07799        1  i05j25k17
   1.3128465   6.443721e+21   0.8303098    0.544189   1.1406894   -0.585584     1.07395        1  i05j25k17
   1.3118219   6.414648e+21   0.8307994    0.542955   1.1401789   -0.584270     1.06911        1  i05j25k17
   1.3092793   6.342407e+21   0.8320676    0.539780   1.1389072   -0.580991     1.05707        1  i05j25k17
   1.3075427   6.300816e+21   0.8328537    0.537830   1.1381533   -0.579044     1.05014        1  i05j25k17
   1.3042357   6.202816e+21   0.8347642    0.533151   1.1364305   -0.574595     1.03380        1  i05j25k17
   1.3025292   6.147724e+21   0.8359053    0.530401   1.1354682   -0.572108     1.02462        1  i05j25k17
   1.2991547   6.026301e+21   0.8386170    0.523991   1.1333705   -0.566689     1.00438        1  i05j25k17
   1.2975181   5.960286e+21   0.8401930    0.520333   1.1322430   -0.563782     0.99338        1  i05j25k17
   1.2956386   5.892180e+21   0.8418965    0.516419   1.1310685   -0.560753     0.98203        1  i05j25k17
   1.2938441   5.820533e+21   0.8436789    0.512345   1.1298524   -0.557621     0.97009        1  i05j25k17
   1.2854363   5.502808e+21   0.8488073    0.499795   1.1247007   -0.544332     0.91713        1  i05j25k17
   1.2826759   5.411886e+21   0.8483722    0.499978   1.1233849   -0.540908     0.90198        1  i05j25k17
   1.2732250   5.215568e+21   0.8440806    0.507163   1.1208153   -0.534155     0.86926        1  i05j25k17
   1.2454912   4.965420e+21   0.8350332    0.523602   1.1173929   -0.524950     0.82757        1  i05j25k17
   1.2453498   4.825401e+21   0.8372205    0.517230   1.1148866   -0.518006     0.80423        1  i05j25k17
   1.2493423   4.801979e+21   0.8402215    0.510487   1.1142908   -0.516322     0.80033        1  i05j25k17
   1.2524692   4.787440e+21   0.8433944    0.503475   1.1138074   -0.514944     0.79791        1  i05j25k17
   1.2545559   4.778702e+21   0.8462879    0.497140   1.1134257   -0.513844     0.79645        1  i05j25k17
   1.2563762   4.771198e+21   0.8504951    0.487983   1.1129075   -0.512324     0.79520        1  i05j25k17
   1.2569129   4.768671e+21   0.8527315    0.483115   1.1126170   -0.511441     0.79478        1  i05j25k17
   1.2569653   4.768219e+21   0.8533442    0.481776   1.1125244   -0.511147     0.79470        1  i05j25k17
   1.2569605   4.767977e+21   0.8537424    0.480906   1.1124558   -0.510923     0.79466        1  i05j25k17
   1.2568970   4.767950e+21   0.8539949    0.480359   1.1124043   -0.510751     0.79466        1  i05j25k17
   1.2567896   4.768084e+21   0.8541528    0.480027   1.1123669   -0.510625     0.79468        1  i05j25k17
   1.2567622   4.768245e+21   0.8541249    0.480096   1.1123761   -0.510657     0.79471        1  i05j25k17
