ID,i,j,k,SD_emb,M_BE,FWHM_pc,xi_max,contrast,R_out_as,R_cloud_as,theta_bg,theta_int,R_peak_hires,R_exc_hires,R_int_hires,R_exc_bsl_hires,R_int_bsl_hires,R_ap2_hires,R_ap2_bsl_hires,R_ap3_hires,R_ap3_bsl_hires,theta_ap2,theta_ap3,R_peak_f1p2,R_exc_f1p2,R_int_f1p2,R_exc_bsl_f1p2,R_int_bsl_f1p2,R_ap2_f1p2,R_ap2_bsl_f1p2,R_ap3_f1p2,R_ap3_bsl_f1p2,R_peak18_f1p2,R_exc18_f1p2,R_int18_f1p2
950,4,21,18,3e+21,0.26827,0.195537,0.8216,1.155,89.3272,2679.81,267.981,150,0.923474,0.84913,0.755983,0.666612,0.592912,0.54509,0.4434,0.54509,0.4434,254.582,254.582,0.925929,0.902813,0.488139,0.708756,0.382844,0.151792,0.123474,0.151792,0.123474,0.926311,0.906251,0.488139
951,4,21,19,3e+21,0.26827,0.25,0.7217,1.096,113.349,3400.46,340.046,192,0.926292,0.82887,0.633535,0.540584,0.416583,0.324485,0.235413,0.324485,0.235413,323.043,323.043,0.917512,0.705411,-0.103165,0.460065,-0.0678368,-0.656284,-0.476132,-0.656284,-0.476132,0.917635,0.707026,-0.103165
952,4,22,2,3e+21,0.398107,0.0038356,57.9221,8.126,29.0655,871.964,87.1964,18,0.289756,0.208225,0.377515,0.207354,0.373599,0.511651,0.50385,0.534619,0.526523,36,54,0.533996,0.486817,0.676683,0.484782,0.669663,0.766823,0.755133,0.720234,0.709327,0.753456,0.724377,0.77529
953,4,22,3,3e+21,0.398107,0.00490394,46.7623,8.397,27.8718,836.153,83.6153,18,0.293775,0.212569,0.375505,0.211678,0.371687,0.508171,0.500948,0.529044,0.521564,36,54,0.54955,0.505616,0.695048,0.503496,0.687982,0.568682,0.560598,0.516462,0.50916,0.77003,0.746276,0.804133
954,4,22,4,3e+21,0.398107,0.00626986,30.8492,8.863,25.1068,753.204,75.3204,24,0.295865,0.216716,0.422218,0.215827,0.417163,0.511017,0.505054,0.506227,0.500365,48,71.5544,0.57106,0.530136,0.803854,0.527962,0.79423,0.703914,0.695701,0.612347,0.605256,0.791599,0.7717,0.840676
955,4,22,5,3e+21,0.398107,0.00801622,21.6685,9.143,22.6327,678.98,67.898,24,0.295756,0.218449,0.408416,0.217573,0.404351,0.492341,0.487651,0.489835,0.485195,48,64.5031,0.559939,0.520439,0.762857,0.518353,0.755263,0.698552,0.691898,0.640991,0.634919,0.769162,0.748682,0.797121
956,4,22,6,3e+21,0.398107,0.010249,14.2651,9.261,20.0313,600.938,60.0938,24,0.298483,0.222267,0.394007,0.221384,0.390983,0.472702,0.46918,0.471884,0.468379,48,57.0891,0.608611,0.578221,0.74934,0.575926,0.74359,0.680959,0.675886,0.664835,0.659897,0.82415,0.817623,0.781708
957,4,22,7,3e+21,0.398107,0.0131037,10.2513,9.108,18.5322,555.965,55.5965,24,0.306774,0.229996,0.387684,0.229064,0.385152,0.463588,0.460633,0.463256,0.460308,48,52.8166,0.575606,0.542244,0.780297,0.540048,0.775199,0.672813,0.668525,0.665735,0.661499,0.766382,0.752384,0.813631
958,4,22,8,3e+21,0.398107,0.0167535,7.4216,8.636,17.8027,534.081,53.4081,24,0.324909,0.245547,0.389007,0.244489,0.386671,0.46467,0.461946,0.464539,0.461818,48,50.7377,0.622399,0.593883,0.86073,0.591324,0.855561,0.785459,0.780854,0.780099,0.775529,0.807551,0.801501,0.917893
959,4,22,9,3e+21,0.398107,0.02142,5.5292,7.814,18.0346,541.038,54.1038,24,0.358428,0.27422,0.40298,0.272893,0.400488,0.482561,0.47966,0.482297,0.479402,48,51.3987,0.667395,0.642218,0.8257,0.639112,0.820595,0.70659,0.702343,0.698682,0.694489,0.834467,0.833406,0.847232
960,4,22,10,3e+21,0.398107,0.0273861,4.2435,6.696,19.2827,578.481,57.8481,30,0.412244,0.320784,0.480076,0.318924,0.476735,0.520036,0.516448,0.520036,0.516448,54.9557,54.9557,0.721458,0.698589,0.855453,0.694538,0.8495,0.707413,0.702532,0.707413,0.702532,0.859548,0.861144,0.868583
961,4,22,11,3e+21,0.398107,0.0350141,3.3699,5.471,21.5214,645.641,64.5642,30,0.484593,0.384036,0.517105,0.381191,0.512623,0.565756,0.560919,0.565409,0.560578,60,61.3359,0.820977,0.810031,0.954092,0.804032,0.945822,0.802964,0.7961,0.80086,0.794017,0.929852,0.945526,0.974238
962,4,22,12,3e+21,0.398107,0.0447667,2.7234,4.267,24.9696,749.088,74.9087,36,0.576908,0.467153,0.595115,0.462404,0.588183,0.62173,0.614573,0.62173,0.614573,71.1633,71.1633,0.941877,0.959346,0.998715,0.949593,0.987082,0.820194,0.810753,0.820194,0.810753,1.01749,1.06265,1.01081
963,4,22,13,3e+21,0.398107,0.0572357,2.2338,3.237,29.9136,897.407,89.7407,48,0.682284,0.568849,0.68339,0.560392,0.67204,0.676477,0.66538,0.676477,0.66538,85.2537,85.2537,1.07015,1.14673,0.969041,1.12969,0.952947,0.757355,0.744932,0.757355,0.744932,1.11652,1.22035,0.969897
964,4,22,14,3e+21,0.398107,0.0731778,1.8603,2.462,36.6612,1099.84,109.984,60,0.775345,0.665301,0.745833,0.650164,0.72721,0.723835,0.706085,0.723835,0.706085,104.484,104.484,0.969024,1.00549,0.936396,0.982617,0.913014,0.728182,0.710325,0.728182,0.710325,0.989808,1.04268,0.936464
965,4,22,15,3e+21,0.398107,0.0935603,1.5734,1.932,45.5242,1365.73,136.573,72,0.842688,0.742702,0.789912,0.716192,0.759538,0.749944,0.721915,0.749944,0.721915,129.744,129.744,0.953693,0.997039,0.989251,0.96145,0.951212,0.795269,0.765546,0.795269,0.765546,0.963154,1.01814,0.989264
966,4,22,16,3e+21,0.398107,0.11962,1.3471,1.586,57.0155,1710.47,171.047,96,0.886245,0.802069,0.812274,0.756459,0.763428,0.750954,0.707694,0.750954,0.707694,162.494,162.494,0.942706,0.997969,1.00341,0.941219,0.943074,1.04353,0.983417,1.04353,0.983417,0.946633,1.00974,1.00341
967,4,22,17,3e+21,0.398107,0.152938,1.1616,1.362,72.0628,2161.88,216.188,120,0.908583,0.835395,0.816616,0.758515,0.738433,0.718002,0.653759,0.718002,0.653759,205.379,205.379,0.938267,0.960538,0.770508,0.872141,0.696739,0.487928,0.444271,0.487928,0.444271,0.939868,0.967195,0.770508
968,4,22,18,3e+21,0.398107,0.195537,1.0103,1.224,91.1824,2735.47,273.547,156,0.91938,0.850094,0.790697,0.723536,0.670354,0.641931,0.553871,0.641931,0.553871,259.87,259.87,0.962853,1.13534,0.650728,0.966316,0.551688,0.296459,0.255791,0.296459,0.255791,0.963462,1.13984,0.650728
969,4,22,19,3e+21,0.398107,0.25,0.8802,1.136,116.331,3489.93,348.993,198,0.924599,0.847279,0.725709,0.640272,0.547595,0.49241,0.389751,0.49241,0.389751,331.543,331.543,0.940941,1.05413,0.426026,0.796585,0.321465,-0.0714794,-0.0565771,-0.0714794,-0.0565771,0.941155,1.05669,0.426026
970,4,23,4,3e+21,0.590784,0.00626986,56.4433,8.986,41.338,1240.14,124.014,24,0.303976,0.227535,0.466308,0.226623,0.460229,0.579536,0.567162,0.585063,0.572629,48,72,0.625818,0.589789,0.804299,0.587425,0.793814,0.887469,0.868519,0.812807,0.795533,0.859275,0.847986,0.871966
971,4,23,5,3e+21,0.590784,0.00801622,38.3917,9.428,37.8512,1135.53,113.553,24,0.305305,0.231699,0.454428,0.230802,0.448952,0.563449,0.553334,0.565187,0.555071,48,72,0.652851,0.622867,0.854297,0.620456,0.844001,0.929587,0.912899,0.879041,0.863308,0.884551,0.880347,0.988333
972,4,23,6,3e+21,0.590784,0.010249,25.1602,9.701,33.5453,1006.36,100.636,24,0.30916,0.237953,0.440354,0.237056,0.435558,0.543218,0.535574,0.542426,0.534816,48,72,0.677141,0.65102,0.812174,0.648565,0.803329,0.85092,0.838946,0.750915,0.740381,0.900625,0.899601,0.900598
973,4,23,7,3e+21,0.590784,0.0131037,17.703,9.707,30.1258,903.776,90.3775,24,0.316886,0.24651,0.430159,0.245579,0.425876,0.528222,0.522231,0.526772,0.52082,48,72,0.708126,0.685375,0.879356,0.682787,0.8706,0.881335,0.87134,0.740488,0.732121,0.923104,0.925397,0.89868
974,4,23,8,3e+21,0.590784,0.0167535,11.7564,9.374,26.9269,807.808,80.7808,24,0.33406,0.262851,0.421992,0.261817,0.418197,0.516238,0.511564,0.51473,0.51009,48,72,0.710678,0.689498,0.821415,0.686785,0.814028,0.825207,0.817736,0.709214,0.702822,0.898754,0.900199,0.861863
975,4,23,9,3e+21,0.590784,0.02142,8.3955,8.718,25.3509,760.528,76.0528,30,0.359335,0.285219,0.467024,0.284,0.463202,0.517324,0.513167,0.515011,0.510887,60,72.2501,0.766607,0.753491,0.897664,0.750269,0.890319,0.818038,0.811464,0.802176,0.795752,0.937953,0.94924,0.920084
976,4,23,10,3e+21,0.590784,0.0273861,6.1306,7.689,25.1437,754.311,75.4312,30,0.400024,0.320349,0.478408,0.318765,0.474543,0.532139,0.527924,0.530041,0.525857,60,71.6596,0.834612,0.829603,0.907213,0.825499,0.899882,0.81113,0.804706,0.781637,0.775467,0.980757,1.00101,0.917091
977,4,23,11,3e+21,0.590784,0.0350141,4.7107,6.489,26.3078,789.235,78.9234,36,0.456123,0.369044,0.53014,0.366815,0.525516,0.5581,0.553277,0.55741,0.552597,72,74.9773,0.924395,0.933571,0.952269,0.927933,0.943963,0.834623,0.82741,0.833358,0.826163,1.04282,1.07836,0.963969
978,4,23,12,3e+21,0.590784,0.0447667,3.7089,5.209,28.8824,866.471,86.6472,42,0.533746,0.438372,0.588612,0.434913,0.582441,0.597491,0.59128,0.597491,0.59128,82.3148,82.3148,1.21101,1.28808,0.997256,1.27792,0.986801,0.809688,0.801272,0.809688,0.801272,1.31313,1.42537,1.00155
979,4,23,13,3e+21,0.590784,0.0572357,2.9785,4.018,33.085,992.551,99.2551,48,0.626289,0.523692,0.647101,0.517921,0.638232,0.644841,0.636099,0.644841,0.636099,94.2924,94.2924,1.32651,1.46973,1.03624,1.45353,1.02203,0.880397,0.868461,0.880397,0.868461,1.39223,1.56852,1.03844
980,4,23,14,3e+21,0.590784,0.0731778,2.4339,3.044,39.2415,1177.24,117.724,60,0.720474,0.614848,0.710381,0.604829,0.696663,0.69365,0.680449,0.69365,0.680449,111.838,111.838,1.10395,1.20082,1.09173,1.18126,1.07064,0.876217,0.859542,0.876217,0.859542,1.133,1.24876,1.09192
981,4,23,15,3e+21,0.590784,0.0935603,2.0198,2.326,47.8061,1434.18,143.418,78,0.80212,0.700924,0.761391,0.683307,0.739623,0.73285,0.712333,0.73285,0.712333,136.247,136.247,0.999119,1.06886,1.07796,1.042,1.04714,0.999302,0.971326,0.999302,0.971326,1.01171,1.09299,1.11524
982,4,23,16,3e+21,0.590784,0.11962,1.7098,1.849,58.8664,1765.99,176.599,96,0.8595,0.769506,0.797209,0.739289,0.762689,0.752283,0.720714,0.752283,0.720714,167.769,167.769,0.991211,1.06738,0.975904,1.02547,0.933647,0.750774,0.719267,0.750774,0.719267,0.99698,1.08131,0.975904
983,4,23,17,3e+21,0.590784,0.152938,1.4595,1.531,73.6386,2209.16,220.916,120,0.893626,0.814582,0.815744,0.76337,0.760587,0.744393,0.696444,0.744393,0.696444,209.87,209.87,1.01913,1.20126,0.993698,1.12573,0.926509,0.736667,0.689215,0.736667,0.689215,1.0216,1.21006,0.993698
984,4,23,18,3e+21,0.590784,0.195537,1.2578,1.328,92.7806,2783.42,278.342,156,0.912097,0.842246,0.809997,0.756701,0.723476,0.701155,0.631651,0.701155,0.631651,264.425,264.425,0.948907,1.01696,0.937396,0.913669,0.837266,0.630582,0.568074,0.630582,0.568074,0.949828,1.02131,0.937396
985,4,23,19,3e+21,0.590784,0.25,1.097,1.206,116.471,3494.13,349.413,198,0.920719,0.851781,0.779841,0.713582,0.649473,0.614538,0.522872,0.614538,0.522872,331.942,331.942,0.936926,0.984801,0.779226,0.82502,0.64896,0.377666,0.321332,0.377666,0.321332,0.937274,0.987299,0.804876
986,4,24,5,3e+21,0.876712,0.00801622,55.9539,9.696,58.6531,1759.59,175.959,24,0.311623,0.240764,0.474101,0.239858,0.468541,0.604207,0.58888,0.62937,0.611083,48,72,0.689467,0.663408,0.858706,0.660913,0.848636,1.02365,0.99768,1.02511,0.99532,0.924146,0.924866,0.925499
987,4,24,6,3e+21,0.876712,0.010249,40.7047,9.934,54.4588,1633.76,163.376,24,0.315898,0.247172,0.466293,0.246263,0.461209,0.590972,0.577149,0.612073,0.596738,48,72,0.767525,0.750643,0.897175,0.747884,0.887392,0.98652,0.963445,1.01292,0.987547,1.01197,1.02588,0.948002
988,4,24,7,3e+21,0.876712,0.0131037,29.8326,9.992,49.924,1497.72,149.772,24,0.32334,0.255797,0.459827,0.254861,0.455153,0.578755,0.566594,0.595518,0.582979,48,72,0.788871,0.774452,0.86185,0.771619,0.85309,0.95875,0.938606,0.995449,0.974489,1.01996,1.03471,0.924529
989,4,24,8,3e+21,0.876712,0.0167535,20.3382,9.803,44.3753,1331.26,133.126,24,0.338246,0.270861,0.45434,0.269846,0.450076,0.567163,0.557673,0.578376,0.56877,48,72,0.869194,0.863531,0.983718,0.860298,0.974487,1.002,0.985231,1.00043,0.983815,1.0922,1.1174,1.0248
990,4,24,9,3e+21,0.876712,0.02142,13.5065,9.242,39.3232,1179.7,117.97,30,0.362958,0.293864,0.49628,0.292686,0.490833,0.56747,0.560058,0.562293,0.554975,60,90,1.01149,1.02267,0.934245,1.01857,0.92399,0.992244,0.979284,0.841075,0.830128,1.22613,1.27227,0.99356
991,4,24,10,3e+21,0.876712,0.0273861,9.521,8.405,36.3725,1091.18,109.118,30,0.396412,0.323911,0.495622,0.322463,0.490513,0.565505,0.559195,0.560472,0.554244,60,90,1.28208,1.33391,1.07403,1.32795,1.06296,1.01146,1.00018,0.90294,0.892906,1.49922,1.59624,1.0435
992,4,24,11,3e+21,0.876712,0.0350141,6.9865,7.333,35.3251,1059.75,105.975,36,0.442421,0.364742,0.529842,0.362832,0.524048,0.575041,0.568982,0.568636,0.562683,72,100.676,1.96293,2.13142,0.996244,2.12026,0.98535,0.943708,0.933765,0.867656,0.858573,2.21303,2.45232,1.02222
993,4,24,12,3e+21,0.876712,0.0447667,5.2376,6.055,36.2296,1086.89,108.689,42,0.506241,0.421365,0.574508,0.418597,0.5681,0.597051,0.590464,0.592335,0.585834,84,103.254,-0.602658,-0.900057,1.05182,-0.894144,1.04009,0.965417,0.954766,0.923193,0.913061,-0.655087,-0.995543,1.0659
994,4,24,13,3e+21,0.876712,0.0572357,4.0956,4.832,39.0611,1171.83,117.183,48,0.582006,0.489631,0.62194,0.485382,0.613917,0.631195,0.623115,0.626938,0.618951,96,111.324,0.860371,0.850535,0.978824,0.843154,0.966196,0.856521,0.845557,0.846518,0.835734,0.9078,0.910605,0.972644
995,4,24,14,3e+21,0.876712,0.0731778,3.2638,3.72,44.1399,1324.2,132.42,60,0.668957,0.570674,0.682308,0.563692,0.67108,0.671209,0.660279,0.669318,0.658443,120,125.799,1.9536,2.33742,0.966975,2.30882,0.951062,0.7807,0.767987,0.7744,0.761819,2.01476,2.43896,0.967807
996,4,24,15,3e+21,0.876712,0.0935603,2.658,2.84,51.7374,1552.12,155.212,78,0.753531,0.65407,0.733721,0.642224,0.71714,0.71005,0.694276,0.71005,0.694276,147.452,147.452,1.05241,1.12407,1.0821,1.10371,1.05765,0.851814,0.83289,0.851814,0.83289,1.06942,1.15254,1.08211
997,4,24,16,3e+21,0.876712,0.11962,2.2067,2.203,62.269,1868.07,186.807,96,0.824048,0.730714,0.77616,0.710458,0.750775,0.740791,0.717148,0.740791,0.717148,177.467,177.467,0.982687,1.0326,1.06768,1.00397,1.03276,0.874705,0.846788,0.874705,0.846788,0.990202,1.04735,1.06768
998,4,24,17,3e+21,0.876712,0.152938,1.8568,1.764,76.5754,2297.26,229.726,120,0.871571,0.787319,0.805677,0.75294,0.765889,0.75187,0.716064,0.75187,0.716064,218.24,218.24,0.969192,1.02878,1.10874,0.983858,1.05398,0.932054,0.887667,0.932054,0.887667,0.972524,1.0372,1.10874
999,4,24,18,3e+21,0.876712,0.195537,1.5848,1.48,95.1875,2855.62,285.562,156,0.899503,0.824427,0.814856,0.767086,0.752872,0.734938,0.681997,0.734938,0.681997,271.284,271.284,0.944515,0.984328,0.987307,0.915866,0.912204,0.778439,0.722364,0.778439,0.722364,0.945875,0.98894,0.987307
1000,4,24,19,3e+21,0.876712,0.25,1.3649,1.298,119.427,3582.82,358.282,198,0.915183,0.847984,0.805897,0.752988,0.709858,0.682575,0.607762,0.682575,0.607762,340.368,340.368,0.932589,0.953929,0.931892,0.847063,0.820838,0.604303,0.538069,0.604303,0.538069,0.933085,0.95636,0.931892
1001,4,25,7,3e+21,1.30103,0.0131037,48.6304,10.144,80.4789,2414.37,241.437,24,0.327697,0.261666,0.472386,0.260724,0.467633,0.611981,0.598068,0.652178,0.629583,48,72,0.791251,0.777446,0.887242,0.774649,0.878315,1.00869,0.985755,1.04933,1.01297,1.01932,1.03382,0.944059
1002,4,25,8,3e+21,1.30103,0.0167535,33.782,9.999,73.099,2192.97,219.297,24,0.342979,0.277487,0.468532,0.276471,0.464169,0.603384,0.590855,0.638394,0.618926,48,72,0.865211,0.859387,0.912774,0.856239,0.904274,1.0403,1.0187,1.11011,1.07626,1.08247,1.10581,0.969282
1003,4,25,9,3e+21,1.30103,0.02142,22.9559,9.544,64.9987,1949.96,194.996,30,0.365867,0.299468,0.518636,0.29831,0.512823,0.616037,0.601693,0.626881,0.6118,60,90,0.99055,0.999102,0.950644,0.99524,0.93999,1.01404,0.990434,1.06513,1.03951,1.19774,1.23823,0.986984
1004,4,25,10,3e+21,1.30103,0.0273861,16.0912,8.87,58.2519,1747.56,174.756,30,0.394564,0.326005,0.518316,0.324634,0.512855,0.609125,0.597268,0.615591,0.603704,60,90,1.15284,1.1829,0.995392,1.17793,0.984905,1.08967,1.06846,1.11417,1.09266,1.34854,1.41412,1.03368
1005,4,25,11,3e+21,1.30103,0.0350141,10.995,7.864,52.7223,1581.67,158.167,36,0.437546,0.365089,0.55,0.363325,0.54354,0.613485,0.603768,0.607409,0.597815,72,108,1.57227,1.66808,1.12682,1.66003,1.11359,1.12124,1.10348,1.0514,1.0348,1.772,1.91541,1.14534
1006,4,25,12,3e+21,1.30103,0.0447667,7.8406,6.705,50.1003,1503.01,150.301,42,0.490837,0.412866,0.57962,0.410463,0.572001,0.619878,0.611021,0.610889,0.60221,84,126,3.03684,3.40997,1.11548,3.39012,1.10082,1.11446,1.09854,1.01527,1.00084,3.30824,3.77397,1.12154
1007,4,25,13,3e+21,1.30103,0.0572357,5.8411,5.506,50.3546,1510.64,151.064,54,0.555739,0.471315,0.625002,0.467836,0.615896,0.636202,0.627046,0.627767,0.618804,108,143.511,1.23458,1.30629,1.15515,1.29665,1.13832,1.09975,1.08392,1.04956,1.03458,1.30684,1.40104,1.16685
1008,4,25,14,3e+21,1.30103,0.0731778,4.5309,4.395,53.3105,1599.31,159.931,60,0.628167,0.537337,0.662489,0.532068,0.651738,0.664964,0.654258,0.656653,0.646166,120,151.935,0.437656,0.295925,1.23439,0.293024,1.21436,1.16254,1.14382,1.12499,1.10702,0.453263,0.30976,1.23483
1009,4,25,15,3e+21,1.30103,0.0935603,3.5782,3.398,59.3907,1781.72,178.172,78,0.70913,0.614184,0.713906,0.605647,0.699572,0.695829,0.682013,0.691734,0.678062,156,169.263,1.26703,1.41487,1.10673,1.3952,1.08451,0.988124,0.968504,0.974607,0.955344,1.29155,1.45416,1.10693
1010,4,25,16,3e+21,1.30103,0.11962,2.9132,2.638,68.5516,2056.55,205.655,96,0.782506,0.688446,0.755053,0.674435,0.73487,0.72531,0.706289,0.723984,0.705027,192,195.372,1.04325,1.12007,1.17904,1.09728,1.14753,1.06584,1.03789,1.06272,1.0349,1.05355,1.13813,1.17905
1011,4,25,17,3e+21,1.30103,0.152938,2.4091,2.074,81.759,2452.77,245.277,120,0.841561,0.753434,0.789316,0.730035,0.759327,0.745684,0.718155,0.745684,0.718155,233.013,233.013,0.977898,1.03084,1.10376,0.99883,1.06182,0.968561,0.932805,0.968561,0.932805,0.982433,1.04026,1.10376
1012,4,25,18,3e+21,1.30103,0.195537,2.0205,1.683,99.9215,2997.64,299.764,156,0.88129,0.801304,0.810415,0.762166,0.764519,0.748183,0.707543,0.748183,0.707543,284.776,284.776,0.953594,0.99843,0.982488,0.949663,0.926847,0.858504,0.811871,0.858504,0.811871,0.955537,1.00362,0.982488
1013,4,25,19,3e+21,1.30103,0.25,1.7255,1.434,123.151,3694.52,369.452,198,0.904399,0.832869,0.815271,0.768766,0.745374,0.72362,0.665289,0.72362,0.665289,350.98,350.98,0.943597,0.987099,0.887908,0.911124,0.811783,0.692822,0.636973,0.692822,0.636973,0.9444,0.990049,0.887908
1014,4,26,8,3e+21,1.9307,0.0167535,52.6533,10.085,115.739,3472.18,347.218,24,0.347796,0.283366,0.4755,0.282337,0.471153,0.616054,0.603355,0.666374,0.644245,48,72,0.8738,0.868785,0.906558,0.865632,0.898272,0.800171,0.783676,0.710807,0.687204,1.08808,1.11163,0.955077
1015,4,26,9,3e+21,1.9307,0.02142,41.1017,9.806,108.875,3266.24,326.624,30,0.363034,0.298222,0.527254,0.297104,0.521304,0.64226,0.625914,0.679264,0.65226,60,90,0.951676,0.955295,0.947911,0.951713,0.937213,0.830082,0.808955,0.818119,0.785594,1.15741,1.19088,0.981569
1016,4,26,10,3e+21,1.9307,0.0273861,27.5931,9.112,97.0307,2910.92,291.092,30,0.39447,0.327871,0.526869,0.326534,0.521341,0.638276,0.623587,0.670039,0.646675,60,90,1.08566,1.10619,0.974732,1.10168,0.964505,1.05497,1.03069,1.04846,1.0119,1.2707,1.32243,1.00347
1017,4,26,11,3e+21,1.9307,0.0350141,19.0879,8.268,86.495,2594.85,259.485,36,0.431921,0.362628,0.561164,0.360974,0.554528,0.652823,0.636385,0.665242,0.646159,72,108,1.23659,1.28019,1.01305,1.27435,1.00107,1.08184,1.0546,1.06582,1.03524,1.39876,1.47466,1.03688
1018,4,26,12,3e+21,1.9307,0.0447667,12.6395,7.132,76.8496,2305.49,230.549,42,0.484035,0.410283,0.594168,0.408061,0.586269,0.659737,0.644774,0.656333,0.641483,84,126,1.56712,1.67142,1.05444,1.66236,1.04042,1.0753,1.05091,1.11111,1.08597,1.71018,1.85162,1.07079
1019,4,26,13,3e+21,1.9307,0.0572357,8.9935,6.044,71.8071,2154.21,215.421,54,0.538968,0.460142,0.634356,0.457108,0.624042,0.663961,0.650841,0.652853,0.640018,108,162,2.1061,2.34158,1.09999,2.32614,1.08211,1.23112,1.20679,1.12252,1.10046,2.23648,2.51757,1.11091
1020,4,26,14,3e+21,1.9307,0.0731778,6.5829,4.939,70.6248,2118.75,211.875,66,0.603655,0.519071,0.665587,0.514685,0.653025,0.675578,0.662679,0.660715,0.648247,132,198,2.61051,3.04229,1.12848,3.01658,1.10718,1.1575,1.1354,1.08957,1.06901,2.71149,3.19152,1.13953
1021,4,26,15,3e+21,1.9307,0.0935603,5.0094,3.933,73.4985,2204.96,220.496,78,0.67455,0.58505,0.701437,0.578404,0.68684,0.697389,0.683002,0.684332,0.670378,156,209.471,1.40616,1.57555,1.07811,1.55765,1.05568,1.09877,1.0761,1.09368,1.07138,1.43768,1.6234,1.08353
1022,4,26,16,3e+21,1.9307,0.11962,3.9526,3.097,80.3406,2410.22,241.022,96,0.744834,0.653177,0.741279,0.64279,0.722925,0.721514,0.703817,0.711036,0.693774,192,228.971,1.07911,1.15794,1.03816,1.13953,1.01245,1.02481,0.999672,1.03696,1.01179,1.09208,1.17872,1.03849
1023,4,26,17,3e+21,1.9307,0.152938,3.2072,2.447,91.3406,2740.22,274.022,120,0.807177,0.717669,0.773642,0.701128,0.748894,0.740815,0.717533,0.733964,0.711063,240,260.321,0.991,1.04146,1.01495,1.01745,0.982484,0.983028,0.952134,0.968186,0.937977,0.996926,1.05214,1.01495
1024,4,26,18,3e+21,1.9307,0.195537,2.6368,1.952,107.9,3237.01,323.701,156,0.856702,0.77306,0.799265,0.745939,0.763635,0.74676,0.714578,0.74676,0.714578,307.516,307.516,0.962747,1.00598,0.976086,0.970693,0.932575,0.856819,0.819894,0.856819,0.819894,0.965243,1.01145,0.976086
1025,4,26,19,3e+21,1.9307,0.25,2.2124,1.615,130.24,3907.2,390.72,198,0.888859,0.812426,0.814716,0.76832,0.761913,0.74184,0.696014,0.74184,0.696014,371.184,371.184,0.934751,0.952074,0.890557,0.900387,0.832837,0.754364,0.707764,0.754364,0.707764,0.935915,0.955309,0.890557
1026,4,27,9,3e+21,2.86512,0.02142,59.7507,9.759,167.796,5033.87,503.387,30,0.372198,0.307986,0.531935,0.306824,0.526108,0.650097,0.634046,0.694381,0.666625,60,90,0.949748,0.953131,0.950691,0.949537,0.940278,0.859311,0.838094,0.842307,0.808638,1.14423,1.17565,0.979903
1027,4,27,10,3e+21,2.86512,0.0273861,50.1243,9.438,161.361,4840.83,484.083,30,0.386947,0.321985,0.531665,0.320723,0.526046,0.648352,0.633031,0.691982,0.665446,60,90,0.988806,0.996912,0.960012,0.993005,0.949864,0.843762,0.823824,0.831415,0.799532,1.16943,1.20499,0.988721
1028,4,27,11,3e+21,2.86512,0.0350141,31.9152,8.412,142.93,4287.91,428.791,36,0.43328,0.365416,0.566139,0.363782,0.559514,0.667136,0.649649,0.701599,0.672186,72,108,1.15246,1.18375,0.994014,1.17846,0.982382,0.886661,0.86342,0.864565,0.82832,1.30318,1.36258,1.01478
1029,4,27,12,3e+21,2.86512,0.0447667,21.9102,7.438,127.348,3820.45,382.045,42,0.478181,0.406929,0.59805,0.40483,0.590131,0.683144,0.66355,0.704284,0.674748,84,126,1.29255,1.35052,1.01491,1.34355,1.00147,0.949672,0.922433,0.89575,0.858184,1.41501,1.50058,1.02957
1030,4,27,13,3e+21,2.86512,0.0572357,14.2878,6.27,112.08,3362.39,336.239,54,0.536731,0.460735,0.641013,0.457828,0.63056,0.700055,0.677566,0.697778,0.675145,108,162,1.4854,1.5933,1.03051,1.58324,1.01371,1.03535,1.00209,1.00986,0.977107,1.5768,1.71141,1.03864
1031,4,27,14,3e+21,2.86512,0.0731778,10.3078,5.337,103.835,3115.04,311.504,66,0.588702,0.508323,0.672877,0.504422,0.659871,0.705587,0.685926,0.693524,0.67427,132,198,1.68768,1.86633,1.03241,1.85201,1.01246,1.01332,0.985087,0.981788,0.954531,1.75709,1.96182,1.03836
1032,4,27,15,3e+21,2.86512,0.0935603,7.4607,4.376,100.103,3003.1,300.31,78,0.649894,0.564762,0.700909,0.559189,0.685353,0.713298,0.694842,0.697567,0.679657,156,234,2.29631,2.70864,1.02619,2.68191,1.00341,1.0036,0.97763,0.959769,0.935128,2.35333,2.79665,1.03142
1033,4,27,16,3e+21,2.86512,0.11962,5.6236,3.526,102.036,3061.08,306.108,96,0.714494,0.626302,0.730713,0.618037,0.711323,0.727374,0.70788,0.705566,0.686973,192,288,1.14952,1.24249,0.990215,1.22609,0.963938,0.944185,0.91888,0.934632,0.910003,1.1657,1.26714,0.987941
1034,4,27,17,3e+21,2.86512,0.152938,4.3903,2.814,109.582,3287.45,328.745,126,0.776428,0.68787,0.764802,0.675222,0.741053,0.740046,0.717297,0.724241,0.7023,252,312.308,1.00724,1.0563,0.960103,1.03688,0.93029,0.889537,0.862193,0.884989,0.858178,1.01461,1.06842,0.960241
