! harvest_calib3.py -- the correction factor against the three quantities the reconstruction reports
!
! 1815 nodes measured, 0 not measured, 21524935 pixels
! x = log10 of the surface density of the finest image, cm^-2
! y = the temperature fitted at that resolution, K
! z = log10 of the ratio of the finest to the coarsest surface density
! f = the factor that restores the true surface density; f16 and f84 bracket its spread in the cell
!
!        x         y         z     pixels       f16         f       f84
    21.125     18.50    0.6000         21    1.0954    1.1104    1.1255
    21.125     18.70   -0.0100      29496    1.0237    1.0376    1.0376
    21.125     18.70    0.0100       8460    1.0376    1.0376    1.0376
    21.125     18.70    0.0350       1745    1.0376    1.0376    1.0376
    21.125     18.70    0.0750        232    1.0376    1.0376    1.0518
    21.125     18.70    0.1500         60    1.0518    1.0518    1.0518
    21.125     18.90   -0.0100       3368    1.0237    1.0237    1.0237
    21.125     18.90    0.0100       1264    1.0237    1.0237    1.0376
    21.175     16.70    0.1500         32    2.0156    2.0156    2.6792
    21.175     16.90    0.0100         32    1.0099    1.0237    1.0661
    21.175     16.90    0.0350         20    1.0237    1.0807    1.0807
    21.175     16.90    0.0750         76    1.3064    1.3607    1.7131
    21.175     16.90    0.1500         80    1.9353    2.1279    3.2389
    21.175     16.90    0.6000         26    3.1523    4.7980    5.4942
    21.175     17.10    0.0100         32    0.9437    0.9437    0.9697
    21.175     17.10    0.6000         25    2.3082    3.5611    4.1899
    21.175     17.30   -0.0750         40    0.9061    0.9310    0.9566
    21.175     17.30   -0.0350         28    0.9061    0.9061    0.9061
    21.175     17.30   -0.0100         36    0.9061    0.9829    1.0099
    21.175     17.30    0.0100         84    0.9061    0.9310    0.9566
    21.175     17.30    0.0350        136    1.0376    1.0954    1.3792
    21.175     17.30    0.0750        108    1.2375    1.7131    2.2464
    21.175     17.30    0.1500         52    1.4759    2.6431    2.9859
    21.175     17.50   -0.0750        428    0.9061    0.9185    0.9437
    21.175     17.50   -0.0350        180    0.9061    0.9566    0.9829
    21.175     17.50   -0.0100         84    0.9061    0.9185    0.9566
    21.175     17.50    0.0100        116    0.9310    0.9566    0.9963
    21.175     17.50    0.0350        192    1.0376    1.0954    1.2375
    21.175     17.50    0.0750        196    1.1564    1.5371    2.1864
    21.175     17.50    0.1500         57    1.2889    1.6009    2.8670
    21.175     17.70   -0.1500         24    0.9061    0.9061    0.9061
    21.175     17.70   -0.0750        980    0.9185    0.9566    0.9829
    21.175     17.70   -0.0350       1160    0.9697    1.0099    1.0237
    21.175     17.70   -0.0100        184    0.9697    1.0099    1.0376
    21.175     17.70    0.0100        132    0.9697    1.0099    1.0376
    21.175     17.70    0.0350         92    1.0237    1.0376    1.0661
    21.175     17.70    0.0750        108    1.0954    1.1255    1.3792
    21.175     17.70    0.1500         57    1.1722    1.2715    1.3980
    21.175     17.90   -0.0750        184    0.9697    0.9963    0.9963
    21.175     17.90   -0.0350       1476    0.9963    1.0099    1.0237
    21.175     17.90   -0.0100      46996    1.0237    1.0237    1.0237
    21.175     17.90    0.0100      28430    1.0237    1.0237    1.0376
    21.175     17.90    0.0350       1012    1.0237    1.0376    1.0376
    21.175     17.90    0.0750        200    1.0376    1.0518    1.0807
    21.175     18.10   -0.0750         72    1.0099    1.0237    1.0376
    21.175     18.10   -0.0350        212    1.0237    1.0376    1.0518
    21.175     18.10   -0.0100      42928    1.0237    1.0237    1.0237
    21.175     18.10    0.0100      37094    1.0237    1.0237    1.0237
    21.175     18.10    0.0350        721    1.0237    1.0237    1.0376
    21.175     18.10    0.0750         36    1.0376    1.0807    1.0954
    21.175     18.10    0.1500         40    1.0807    1.1104    1.1409
    21.175     18.30   -0.0350        108    1.0376    1.0518    1.0518
    21.175     18.30   -0.0100      16700    1.0376    1.0376    1.0376
    21.175     18.30    0.0100       2945    1.0376    1.0376    1.0376
    21.175     18.30    0.0350       1712    1.0376    1.0518    1.0518
    21.175     18.30    0.0750        216    1.0518    1.0518    1.0661
    21.175     18.30    0.1500         98    1.0661    1.0661    1.0807
    21.175     18.50   -0.0100      19216    1.0376    1.0376    1.0376
    21.175     18.50    0.0100       3984    1.0376    1.0376    1.0376
    21.175     18.50    0.0350        936    1.0376    1.0376    1.0376
    21.175     18.50    0.0750        132    1.0376    1.0518    1.0518
    21.175     18.50    0.1500         52    1.0518    1.0518    1.0661
    21.175     18.70   -0.0100        104    1.0376    1.0376    1.0376
    21.225     16.50    0.0750         36    1.3607    1.4171    1.4560
    21.225     16.50    0.6000         20    3.0267    4.0779    4.1335
    21.225     16.70   -0.0750         24    0.9061    0.9061    0.9437
    21.225     16.70   -0.0350         40    0.9061    0.9185    0.9566
    21.225     16.70   -0.0100         32    0.9185    0.9310    1.0237
    21.225     16.70    0.0350         44    1.1104    1.2044    1.2375
    21.225     16.70    0.0750         36    1.2044    1.3607    1.6449
    21.225     16.70    0.1500         48    1.9093    1.9885    2.4700
    21.225     16.90   -0.0350         36    0.9061    0.9697    0.9829
    21.225     16.90    0.0100         56    0.9437    0.9566    1.0099
    21.225     16.90    0.0350        112    1.0518    1.1255    1.2044
    21.225     16.90    0.0750         48    1.3423    1.5581    2.0156
